File: building_permits_2006_2022.csv
Rows: 721958
Columns: 116
SHA-256 (saved bytes): 768736629c461e6a04d9345e91c930d99dfe9b7b6ffbc0d31c2ae3accb487a5a
Key: id
Types: DuckDB inference from the complete saved CSV.
Distinct counts: approximate (exact up to 100,000 rows).
Row counts, non-missing counts, and declared-key checks: exact.

                column inferred_type non_missing distinct                min                max                mean                  sd
                    id        BIGINT      721958   744729            1026648            3299675   2545999.697140277   483403.8940287585
               permit_       VARCHAR      721958   870760                  -                  -                   -                   -
         permit_status       VARCHAR      424149        7                  -                  -                   -                   -
      permit_milestone       VARCHAR      424149        9                  -                  -                   -                   -
           permit_type       VARCHAR      721958       12                  -                  -                   -                   -
           review_type       VARCHAR      721955       11                  -                  -                   -                   -
application_start_date     TIMESTAMP      721958     4844                  -                  -                   -                   -
            issue_date     TIMESTAMP      721958     5475                  -                  -                   -                   -
       processing_time        BIGINT      721958     1538              -2876               5176  19.721656938492266   77.26002727607471
         street_number        BIGINT      721915     9887                  1             111601  3462.2394852579596   2976.941617233679
      street_direction       VARCHAR      721915        4                  -                  -                   -                   -
           street_name       VARCHAR      721915     1751                  -                  -                   -                   -
             work_type       VARCHAR      251819        4                  -                  -                   -                   -
      work_description       VARCHAR      721195   608079                  -                  -                   -                   -
      permit_condition       VARCHAR        9699     9624                  -                  -                   -                   -
     building_fee_paid        DOUBLE      721958    48240                0.0           882191.2   683.0719613883174  5833.6066541991095
       zoning_fee_paid        DOUBLE      721958     1532                0.0           42123.42  53.741535837264784     232.09292754977
        other_fee_paid        DOUBLE      721958     1994                0.0           363413.0   81.25622478038883  1932.2738406129629
         subtotal_paid        DOUBLE      721958    59704                0.0          999683.92   818.0697220059727   7020.571662297829
   building_fee_unpaid        DOUBLE      721958      420            -3000.0           92142.12  1.8407511794314906  125.95965010772865
     zoning_fee_unpaid        DOUBLE      721958       10                0.0              704.0 0.03159671338221891   2.173557607099891
      other_fee_unpaid        BIGINT      721958       37                  0              57576 0.23925075973948623   71.86294997049443
       subtotal_unpaid        DOUBLE      721958      573            -3000.0          149811.12   2.111598652553196   191.0605629442656
