File: split_summary.csv
Rows: 510
Columns: 10
SHA-256 (saved bytes): fd287c2d80948bd81dffb8fbd325cf2718d98fd32be2d80876451315df282a86
Key: cutoff, market, method, draw
Types: DuckDB inference from the complete saved CSV.
Distinct counts: exact (exact up to 100,000 rows).
Row counts, non-missing counts, and declared-key checks: exact.

               column inferred_type non_missing distinct                min                max               mean                   sd
               cutoff        BIGINT         510        2               2014               2022             2020.4   3.2031418760637442
               market       VARCHAR         510        5                  -                  -                  -                    -
               method       VARCHAR         510        4                  -                  -                  -                    -
                 draw        BIGINT         510       50                  1                 50 25.019607843137255   14.701336020543726
          total_pairs        BIGINT         510        5                 44                367              214.4   107.60550084170832
         usable_pairs        BIGINT         510       23                 19                359 204.17450980392158   101.00766829443144
   total_observations        BIGINT         510        5                687             240713            60950.8    92615.06376892797
  usable_observations        BIGINT         510       23                238             240294   60259.3431372549    92045.06256890832
       pair_agreement        DOUBLE         510      254 0.5081967213114754 0.8409090909090909 0.7233016662153362 0.042727840450866986
observation_agreement        DOUBLE         510      472 0.5138528886584874 0.9024138290117671 0.7368911814363319  0.06658134030175898
