File: baseline_through2014.csv
Rows: 83
Columns: 10
SHA-256 (saved bytes): 56fac3d299d7616702deb5622cab724a03a6b95f26f158772b40860399a9f6e8
Key: alderman
Types: DuckDB inference from the complete saved CSV.
Distinct counts: exact (exact up to 100,000 rows).
Row counts, non-missing counts, and declared-key checks: exact.

         column inferred_type non_missing distinct                 min                 max                   mean                  sd
       alderman       VARCHAR          83       83                   -                   -                      -                   -
          score        DOUBLE          83       83 -2.6261282212219847   3.005754074502724   5.35047240783208e-18  0.9999999999999999
     raw_effect        DOUBLE          83       83 -0.3737035671504283 0.47604210605794783 5.0160678823425745e-19  0.1594356671316291
      shrinkage        DOUBLE          83       83  0.1618698714511768  0.9550124692784772     0.8129760509383226 0.13149133043313846
      n_permits        BIGINT          83       80                  18                6278      856.1325301204819    850.107995593965
         months        BIGINT          83       28                   5                 107      64.56626506024097     33.470115090522
     properties        BIGINT          83       83                  18                3103      735.0361445783133   544.4520728707413
          years        BIGINT          83        8                   1                   9      5.771084337349397  2.6701845245674485
      pin_share        DOUBLE          83       76                 0.0   0.970954356846473     0.5562649362501845  0.3029334676217191
published_score        DOUBLE          83       83 -2.6261282212235035   3.005754074503109 2.6752362039160398e-17  0.9999999999999999
