File: missing_project_reference_points.csv
Rows: 2593
Columns: 15
SHA-256 (saved bytes): f759818a2a6096ca52e29ef948499ea553c33e973d430c9ed8c9d1e0baab6587
Key: source_family, project_id, component_pin, target_year
Types: DuckDB inference from the complete saved CSV.
Distinct counts: exact (exact up to 100,000 rows).
Row counts, non-missing counts, and declared-key checks: exact.

                    column inferred_type non_missing distinct                min                max                   mean                    sd
                request_id        BIGINT        2593     2593                  1               2593                 1297.0     748.6789476582513
             source_family       VARCHAR        2593        2                  -                  -                      -                     -
                project_id       VARCHAR        2593     2507                  -                  -                      -                     -
             component_pin        BIGINT        2593     2576     11321130300000     25194140510000     16014406309567.682    2538078696067.4956
                     pin10        BIGINT        2593     2576         1132113030         2519414051     1601440630.9564211    253807869.60659215
               target_year        BIGINT        2593       17               2006               2022     2011.0790590050135     4.956943973724438
       polygon_count_pin10        BIGINT        2593        1                  0                  0                    0.0                   0.0
     exact_pin14_available       BOOLEAN        2593        1                  -                  -                      -                     -
           coverage_status       VARCHAR        2593        1                  -                  -                      -                     -
    history_reference_year        BIGINT        2593       18               2007               2024     2013.7053605861936      5.24870999318265
history_reference_year_gap        BIGINT        2593       19                  0                 18     2.6263015811801003    2.7678214786574307
            history_row_id        BIGINT        2593     2576 113211303000002010 251941405100002007 1.6014406309567885e+17 2.538078696067484e+16
          reference_source       VARCHAR        2593        1                  -                  -                      -                     -
          reference_x_3435        DOUBLE        2593     2560 1125276.2328916162 1194754.0147106978     1163010.6227288381    12239.576374295099
          reference_y_3435        DOUBLE        2593     2560  1826074.607644584 1946306.0112187504      1899651.799033628     22069.29298530581
