File: historical_zoning_project_construction_year.csv
Rows: 9609
Columns: 34
SHA-256 (saved bytes): e1d876c3af89e8429050a9ea1353f2bc0b73066c4977ade4bdb35558a2a1c023
Key: not declared in this report
Types: DuckDB inference from the complete saved CSV.
Distinct counts: exact (exact up to 100,000 rows).
Row counts, non-missing counts, and declared-key checks: exact.

                                          column inferred_type non_missing distinct               min                max                mean                  sd
                                             pin        BIGINT        9609     9609    10314090390000     25322100320000  15865440414215.217   2706880489295.083
                               construction_year        BIGINT        9609       17              2006               2022  2012.6792590279945  5.3439901065179845
                         construction_proxy_date          DATE        9609       17                 -                  -                   -                   -
                                     multifamily       BOOLEAN        9609        2                 -                  -                   -                   -
                                dist_to_boundary        DOUBLE        9609     9591 1.021463863845678 1499.1053182514304   645.4848896511975   400.3472098859631
                                       ward_pair       VARCHAR        9609      135                 -                  -                   -                   -
                                       longitude        DOUBLE        9609     9591    -87.8219117482     -87.5607199639  -87.67843034983196 0.04060510638762355
                                        latitude        DOUBLE        9609     9590     41.6609477888      42.0143716246   41.89073097154477 0.06304286134643426
                                     anchor_date          DATE        9609       24                 -                  -                   -                   -
                               anchor_zone_group       VARCHAR        9609        7                 -                  -                   -                   -
                                   anchor_source       VARCHAR        9609        4                 -                  -                   -                   -
                construction_replayed_zone_group       VARCHAR        9609        7                 -                  -                   -                   -
                 construction_linked_event_count        BIGINT        9609        4                 0                  3 0.10375689457799979 0.31864656671974184
                construction_applied_event_count        BIGINT        9609        3                 0                  2 0.06691643251118742 0.25072184171408074
                 construction_applied_matter_ids       VARCHAR         641      270                 -                  -                   -                   -
                                  zone_code_2025       VARCHAR        9609      246                 -                  -                   -                   -
                                 zone_group_2025       VARCHAR        9609        8                 -                  -                   -                   -
                           ordinance_number_2025       VARCHAR        3369      927                 -                  -                   -                   -
                             ordinance_date_2025          DATE        3275      224                 -                  -                   -                   -
                current_ordinance_date_recovered          DATE           3        1                 -                  -                   -                   -
               current_event_date_for_validation          DATE        3278      224                 -                  -                   -                   -
               current_check_replayed_zone_group       VARCHAR        9609        7                 -                  -                   -                   -
                current_check_linked_event_count        BIGINT        9609        4                 0                  3  0.1660942866063066 0.40666203802919204
               current_check_applied_event_count        BIGINT        9609        3                 0                  2 0.10021854511395567  0.3037528146090788
                current_check_applied_matter_ids       VARCHAR         953      370                 -                  -                   -                   -
              current_last_event_preconstruction       BOOLEAN        9609        2                 -                  -                   -                   -
                     current_replay_matches_2025       BOOLEAN        9609        2                 -                  -                   -                   -
                     current_event_source_groups       VARCHAR        1925       47                 -                  -                   -                   -
                current_event_destination_groups       VARCHAR        1879       16                 -                  -                   -                   -
                 current_event_transition_source       VARCHAR        1953        2                 -                  -                   -                   -
current_event_origin_supports_construction_group       BOOLEAN        9609        2                 -                  -                   -                   -
                         construction_zone_group       VARCHAR        9609        8                 -                  -                   -                   -
                      construction_zoning_status       VARCHAR        9609        6                 -                  -                   -                   -
               construction_zone_group_supported       BOOLEAN        9609        1                 -                  -                   -                   -
