building_id,route,permit_number,member_permit_numbers,source,record_ids,issue_date,assessor_year_built,date_source,construction_date,construction_year,boundary_year,era,ward,neighbor_ward,ward_pair,distance_to_boundary_ft,within_1500ft,within_500ft,location_source,x_3435,y_3435,dwelling_units,building_sqft,floor_area_source,land_sqft,allow_far,allow_dupac,density_far,density_dupac,multifamily,permit_ids,segment_id,alderman_own,alderman_neighbor,strictness_own,strictness_neighbor,share_white_own,share_black_own,median_hh_income_own,share_bach_plus_own,homeownership_rate_own,share_white_neighbor,share_black_neighbor,median_hh_income_neighbor,share_bach_plus_neighbor,homeownership_rate_neighbor,alderman_assignment_status,signed_distance_m,lenient_dist,strict_dist,side,continuous_score_difference,pair_average_score,joint_service,zoning_source,zone_group,density_eligible
assessor_condominium_1311323028,assessor_only,,,condominium,1311323028,,2006,assessor_year_built,2006-06-15,2006,2003,2003_2014,39,33,33_39,1302.7946656937106,TRUE,FALSE,parcel_centroid,1149603.749966463,1932003.5900348944,4,7236,assessor,4013,TRUE,TRUE,1.803139795664092,43.41888861201096,TRUE,,33_39_2003_2014_6,Margaret Laurino,Dick Mell,-0.23143746356572853,-0.8530401617096666,0.446121634040415,0.02445850040161171,45709.42547554589,0.27594347164786043,0.4744629936565636,0.27193875346583146,0.03253293484173771,40493.36862219001,0.1961051862447859,0.34117348245857865,assigned,397.091814103443,0,397.091814103443,1,0.310801349071969,-0.5422388126376976,2003_2014:33_39:Dick Mell 1998-01-01:Margaret Laurino 1998-01-01,latest_map_before_construction,Multi-Family Residential,TRUE
assessor_condominium_1311403065,assessor_only,,,condominium,1311403065,,2006,assessor_year_built,2006-06-15,2006,2003,2003_2014,39,33,33_39,1423.880059371,TRUE,FALSE,parcel_centroid,1152699.71828334,1933634.1890981423,4,6680,assessor,4399,FALSE,FALSE,,,TRUE,,33_39_2003_2014_10,Margaret Laurino,Dick Mell,-0.23143746356572853,-0.8530401617096666,0.446121634040415,0.02445850040161171,45709.42547554589,0.27594347164786043,0.4744629936565636,0.27193875346583146,0.03253293484173771,40493.36862219001,0.1961051862447859,0.34117348245857865,assigned,433.99864209628083,0,433.99864209628083,1,0.310801349071969,-0.5422388126376976,2003_2014:33_39:Dick Mell 1998-01-01:Margaret Laurino 1998-01-01,latest_map_before_construction,Multi-Family Residential,FALSE
assessor_condominium_1311419030,assessor_only,,,condominium,1311419030,,2006,assessor_year_built,2006-06-15,2006,2003,2003_2014,39,33,33_39,1262.0398224441149,TRUE,FALSE,parcel_centroid,1152714.9812251509,1932945.0713197095,0,,,3346,FALSE,FALSE,,,FALSE,,33_39_2003_2014_7,Margaret Laurino,Dick Mell,-0.23143746356572853,-0.8530401617096666,0.446121634040415,0.02445850040161171,45709.42547554589,0.27594347164786043,0.4744629936565636,0.27193875346583146,0.03253293484173771,40493.36862219001,0.1961051862447859,0.34117348245857865,assigned,384.66973788096624,0,384.66973788096624,1,0.310801349071969,-0.5422388126376976,2003_2014:33_39:Dick Mell 1998-01-01:Margaret Laurino 1998-01-01,latest_map_before_construction,Multi-Family Residential,FALSE
assessor_condominium_1312232037,assessor_only,,,condominium,1312232037,,2006,assessor_year_built,2006-06-15,2006,2003,2003_2014,40,47,40_47,1196.129807468617,TRUE,FALSE,parcel_centroid,1158236.908442582,1934678.55972049,6,10260,assessor,7462,TRUE,TRUE,1.3749664969177164,35.02546234253551,TRUE,,40_47_2003_2014_5,Patrick O'Connor,Eugene Schulter,-0.5110941299129781,-0.7077818069394007,0.4374613317161399,0.08374482247809167,39593.232894571534,0.3339438406953009,0.3446505261250003,0.6292454165083702,0.03537838289853073,47965.867314899304,0.49335651829505567,0.3288874101706576,assigned,364.58036531643444,0,364.58036531643444,1,0.09834383851321132,-0.6094379684261895,2003_2014:40_47:Eugene Schulter 1998-01-01:Patrick O'Connor 1998-01-01,latest_map_before_construction,Single-Family Residential,TRUE
assessor_condominium_1312233037,assessor_only,,,condominium,1312233037,,2006,assessor_year_built,2006-06-15,2006,2003,2003_2014,40,47,40_47,760.5256957244973,TRUE,FALSE,parcel_centroid,1158658.6825827316,1934556.1927096264,36,69735,footprint,24488,TRUE,TRUE,2.8477213328977458,64.03789611238157,TRUE,,40_47_2003_2014_5,Patrick O'Connor,Eugene Schulter,-0.5110941299129781,-0.7077818069394007,0.4374613317161399,0.08374482247809167,39593.232894571534,0.3339438406953009,0.3446505261250003,0.6292454165083702,0.03537838289853073,47965.867314899304,0.49335651829505567,0.3288874101706576,assigned,231.80823205682677,0,231.80823205682677,1,0.09834383851321132,-0.6094379684261895,2003_2014:40_47:Eugene Schulter 1998-01-01:Patrick O'Connor 1998-01-01,current_map_amended_before_construction,Neighborhood Mixed-Use,TRUE
assessor_condominium_1312315027,assessor_only,,,condominium,1312315027,,2006,assessor_year_built,2006-06-15,2006,2003,2003_2014,33,40,33_40,599.5963124509798,TRUE,FALSE,parcel_centroid,1155423.4691447455,1931832.4562031184,24,35841,footprint,12471,TRUE,TRUE,2.8739475583353378,83.82968486889584,TRUE,,33_40_2003_2014_3,Dick Mell,Patrick O'Connor,-0.8530401617096666,-0.5110941299129781,0.27193875346583146,0.03253293484173771,40493.36862219001,0.1961051862447859,0.34117348245857865,0.4374613317161399,0.08374482247809167,39593.232894571534,0.3339438406953009,0.3446505261250003,assigned,-182.75695603505864,182.75695603505864,0,0,-0.17097301589834424,-0.6820671458113223,2003_2014:33_40:Dick Mell 1998-01-01:Patrick O'Connor 1998-01-01,current_map_amended_before_construction,Commercial,TRUE
assessor_condominium_1313104040,assessor_only,,,condominium,1313104040,,2006,assessor_year_built,2006-06-15,2006,2003,2003_2014,33,40,33_40,526.6707456543791,TRUE,FALSE,parcel_centroid,1155632.5331416596,1931646.0304137224,17,32918,assessor,9252,TRUE,TRUE,3.557933419801124,80.03891050583658,TRUE,,33_40_2003_2014_3,Dick Mell,Patrick O'Connor,-0.8530401617096666,-0.5110941299129781,0.27193875346583146,0.03253293484173771,40493.36862219001,0.1961051862447859,0.34117348245857865,0.4374613317161399,0.08374482247809167,39593.232894571534,0.3339438406953009,0.3446505261250003,assigned,-160.52924327545475,160.52924327545475,0,0,-0.17097301589834424,-0.6820671458113223,2003_2014:33_40:Dick Mell 1998-01-01:Patrick O'Connor 1998-01-01,current_map_amended_before_construction,Neighborhood Mixed-Use,TRUE
assessor_condominium_1313202038,assessor_only,,,condominium,1313202038,,2006,assessor_year_built,2006-06-15,2006,2003,2003_2014,47,40,40_47,95.59680091983466,TRUE,TRUE,parcel_centroid,1157765.346197987,1931683.5077835885,14,32141,assessor,10496,TRUE,TRUE,3.062214176829268,58.10213414634146,TRUE,,40_47_2003_2014_8,Eugene Schulter,Patrick O'Connor,-0.7077818069394007,-0.5110941299129781,0.6292454165083702,0.03537838289853073,47965.867314899304,0.49335651829505567,0.3288874101706576,0.4374613317161399,0.08374482247809167,39593.232894571534,0.3339438406953009,0.3446505261250003,assigned,-29.137904920365607,29.137904920365607,0,0,-0.09834383851321132,-0.6094379684261895,2003_2014:40_47:Eugene Schulter 1998-01-01:Patrick O'Connor 1998-01-01,current_map_amended_before_construction,Neighborhood Mixed-Use,TRUE
assessor_condominium_1313330032,assessor_only,,,condominium,1313330032,,2006,assessor_year_built,2006-06-15,2006,2003,2003_2014,33,47,33_47,1362.201541308935,TRUE,FALSE,parcel_centroid,1156567.3478167232,1926642.0979013904,3,5100,assessor,3124,TRUE,TRUE,1.6325224071702944,41.83098591549295,TRUE,,33_47_2003_2014_6,Dick Mell,Eugene Schulter,-0.8530401617096666,-0.7077818069394007,0.27193875346583146,0.03253293484173771,40493.36862219001,0.1961051862447859,0.34117348245857865,0.6292454165083702,0.03537838289853073,47965.867314899304,0.49335651829505567,0.3288874101706576,assigned,-415.19902979096344,415.19902979096344,0,0,-0.07262917738513291,-0.7804109843245337,2003_2014:33_47:Dick Mell 1998-01-01:Eugene Schulter 1998-01-01,latest_map_before_construction,Multi-Family Residential,TRUE
assessor_condominium_1313417048,assessor_only,,,condominium,1313417048,,2006,assessor_year_built,2006-06-15,2006,2003,2003_2014,47,33,33_47,809.9499015906777,TRUE,FALSE,parcel_centroid,1158834.25793609,1926596.946537333,30,,,30945,FALSE,FALSE,,,TRUE,,33_47_2003_2014_5,Eugene Schulter,Dick Mell,-0.7077818069394007,-0.8530401617096666,0.6292454165083702,0.03537838289853073,47965.867314899304,0.49335651829505567,0.3288874101706576,0.27193875346583146,0.03253293484173771,40493.36862219001,0.1961051862447859,0.34117348245857865,assigned,246.87273000483856,0,246.87273000483856,1,0.07262917738513291,-0.7804109843245337,2003_2014:33_47:Dick Mell 1998-01-01:Eugene Schulter 1998-01-01,latest_map_before_construction,Commercial,FALSE
assessor_condominium_1314113032,assessor_only,,,condominium,1314113032,,2006,assessor_year_built,2006-06-15,2006,2003,2003_2014,33,39,33_39,428.4899363185409,TRUE,TRUE,parcel_centroid,1151320.8301223032,1930390.3800295007,15,17400,assessor,8062,TRUE,TRUE,2.158273381294964,81.04688662862813,TRUE,,33_39_2003_2014_5,Dick Mell,Margaret Laurino,-0.8530401617096666,-0.23143746356572853,0.27193875346583146,0.03253293484173771,40493.36862219001,0.1961051862447859,0.34117348245857865,0.446121634040415,0.02445850040161171,45709.42547554589,0.27594347164786043,0.4744629936565636,assigned,-130.60373258989128,130.60373258989128,0,0,-0.310801349071969,-0.5422388126376976,2003_2014:33_39:Dick Mell 1998-01-01:Margaret Laurino 1998-01-01,latest_map_before_construction,Multi-Family Residential,TRUE
assessor_condominium_1314307040,assessor_only,,,condominium,1314307040,,2006,assessor_year_built,2006-06-15,2006,2003,2003_2014,33,39,33_39,475.3963541328205,TRUE,TRUE,parcel_centroid,1151410.5500331644,1928904.4099874687,34,,,12483,FALSE,TRUE,,118.64455659697188,TRUE,,33_39_2003_2014_4,Dick Mell,Margaret Laurino,-0.8530401617096666,-0.23143746356572853,0.27193875346583146,0.03253293484173771,40493.36862219001,0.1961051862447859,0.34117348245857865,0.446121634040415,0.02445850040161171,45709.42547554589,0.27594347164786043,0.4744629936565636,assigned,-144.9008087396837,144.9008087396837,0,0,-0.310801349071969,-0.5422388126376976,2003_2014:33_39:Dick Mell 1998-01-01:Margaret Laurino 1998-01-01,current_map_amended_before_construction,Neighborhood Mixed-Use,FALSE
assessor_condominium_1314429048,assessor_only,,,condominium,1314429048,,2006,assessor_year_built,2006-06-15,2006,2003,2003_2014,33,35,33_35,226.7832085702711,TRUE,TRUE,parcel_centroid,1153539.2064529092,1926513.010559509,55,66256,footprint,25330,TRUE,TRUE,2.6157125937623373,94.58349782866166,TRUE,,33_35_2003_2014_7,Dick Mell,Rey Colon,-0.8530401617096666,0.36710188519220577,0.27193875346583146,0.03253293484173771,40493.36862219001,0.1961051862447859,0.34117348245857865,0.24469042653776815,0.04247131344575265,35755.10252945938,0.1779820181756418,0.3128598912042479,assigned,-69.12352197221864,69.12352197221864,0,0,-0.6100710234509361,-0.2429691382587304,2003_2014:33_35:Dick Mell 1998-01-01:Rey Colon 2003-05-05,latest_map_before_construction,Neighborhood Mixed-Use,TRUE
assessor_condominium_1315211045,assessor_only,,,condominium,1315211045,,2006,assessor_year_built,2006-06-15,2006,2003,2003_2014,39,45,39_45,95.2885423579157,TRUE,TRUE,parcel_centroid,1146974.2323621917,1930380.3324639904,6,15600,assessor,7159,TRUE,TRUE,2.1790752898449504,36.50789216371002,TRUE,,39_45_2003_2014_3,Margaret Laurino,Patrick Levar,-0.23143746356572853,-0.7276509510194487,0.446121634040415,0.02445850040161171,45709.42547554589,0.27594347164786043,0.4744629936565636,0.7712564465571279,0.00606358527153015,48244.48325375355,0.24265730608466285,0.6190058549816345,assigned,29.043947710692706,0,29.043947710692706,1,0.24810674372686006,-0.4795442072925886,2003_2014:39_45:Margaret Laurino 1998-01-01:Patrick Levar 1998-01-01,current_map_amended_before_construction,Neighborhood Mixed-Use,TRUE
assessor_condominium_1315411039,assessor_only,,,condominium,1315411039,,2006,assessor_year_built,2006-06-15,2006,2003,2003_2014,39,38,38_39,570.5877294254203,TRUE,FALSE,parcel_centroid,1148219.7958040072,1927653.245157511,8,12150,assessor,8672,TRUE,TRUE,1.401060885608856,40.18450184501845,TRUE,,38_39_2003_2014_1,Margaret Laurino,Thomas Allen,-0.23143746356572853,-0.898558222762979,0.446121634040415,0.02445850040161171,45709.42547554589,0.27594347164786043,0.4744629936565636,0.7037681269855875,0.0082056149022646,48447.430812018574,0.18165033119255372,0.6368817371014124,assigned,173.91513992886811,0,173.91513992886811,1,0.3335603795986253,-0.5649978431643538,2003_2014:38_39:Margaret Laurino 1998-01-01:Thomas Allen 1998-01-01,latest_map_before_construction,Multi-Family Residential,TRUE
assessor_condominium_1315417033,assessor_only,,,condominium,1315417033,,2006,assessor_year_built,2006-06-15,2006,2003,2003_2014,39,38,38_39,570.4379007418064,TRUE,FALSE,parcel_centroid,1148229.035781234,1927339.3851448563,8,12000,assessor,8741,TRUE,TRUE,1.372840636082828,39.86729207184533,TRUE,,38_39_2003_2014_1,Margaret Laurino,Thomas Allen,-0.23143746356572853,-0.898558222762979,0.446121634040415,0.02445850040161171,45709.42547554589,0.27594347164786043,0.4744629936565636,0.7037681269855875,0.0082056149022646,48447.430812018574,0.18165033119255372,0.6368817371014124,assigned,173.8694721461026,0,173.8694721461026,1,0.3335603795986253,-0.5649978431643538,2003_2014:38_39:Margaret Laurino 1998-01-01:Thomas Allen 1998-01-01,latest_map_before_construction,Multi-Family Residential,TRUE
assessor_condominium_1316223028,assessor_only,,,condominium,1316223028,,2006,assessor_year_built,2006-06-15,2006,2003,2003_2014,45,38,38_45,508.4215468967777,TRUE,FALSE,parcel_centroid,1141181.6972266175,1929179.8160368183,12,16000,assessor,7375,TRUE,TRUE,2.169491525423729,70.87728813559322,TRUE,,38_45_2003_2014_9,Patrick Levar,Thomas Allen,-0.7276509510194487,-0.898558222762979,0.7712564465571279,0.00606358527153015,48244.48325375355,0.24265730608466285,0.6190058549816345,0.7037681269855875,0.0082056149022646,48447.430812018574,0.18165033119255372,0.6368817371014124,assigned,154.96688749413786,0,154.96688749413786,1,0.08545363587176519,-0.8131045868912139,2003_2014:38_45:Patrick Levar 1998-01-01:Thomas Allen 1998-01-01,latest_map_before_construction,Single-Family Residential,TRUE
assessor_condominium_1317203040,assessor_only,,,condominium,1317203040,,2006,assessor_year_built,2006-06-15,2006,2003,2003_2014,45,38,38_45,1006.636759956922,TRUE,FALSE,parcel_centroid,1137925.9400028093,1931256.5000327176,3,6080,assessor,3130,TRUE,TRUE,1.9424920127795529,41.75079872204473,TRUE,,38_45_2003_2014_5,Patrick Levar,Thomas Allen,-0.7276509510194487,-0.898558222762979,0.7712564465571279,0.00606358527153015,48244.48325375355,0.24265730608466285,0.6190058549816345,0.7037681269855875,0.0082056149022646,48447.430812018574,0.18165033119255372,0.6368817371014124,assigned,306.8228844348698,0,306.8228844348698,1,0.08545363587176519,-0.8131045868912139,2003_2014:38_45:Patrick Levar 1998-01-01:Thomas Allen 1998-01-01,latest_map_before_construction,Neighborhood Mixed-Use,TRUE
assessor_condominium_1319104058,assessor_only,,,condominium,1319104058,,2006,assessor_year_built,2006-06-15,2006,2003,2003_2014,38,36,36_38,1260.6688701998048,TRUE,FALSE,parcel_centroid,1128839.580606815,1925715.9734574144,3,5996,assessor,3509,TRUE,TRUE,1.708748931319464,37.241379310344826,TRUE,,36_38_2003_2014_3,Thomas Allen,William Banks,-0.898558222762979,-1.2857945880050454,0.7037681269855875,0.0082056149022646,48447.430812018574,0.18165033119255372,0.6368817371014124,0.7165182898728351,0.04510487055003851,49705.800832001776,0.1732170399205744,0.7708807530624304,assigned,384.25187163690055,0,384.25187163690055,1,0.1936181826210332,-1.0921764053840122,2003_2014:36_38:Thomas Allen 1998-01-01:William Banks 1998-01-01,latest_map_before_construction,Multi-Family Residential,TRUE
assessor_condominium_1322222022,assessor_only,,,condominium,1322222022,,2006,assessor_year_built,2006-06-15,2006,2003,2003_2014,38,30,30_38,314.7952367002417,TRUE,TRUE,parcel_centroid,1147884.5097073312,1923959.0209293875,2,9882,assessor,8641,TRUE,TRUE,1.143617636847587,10.082166415924084,TRUE,,30_38_2003_2014_13,Thomas Allen,Ariel Reboyras,-0.898558222762979,0.10668107688726322,0.7037681269855875,0.0082056149022646,48447.430812018574,0.18165033119255372,0.6368817371014124,0.27878024947294255,0.0338822288618295,36681.01072517155,0.09994280024046896,0.423477423886214,assigned,-95.94958814623367,95.94958814623367,0,0,-0.5026196498251211,-0.3959385729378579,2003_2014:30_38:Ariel Reboyras 2003-05-05:Thomas Allen 1998-01-01,latest_map_before_construction,Single-Family Residential,TRUE
assessor_condominium_1323222033,assessor_only,,,condominium,1323222033,,2006,assessor_year_built,2006-06-15,2006,2003,2003_2014,35,33,33_35,150.6946188610829,TRUE,TRUE,parcel_centroid,1153239.0225489407,1924700.096783435,6,14288,assessor,6576,TRUE,TRUE,2.172749391727494,39.74452554744526,TRUE,,33_35_2003_2014_6,Rey Colon,Dick Mell,0.36710188519220577,-0.8530401617096666,0.24469042653776815,0.04247131344575265,35755.10252945938,0.1779820181756418,0.3128598912042479,0.27193875346583146,0.03253293484173771,40493.36862219001,0.1961051862447859,0.34117348245857865,assigned,45.931719828858064,0,45.931719828858064,1,0.6100710234509361,-0.2429691382587304,2003_2014:33_35:Dick Mell 1998-01-01:Rey Colon 2003-05-05,current_map_amended_before_construction,Neighborhood Mixed-Use,TRUE
assessor_condominium_1324309028,assessor_only,,,condominium,1324309028,,2006,assessor_year_built,2006-06-15,2006,2003,2003_2014,33,35,33_35,1035.8504161901826,TRUE,FALSE,parcel_centroid,1155487.0372113583,1922427.1444736505,18,,,10732,FALSE,FALSE,,,TRUE,,33_35_2003_2014_4,Dick Mell,Rey Colon,-0.8530401617096666,0.36710188519220577,0.27193875346583146,0.03253293484173771,40493.36862219001,0.1961051862447859,0.34117348245857865,0.24469042653776815,0.04247131344575265,35755.10252945938,0.1779820181756418,0.3128598912042479,assigned,-315.7272068547677,315.7272068547677,0,0,-0.6100710234509361,-0.2429691382587304,2003_2014:33_35:Dick Mell 1998-01-01:Rey Colon 2003-05-05,current_map_amended_before_construction,Neighborhood Mixed-Use,FALSE
assessor_condominium_1324316035,assessor_only,,,condominium,1324316035,,2006,assessor_year_built,2006-06-15,2006,2003,2003_2014,33,1,1_33,377.6813090125536,TRUE,TRUE,parcel_centroid,1157049.136034484,1921508.3304242855,6,11792,assessor,6184,TRUE,TRUE,1.906856403622251,42.26390685640362,TRUE,,1_33_2003_2014_2,Dick Mell,Manuel Flores,-0.8530401617096666,0.9746539068149748,0.27193875346583146,0.03253293484173771,40493.36862219001,0.1961051862447859,0.34117348245857865,0.3600693414522599,0.06061799426613374,37681.79165589923,0.31289394767674866,0.2985772032783148,assigned,-115.11726298702634,115.11726298702634,0,0,-0.9138470342623206,0.0608068725526541,2003_2014:1_33:Dick Mell 1998-01-01:Manuel Flores 2003-05-05,current_map_amended_before_construction,Multi-Family Residential,TRUE
assessor_condominium_1324316036,assessor_only,,,condominium,1324316036,,2006,assessor_year_built,2006-06-15,2006,2003,2003_2014,33,1,1_33,478.2463358707511,TRUE,TRUE,parcel_centroid,1157046.0838641983,1921611.404389048,6,7032,assessor,6415,TRUE,TRUE,1.0961808261886203,40.74201091192517,TRUE,,1_33_2003_2014_2,Dick Mell,Manuel Flores,-0.8530401617096666,0.9746539068149748,0.27193875346583146,0.03253293484173771,40493.36862219001,0.1961051862447859,0.34117348245857865,0.3600693414522599,0.06061799426613374,37681.79165589923,0.31289394767674866,0.2985772032783148,assigned,-145.76948317340495,145.76948317340495,0,0,-0.9138470342623206,0.0608068725526541,2003_2014:1_33:Dick Mell 1998-01-01:Manuel Flores 2003-05-05,current_map_amended_before_construction,Multi-Family Residential,TRUE
assessor_condominium_1324316037,assessor_only,,,condominium,1324316037,,2006,assessor_year_built,2006-06-15,2006,2003,2003_2014,33,1,1_33,427.35210733291143,TRUE,TRUE,parcel_centroid,1157047.6397758431,1921559.4004294989,6,7032,assessor,6418,TRUE,TRUE,1.0956684325334995,40.72296665627921,TRUE,,1_33_2003_2014_2,Dick Mell,Manuel Flores,-0.8530401617096666,0.9746539068149748,0.27193875346583146,0.03253293484173771,40493.36862219001,0.1961051862447859,0.34117348245857865,0.3600693414522599,0.06061799426613374,37681.79165589923,0.31289394767674866,0.2985772032783148,assigned,-130.25692231507142,130.25692231507142,0,0,-0.9138470342623206,0.0608068725526541,2003_2014:1_33:Dick Mell 1998-01-01:Manuel Flores 2003-05-05,current_map_amended_before_construction,Multi-Family Residential,TRUE
assessor_condominium_1325113049,assessor_only,,,condominium,1325113049,,2006,assessor_year_built,2006-06-15,2006,2003,2003_2014,35,33,33_35,401.61128917248465,TRUE,TRUE,parcel_centroid,1154941.838014911,1920177.1699742195,13,16620,assessor,6835,TRUE,TRUE,2.431602048280907,82.85003657644477,TRUE,,33_35_2003_2014_2,Rey Colon,Dick Mell,0.36710188519220577,-0.8530401617096666,0.24469042653776815,0.04247131344575265,35755.10252945938,0.1779820181756418,0.3128598912042479,0.27193875346583146,0.03253293484173771,40493.36862219001,0.1961051862447859,0.34117348245857865,assigned,122.41112093977333,0,122.41112093977333,1,0.6100710234509361,-0.2429691382587304,2003_2014:33_35:Dick Mell 1998-01-01:Rey Colon 2003-05-05,current_map_amended_before_construction,Single-Family Residential,TRUE
assessor_condominium_1325307079,assessor_only,,,condominium,1325307079,,2006,assessor_year_built,2006-06-15,2006,2003,2003_2014,35,1,1_35,852.4019413736683,TRUE,FALSE,parcel_centroid,1157149.051454021,1917922.96463045,6,6662,assessor,4410,TRUE,TRUE,1.510657596371882,59.26530612244898,TRUE,,1_35_2003_2014_10,Rey Colon,Manuel Flores,0.36710188519220577,0.9746539068149748,0.24469042653776815,0.04247131344575265,35755.10252945938,0.1779820181756418,0.3128598912042479,0.3600693414522599,0.06061799426613374,37681.79165589923,0.31289394767674866,0.2985772032783148,assigned,-259.8121117306941,259.8121117306941,0,0,-0.3037760108113845,0.6708778960035903,2003_2014:1_35:Manuel Flores 2003-05-05:Rey Colon 2003-05-05,latest_map_before_construction,Neighborhood Mixed-Use,TRUE
assessor_condominium_1325315064,assessor_only,,,condominium,1325315064,,2006,assessor_year_built,2006-06-15,2006,2003,2003_2014,35,26,26_35,829.1876167519168,TRUE,FALSE,parcel_centroid,1155681.4928638807,1916762.6029276224,8,12960,assessor,5873,TRUE,TRUE,2.2067086667801803,59.335944151200415,TRUE,,26_35_2003_2014_9,Rey Colon,Billy Ocasio,0.36710188519220577,0.14589476221847916,0.24469042653776815,0.04247131344575265,35755.10252945938,0.1779820181756418,0.3128598912042479,0.14234349120801265,0.12376907973669649,30686.2752632978,0.12780599825171246,0.29512140074572346,assigned,252.73638558598427,0,252.73638558598427,1,0.1106035614868633,0.2564983237053425,2003_2014:26_35:Billy Ocasio 1998-01-01:Rey Colon 2003-05-05,latest_map_before_construction,Neighborhood Mixed-Use,TRUE
assessor_condominium_1325315069,assessor_only,,,condominium,1325315069,,2006,assessor_year_built,2006-06-15,2006,2003,2003_2014,35,26,26_35,693.9832603130509,TRUE,FALSE,parcel_centroid,1155576.880432489,1916673.3405369944,6,13356,assessor,5956,TRUE,TRUE,2.242444593687038,43.881799865681664,TRUE,,26_35_2003_2014_9,Rey Colon,Billy Ocasio,0.36710188519220577,0.14589476221847916,0.24469042653776815,0.04247131344575265,35755.10252945938,0.1779820181756418,0.3128598912042479,0.14234349120801265,0.12376907973669649,30686.2752632978,0.12780599825171246,0.29512140074572346,assigned,211.52609774341792,0,211.52609774341792,1,0.1106035614868633,0.2564983237053425,2003_2014:26_35:Billy Ocasio 1998-01-01:Rey Colon 2003-05-05,latest_map_before_construction,Commercial,TRUE
assessor_condominium_1325320087,assessor_only,,,condominium,1325320087,,2006,assessor_year_built,2006-06-15,2006,2003,2003_2014,35,26,26_35,460.94543572589544,TRUE,TRUE,parcel_centroid,1155794.504726748,1915914.578129624,3,6288,assessor,3182,FALSE,FALSE,,,TRUE,,26_35_2003_2014_9,Rey Colon,Billy Ocasio,0.36710188519220577,0.14589476221847916,0.24469042653776815,0.04247131344575265,35755.10252945938,0.1779820181756418,0.3128598912042479,0.14234349120801265,0.12376907973669649,30686.2752632978,0.12780599825171246,0.29512140074572346,assigned,140.49616880925294,0,140.49616880925294,1,0.1106035614868633,0.2564983237053425,2003_2014:26_35:Billy Ocasio 1998-01-01:Rey Colon 2003-05-05,latest_map_before_construction,Commercial,FALSE
assessor_condominium_1325412032,assessor_only,,,condominium,1325412032,,2006,assessor_year_built,2006-06-15,2006,2003,2003_2014,35,1,1_35,348.10446023566067,TRUE,TRUE,parcel_centroid,1158684.699908272,1917393.3527655,5,10732,assessor,6982,TRUE,TRUE,1.537095388140934,31.194500143225437,TRUE,,1_35_2003_2014_9,Rey Colon,Manuel Flores,0.36710188519220577,0.9746539068149748,0.24469042653776815,0.04247131344575265,35755.10252945938,0.1779820181756418,0.3128598912042479,0.3600693414522599,0.06061799426613374,37681.79165589923,0.31289394767674866,0.2985772032783148,assigned,-106.10223947982938,106.10223947982938,0,0,-0.3037760108113845,0.6708778960035903,2003_2014:1_35:Manuel Flores 2003-05-05:Rey Colon 2003-05-05,current_map_amended_before_construction,Single-Family Residential,TRUE
assessor_condominium_1325427043,assessor_only,,,condominium,1325427043,,2006,assessor_year_built,2006-06-15,2006,2003,2003_2014,1,35,1_35,220.14704211224785,TRUE,TRUE,parcel_centroid,1158382.0099990126,1916295.949991174,3,5056,assessor,3172,TRUE,TRUE,1.5939470365699877,41.19798234552333,TRUE,,1_35_2003_2014_6,Manuel Flores,Rey Colon,0.9746539068149748,0.36710188519220577,0.3600693414522599,0.06061799426613374,37681.79165589923,0.31289394767674866,0.2985772032783148,0.24469042653776815,0.04247131344575265,35755.10252945938,0.1779820181756418,0.3128598912042479,assigned,67.10081843581315,0,67.10081843581315,1,0.3037760108113845,0.6708778960035903,2003_2014:1_35:Manuel Flores 2003-05-05:Rey Colon 2003-05-05,current_map_amended_before_construction,Multi-Family Residential,TRUE
assessor_condominium_1325427044,assessor_only,,,condominium,1325427044,,2006,assessor_year_built,2006-06-15,2006,2003,2003_2014,1,35,1_35,145.16650167632943,TRUE,TRUE,parcel_centroid,1158379.4836851151,1916370.904866958,2,3615,assessor,3150,TRUE,TRUE,1.1476190476190475,27.65714285714286,TRUE,,1_35_2003_2014_6,Manuel Flores,Rey Colon,0.9746539068149748,0.36710188519220577,0.3600693414522599,0.06061799426613374,37681.79165589923,0.31289394767674866,0.2985772032783148,0.24469042653776815,0.04247131344575265,35755.10252945938,0.1779820181756418,0.3128598912042479,assigned,44.24674971094521,0,44.24674971094521,1,0.3037760108113845,0.6708778960035903,2003_2014:1_35:Manuel Flores 2003-05-05:Rey Colon 2003-05-05,current_map_amended_before_construction,Multi-Family Residential,TRUE
assessor_condominium_1326309038,assessor_only,,,condominium,1326309038,,2006,assessor_year_built,2006-06-15,2006,2003,2003_2014,30,35,30_35,176.9827238741472,TRUE,TRUE,parcel_centroid,1150095.7552936694,1917127.3617800977,3,4827,assessor,3127,TRUE,TRUE,1.5436520626798849,41.79085385353374,TRUE,,30_35_2003_2014_8,Ariel Reboyras,Rey Colon,0.10668107688726322,0.36710188519220577,0.27878024947294255,0.0338822288618295,36681.01072517155,0.09994280024046896,0.423477423886214,0.24469042653776815,0.04247131344575265,35755.10252945938,0.1779820181756418,0.3128598912042479,assigned,-53.94433423684007,53.94433423684007,0,0,-0.13021040415247126,0.2368914810397345,2003_2014:30_35:Ariel Reboyras 2003-05-05:Rey Colon 2003-05-05,current_map_amended_before_construction,Multi-Family Residential,TRUE
