File: measurement_pairs.csv
Rows: 102
Columns: 11
SHA-256 (saved bytes): bc718e15520baa2288e7f70296efd6b64ea7c39c5531aedbe992d8e73a68b405
Key: project_a, project_b
Types: DuckDB inference from the complete saved CSV.
Distinct counts: exact (exact up to 100,000 rows).
Row counts, non-missing counts, and declared-key checks: exact.

             column inferred_type non_missing distinct                   min               max               mean                 sd
          project_a       VARCHAR         102       60                     -                 -                  -                  -
          project_b       VARCHAR         102       59                     -                 -                  -                  -
        distance_ft        DOUBLE         102      102 0.0001548521195802285 983.5390641697243 423.73457683538834 259.05520555569734
     repeated_units       BOOLEAN         102        2                     -                 -                  -                  -
repeated_large_land       BOOLEAN         102        2                     -                 -                  -                  -
            units_a        BIGINT         102       18                     8               698  32.23529411764706  92.22585025286098
            units_b        BIGINT         102       18                     8               504 28.362745098039216   75.6629824627744
         building_a        BIGINT         101       47                  5290            781284  41627.25742574257 117220.58151516346
         building_b        BIGINT         101       48                  7782            896277  37839.49504950495 111480.58284254029
             land_a        BIGINT         102       58                  3125            178133 15585.686274509804  19759.89881321568
             land_b        BIGINT         102       58                  3000            178133 16257.941176470587 20007.655916269454
