File: commercial_source_rows.csv
Rows: 288
Columns: 16
SHA-256 (saved bytes): 78af6761406cd8164845affa3afd14f5e0a23c5c39f5f876a8b3a55123660125
Key: source_data_row
Types: DuckDB inference from the complete saved CSV.
Distinct counts: exact (exact up to 100,000 rows).
Row counts, non-missing counts, and declared-key checks: exact.

           column inferred_type non_missing distinct    min      max               mean                 sd
  source_data_row        BIGINT         288      288  15035    83683  56962.34027777778  20311.93828141271
source_project_id       VARCHAR         288      150      -        -                  -                  -
           keypin       VARCHAR         288      150      -        -                  -                  -
             pins       VARCHAR         288      164      -        -                  -                  -
             year        BIGINT         288        2   2021     2024 2022.4791666666667  1.502466033288298
          address       VARCHAR         287      286      -        -                  -                  -
      studiounits        DOUBLE         269       50    0.0    177.0 16.617100371747213  39.33294360653437
        _1brunits        DOUBLE         267       78    0.0    439.0 39.659176029962545  76.41994152363907
        _2brunits        DOUBLE         272       74    0.0    490.0 26.772058823529413  49.41233497221236
        _3brunits        DOUBLE         269       39    0.0    250.0  10.82899628252788 23.103121665809788
        _4brunits        DOUBLE         114       12    0.0     24.0 1.6578947368421053  4.162259740587274
        tot_units        DOUBLE         202       86    1.0    698.0  77.13861386138613  132.3090780460375
           bldgsf        DOUBLE         270      146 2831.0 896277.0 115018.37037037036  192624.0052397953
           landsf        DOUBLE         285      153    0.0 422232.0 31631.315789473683  54731.79762122406
        yearbuilt        DOUBLE         287       18 1964.0   2022.0 2013.5923344947735   5.57946507696435
property_type_use       VARCHAR         216       14      -        -                  -                  -
