File: source_rule_checks.csv
Rows: 13677
Columns: 43
SHA-256 (saved bytes): 3be585d622029a244da848d801a1f05e12ef377891e871f8cf45e1fcc650a466
Key: project_id
Types: DuckDB inference from the complete saved CSV.
Distinct counts: exact (exact up to 100,000 rows).
Row counts, non-missing counts, and declared-key checks: exact.

                                     column inferred_type non_missing distinct  min     max                 mean                  sd
                                 project_id       VARCHAR       13677    13677    -       -                    -                   -
                                      route       VARCHAR       13677        8    -       -                    -                   -
                              source_family       VARCHAR       13677        2    -       -                    -                   -
                       in_main_500ft_sample       BOOLEAN       13677        2    -       -                    -                   -
                        recorded_correction       BOOLEAN       13677        2    -       -                    -                   -
                      recorded_fields_match       BOOLEAN         494        1    -       -                    -                   -
                     identified_source_rows        BIGINT       13677       25    0      43   1.0951963149813555  0.9639621608345356
                          found_source_rows        BIGINT       13677       25    0      43   1.0951963149813555  0.9639621608345356
                   identified_rows_complete       BOOLEAN       13677        2    -       -                    -                   -
                    source_assessment_years        BIGINT       13628       20 2007    2026   2021.6811711182859  2.7212096412388904
                        one_assessment_year       BOOLEAN       13677        2    -       -                    -                   -
                        complete_components       BOOLEAN       13628        2    -       -                    -                   -
                             reported_units        BIGINT       13610      219    1     858    6.335635562086701  37.420058389050986
                        reported_floor_sqft        BIGINT       13496     4282    0 1309000     8495.66427089508   48484.68946058794
                         reported_land_sqft        BIGINT       13626     4040    0 1540260    5851.975267870248   26097.09320110022
                 reported_construction_year        BIGINT       13628       18 2005    2022   2012.4399765189316   5.389080474514031
                                units_match       BOOLEAN       13677        2    -       -                    -                   -
                                floor_match       BOOLEAN       13677        2    -       -                    -                   -
                                 land_match       BOOLEAN       13677        2    -       -                    -                   -
                                 year_match       BOOLEAN       13677        2    -       -                    -                   -
                          earlier_area_used       BOOLEAN       13677        2    -       -                    -                   -
                  earlier_area_values_match       BOOLEAN       13677        2    -       -                    -                   -
                     earlier_area_aggregate       BOOLEAN       13677        2    -       -                    -                   -
                   earlier_area_units_agree       BOOLEAN         183        2    -       -                    -                   -
                          permit_count_fill       BOOLEAN       13677        2    -       -                    -                   -
                     permit_year_adjustment       BOOLEAN       13677        2    -       -                    -                   -
                     bedroom_total_conflict       BOOLEAN       13677        2    -       -                    -                   -
                  source_year_label_matches       BOOLEAN       13677        2    -       -                    -                   -
                      source_assessment_lag        BIGINT       13628       20    0      19     9.17398004109187    5.40044282083262
           unselected_same_assessment_cards        BIGINT       13677        5    0      12 0.004313811508371719 0.12235666209156733
         unselected_card_construction_years       VARCHAR          44       33    -       -                    -                   -
                    comparable_history_rows        BIGINT       13677       59    0     154    13.36806317174819  7.8662739785400415
          same_year_measurement_change_rows        BIGINT       13677       19    0      28  0.11786210426263069  0.8357333898514492
                same_areas_unit_change_rows        BIGINT       13677       13    0      15  0.01769393872925349  0.3390063058903551
         same_measurements_year_change_rows        BIGINT       13677       34    0      45   2.4269942238795057   4.676304466867291
                             all_four_match       BOOLEAN       13677        2    -       -                    -                   -
             numbers_follow_documented_rule       BOOLEAN       13677        1    -       -                    -                   -
                       exact_parcel_permits        BIGINT       13677       33    0      70    1.380054105432478  2.2391148865751407
        original_building_permit_candidates        BIGINT       13677       12    0      14   0.3163705490970242  0.5672179709180626
 single_complete_permit_after_assigned_year       BOOLEAN       13677        2    -       -                    -                   -
                    original_permit_numbers       VARCHAR        4002     3999    -       -                    -                   -
later_conversion_or_count_change_candidates        BIGINT       13677        3    0       2 0.004752504204138334 0.07189567814975974
                later_change_permit_numbers       VARCHAR          62       62    -       -                    -                   -
