File: flagged_permits.csv
Rows: 1766
Columns: 14
SHA-256 (saved bytes): 70eb134eb9e340debd12f432809618475c9f9fc06f401ddf5594fc2aae1de3b3
Key: project_id, id
Types: DuckDB inference from the complete saved CSV.
Distinct counts: exact (exact up to 100,000 rows).
Row counts, non-missing counts, and declared-key checks: exact.

                column inferred_type non_missing distinct min  max               mean                 sd
            project_id       VARCHAR        1766      181   -    -                  -                  -
   exact_component_pin       BOOLEAN        1766        2   -    -                  -                  -
                    id       VARCHAR        1766     1387   -    -                  -                  -
               permit_       VARCHAR        1766     1387   -    -                  -                  -
           permit_type       VARCHAR        1766       10   -    -                  -                  -
         permit_status       VARCHAR        1103        6   -    -                  -                  -
            issue_date     TIMESTAMP        1766     1010   -    -                  -                  -
application_start_date     TIMESTAMP        1766     1013   -    -                  -                  -
         street_number        BIGINT        1766      326   3 7129 1748.5311438278595 1612.4436212182472
      street_direction       VARCHAR        1766        4   -    -                  -                  -
           street_name       VARCHAR        1766      124   -    -                  -                  -
              pin_list       VARCHAR        1048      308   -    -                  -                  -
      work_description       VARCHAR        1765     1308   -    -                  -                  -
               address       VARCHAR        1766      347   -    -                  -                  -
