File: source_rule_summary.csv
Rows: 8
Columns: 23
SHA-256 (saved bytes): 7cbb661506a5e7ad9a2b71b6f392d9e3a9a9602900af08fafc6012350cffdcd2
Key: route
Types: DuckDB inference from the complete saved CSV.
Distinct counts: exact (exact up to 100,000 rows).
Row counts, non-missing counts, and declared-key checks: exact.

                              column inferred_type non_missing distinct min   max     mean                 sd
                               route       VARCHAR           8        8   -     -        -                  -
                            projects        BIGINT           8        8   1 11807 1709.625  4085.989439099001
                         main_sample        BIGINT           8        8   0  3457  502.875 1195.6056967674824
                   source_rows_found        BIGINT           8        8   1 11807   1703.5 4088.1081897900613
                      one_assessment        BIGINT           8        8   1 11807   1703.5 4088.1081897900613
                      all_four_match        BIGINT           8        8   1 11171 1566.875  3884.052502127863
             recorded_values_applied        BIGINT           8        2   0   494    61.75 174.65537495307723
                 numbers_follow_rule        BIGINT           8        8   1 11807 1709.625  4085.989439099001
                   earlier_area_used        BIGINT           8        3   0   158    22.25 55.295956969229294
              earlier_area_aggregate        BIGINT           8        3   0     4    0.625  1.407885953173359
                  permit_count_fills        BIGINT           8        2   0     2     0.25 0.7071067811865476
             permit_year_adjustments        BIGINT           8        2   0   636     79.5  224.8599564173221
         bedroom_total_disagreements        BIGINT           8        2   0     6     0.75 2.1213203435596424
has_unselected_same_assessment_cards        BIGINT           8        4   0    40      5.5 13.959124000349838
       source_year_label_differences        BIGINT           8        2   0     5    0.625 1.7677669529663689
                comparable_histories        BIGINT           8        7   0 11501 1618.125  3997.794943555045
       same_year_measurement_changes        BIGINT           8        6   0   432     65.0  148.8690699910495
             same_areas_unit_changes        BIGINT           8        5   0    41   10.875  16.33084286163542
      same_measurements_year_changes        BIGINT           8        6   0  3899  556.125  1354.252502041519
            has_exact_parcel_permits        BIGINT           8        8   0  6021  911.875 2070.4758899137864
      has_original_permit_candidates        BIGINT           8        8   0  3372   500.25 1162.8624473378488
   single_complete_permit_after_year        BIGINT           8        6   0   434   63.125 150.33528005285862
         has_later_change_candidates        BIGINT           8        6   0    33     7.75 12.578326029893077
