File: donor_classifications.csv
Rows: 71417
Columns: 16
SHA-256 (saved bytes): 7f54dca79cd545eee307597758250635b73c6fe6444bec9207ca9a754f20213c
Key: donor_norm
Types: DuckDB inference from the complete saved CSV.
Distinct counts: exact (exact up to 100,000 rows).
Row counts, non-missing counts, and declared-key checks: exact.

               column inferred_type non_missing distinct  min         max               mean                 sd
           donor_norm       VARCHAR       71417    71417    -           -                  -                  -
           donor_name       VARCHAR       71417    71417    -           -                  -                  -
        receipt_count        BIGINT       71417      154    1         426 3.3217441225478526  8.298331956294817
               amount        DOUBLE       71417     3873 0.01 10501990.12 2816.9224219905573 41650.355962313464
   union_organization       BOOLEAN       71417        2    -           -                  -                  -
        union_pending       BOOLEAN       71417        2    -           -                  -                  -
     union_categories       VARCHAR        1004        4    -           -                  -                  -
   real_estate_strict       BOOLEAN       71417        2    -           -                  -                  -
   developer_explicit       BOOLEAN       71417        2    -           -                  -                  -
    real_estate_broad       BOOLEAN       71417        2    -           -                  -                  -
nonunion_construction       BOOLEAN       71417        2    -           -                  -                  -
 real_estate_verified       BOOLEAN       71417        2    -           -                  -                  -
   developer_verified       BOOLEAN       71417        2    -           -                  -                  -
    sector_name_rules       VARCHAR         188       12    -           -                  -                  -
          occupations       VARCHAR       10671     3546    -           -                  -                  -
            employers       VARCHAR       10767     6810    -           -                  -                  -
