draw,density_multifamily_far_continuous,density_multifamily_dupac_continuous,density_multifamily_far_binary,density_multifamily_dupac_binary,rental_price_binary,home_sale_price_binary,permit_high_discretion_pooled,permit_low_discretion_pooled
568,-0.11037130937246607,-0.08466343893826471,-0.29180112552279874,-0.29494751509053785,0.01990160668933297,0.015345578786363986,-0.11333341487998838,-0.04482366389875126
569,-0.11572415914293924,-0.07469380755489591,-0.26975224125266994,-0.3244775697690888,0.028094786489155404,0.01802850146654338,-0.07275363830518126,-0.032480501709175436
570,-0.12364187969531434,-0.08500586267419033,-0.22586660307969392,-0.181669407369873,0.018770990195901487,0.012584458315618333,-0.09908441159885378,-0.04925705010037961
571,-0.12972806745036813,-0.09406680225635368,-0.2527467664141316,-0.20762176592760942,0.02429669643526423,0.016119524174437228,-0.07978668288075587,-0.0449978560189132
572,-0.13684906737586422,-0.12461173127174457,-0.2876385694533346,-0.33566219599718955,0.006977834293636242,0.0052081516180377905,-0.10708565146977173,-0.03343625183621495
573,-0.1476361514686119,-0.1404137288765578,-0.18675549563995955,-0.23228811042617883,0.01592626806788319,0.009434954912156342,-0.07568632866177714,-0.044443879564178515
574,-0.12998996891506928,-0.09017202818550155,-0.28302659560048715,-0.19512626672867894,0.008909735460917475,0.02028904154160427,-0.10199405757274915,-0.05622448304361943
575,-0.12059569271265672,-0.06383718225686091,-0.3722842673662758,-0.34989565983666787,0.02142362853395571,0.01304600054962157,-0.09242381915511162,-0.04635782932241797
576,-0.1524354645619605,-0.09275792190155205,-0.45040011373237965,-0.2868168769420042,0.024077883816079212,0.014528887533959693,-0.07113885055589156,-0.043983440225898944
577,-0.07870523444272925,-0.0742829346939246,-0.21805640665264295,-0.16722112877074102,0.030640225839415555,0.012844507919848943,-0.06852247494730614,-0.028010927560705404
578,-0.11231938675323799,-0.08544463061289023,-0.12237238493295499,-0.04960332172117935,0.029882088920234414,0.020372574737952537,-0.10403226733346965,-0.0440538588512593
579,-0.1317847587661277,-0.07649775488522993,-0.15146682549345147,-0.2630794558154156,0.014719379712396773,0.018609282617049725,-0.08092376649125925,-0.01614466601113256
580,-0.123925945656465,-0.09957566786621919,-0.25477543028541555,-0.20239572637375475,0.029196975200319657,0.009298658818817711,-0.048624576800239856,-0.016286873412116633
581,-0.16965588699263295,-0.09460779081663351,-0.3147220007685694,-0.3554123838181429,0.01687473696525447,0.018413652732885016,-0.08009895723806759,-0.02912698401295531
582,-0.11060815575203364,-0.12116815602318483,-0.32093829902686416,-0.308370670067722,0.01747773961938386,0.011682877875754182,-0.07530324277675138,-0.05752540596616706
583,-0.16051061326905716,-0.11960042561711963,-0.291563840686659,-0.38756053835775484,0.0194219121850199,0.02539484386660872,-0.09677577135883335,-0.025086804113269606
584,-0.1587287432681308,-0.12786936239117863,-0.3738890809618272,-0.42337359029036165,0.027808814452105896,0.013512133824472307,-0.14017180747484037,-0.09647089702762776
585,-0.17883474195546203,-0.11628674252686402,-0.4215432719011907,-0.45280665817526583,0.02774668600924373,0.009129405921636304,-0.08863466792419047,-0.04298580679260041
586,-0.14887369796562275,-0.09069490010286274,-0.19399412257711257,-0.1968872020211451,0.011713763887307344,0.008735302195487469,-0.09828876985485402,-0.03719825634968467
587,-0.13206286684928256,-0.1035324876562855,-0.24419441654154783,-0.3413381070615885,0.017563613067428496,0.013334078489332579,-0.0853060940446245,-0.055557099039635335
588,-0.11221204207835071,-0.10844654025627302,-0.23096791835837482,-0.19293926358358715,0.01955086709457306,0.013984580266347406,-0.055163601988143324,-0.02490944865038051
589,-0.186675427521952,-0.14235197561044904,-0.23841572241822864,-0.25614841123181903,0.01667548690164995,0.016786021097995187,-0.07300701203643252,-0.005892710742101879
590,-0.1666439527097302,-0.0923189296989896,-0.1454386353008679,-0.028954237724992893,0.018805379918944803,0.02035517870789463,-0.10327482359840165,-0.027389462658890723
591,-0.16885384256022856,-0.08794117727920552,-0.16954090222547016,-0.006542301999232341,0.021104569290298737,0.012957581448394552,-0.06897207170941858,-0.042440473686227526
592,-0.11445185846987661,-0.08812741585123786,-0.22491151563295642,-0.3313697863105248,0.017841485730628475,0.017402947992311766,-0.10923180808957085,-0.056062372910563735
593,-0.17452786478532276,-0.13291418825276008,-0.3692478274226633,-0.1919234986111547,0.014865581865919407,0.01568440173447857,-0.04839123372593172,-0.04160629360445779
594,-0.09818305781439934,-0.07144153822768927,-0.2415904803887768,-0.3415431045732324,0.025579596462213312,0.02332938526258587,-0.0818442385695265,-0.03678739447391747
595,-0.12674770447089423,-0.08110863025006022,-0.22660283845144413,-0.2205541425891464,0.017607647081071376,0.01301427227447572,-0.12486309645220944,-0.055306489286784215
596,-0.12450630807367409,-0.08325760471459147,-0.27735029309734754,-0.2857081419398625,0.02703844876943019,0.024514640618263722,-0.1266259941332682,-0.057528278591555855
597,-0.11905620596738209,-0.09417311569521385,-0.2530917760427785,-0.265468793315301,0.016630749202396045,0.006940809484470727,-0.06156192772745106,-0.038958633923848934
598,-0.14327115745207009,-0.10097401960544324,-0.2106740999686261,-0.180589202477127,0.01957719133343744,0.016609176234118336,-0.12940687536926931,-0.048546852405693355
599,-0.1303650532841417,-0.09497712357546988,-0.32516646824019496,-0.35477325700168344,0.01478895219407966,0.015633659411938405,-0.08802900108266702,-0.03439949011259898
600,-0.15539697924135493,-0.12791987730203375,-0.3000650216066721,-0.2966809244889136,0.02220961992083168,0.004835170811087846,-0.07432573367838191,-0.026927270658400015
601,-0.10057640185310261,-0.10908726541426048,-0.2932012036268246,-0.39837288175184343,0.028925920874588028,0.02149631246241571,-0.0923065168878412,-0.050541894663406015
602,-0.1467308799356994,-0.10183262836064423,-0.2516319171184286,-0.2983026817901293,0.03046133571154931,0.022668108450996354,-0.10691615648934788,-0.07088222398028489
603,-0.2097011349898866,-0.16168030397423605,-0.22897876727045424,-0.20355507057976527,0.018837248447221323,0.0052703680124704215,-0.12157854848133166,-0.03737039908086696
604,-0.13575514805557834,-0.10970173750375681,-0.23849257928722578,-0.26402313449043396,0.013265587665024937,0.016145395575089393,-0.0861598753991101,-0.04463433398075775
605,-0.12648500037523833,-0.06172259891399808,-0.09696989701323404,-0.054069922139000956,0.030981228316031784,0.013786301541281201,-0.10070862029852046,-0.04914877592270015
606,-0.15588831922031154,-0.12003256346161527,-0.25807383339591367,-0.32004157228759544,0.017147925698065766,0.005477769643190571,-0.08086873047726241,-0.07237218583930134
607,-0.17088972497762184,-0.15650501181226745,-0.3302096767300343,-0.37153124807196886,0.02532959241470266,0.0012147513929253789,-0.09400578470726079,-0.05664479804346895
608,-0.16732955747212092,-0.11277702029657836,-0.17451469977632894,-0.15706968784796774,0.014662399756338755,0.012178707268043733,-0.0963224090345896,-0.06137541374476856
609,-0.08866623329332816,-0.06935120226156027,-0.12997535278580744,-0.19145011605679293,0.012290926524305433,0.019007672755798292,-0.08238706217305126,-0.03803513067183411
610,-0.08843516103718123,-0.05465986809871592,-0.1458200263298622,-0.1396381908946141,0.020160831265659127,0.01023471386170362,-0.0877950767568078,-0.026233100675318574
611,-0.1454876492072755,-0.12285615162726897,-0.24383790042096043,-0.2119702003884841,0.029782561942760338,0.010347259813922387,-0.07829401173770872,-0.022803508556945084
612,-0.11610766912646316,-0.0781207783067394,-0.07891327293517494,-0.1346576902689575,0.019126667666094974,0.007694965179576163,-0.07685037647687873,-0.03746981943589665
613,-0.11463466848967552,-0.0946313550906264,-0.19731680483987935,-0.21419185385822437,0.01258290460321818,0.008233031567977205,-0.08833289420908665,-0.02591314106399166
614,-0.1251182010855182,-0.041852663139656514,-0.18712982948337317,-0.11740516238712737,0.015044426293613494,0.007077853772030615,-0.08821537676106118,-0.043017715373482264
615,-0.0881222077500099,-0.051869179263223854,-0.25554565507782556,-0.20840789156271705,0.015782118589139228,0.019650804804809966,-0.07768518508603793,-0.03841974888944816
616,-0.1535429081041387,-0.07543920912141643,-0.143811956355993,-0.18211138949908146,0.020314599218875136,0.018671678134141022,-0.08180216044248109,-0.03662764215569955
617,-0.17917085407878708,-0.13776216131384691,-0.3854097948866491,-0.28778475468310333,0.023790428002035582,0.0179952638602392,-0.09556560642825476,-0.03663857279534653
618,-0.16844743638692786,-0.14974924173647033,-0.2984466156732032,-0.3102296606527464,0.017131150194328638,0.01123334380141645,-0.08240859608482579,-0.04652933239579843
619,-0.07179260965977974,-0.057952001749817926,-0.16906007166123235,-0.2147952013434554,0.013488588250136536,0.013262956492114016,-0.10432547714596392,-0.05039641273662899
620,-0.16584055138716092,-0.13617814435800865,-0.22434768154902146,-0.31863679974940434,0.018912238977948467,0.010264805372525665,-0.09842786792445965,-0.04076519001294461
621,-0.13724136989242863,-0.10840296081930514,-0.1501290289757589,-0.13613024534054005,0.02692848460877581,0.012223959741126111,-0.07792922717672689,-0.04927555975291297
622,-0.10839566270626941,-0.06905767377472584,-0.32344042275284424,-0.24305597884270183,0.020996655388417277,0.01599983536123703,-0.06606087345875229,-0.03947174311818709
623,-0.17599129065804628,-0.15686430102944837,-0.17600382147698,-0.29042387502516476,0.02709707861753406,0.008313888574475105,-0.09052457883321897,-0.05486938709585348
624,-0.18721019102263442,-0.11713045795544856,-0.21974521020103918,-0.2423742571035594,0.027111726734887407,0.010084942131828332,-0.09734729606068794,-0.048618577289364355
625,-0.10810873573004497,-0.08660200533738313,-0.1715788975754521,-0.24439712926104604,0.019311796582099867,0.01474358618531631,-0.08047245383433592,-0.05780786080125689
626,-0.14648920728645207,-0.12795119906887298,-0.24752875778676178,-0.3784436044503528,0.027479780735278028,0.009544912970037317,-0.0956902594863001,-0.024177391637105305
627,-0.1050768655966321,-0.058778159075867725,-0.26050076408112494,-0.21462904044855965,0.027203187851890662,0.016898815446998606,-0.110402052289674,-0.04759193210120939
628,-0.1953957612859035,-0.16789449776992976,-0.15366722032767946,-0.23853810998964936,0.018770472593255514,0.018388507647063665,-0.06610372193413691,-0.023570756371810688
629,-0.1633903436986226,-0.1675654860509621,-0.27059912454851043,-0.27626347241480426,0.026472097296468836,0.016130726712204443,-0.11239195316706578,-0.04195360349712598
630,-0.13415140087318583,-0.10858032642359317,-0.18579235457068993,-0.2810297382776753,0.01751218214386761,0.015562311183281947,-0.07474150589793875,-0.02571686013079426
631,-0.10846151134367733,-0.08713291974093103,-0.18277244865071254,-0.1608722960236592,0.022766246466248013,0.011317721309607518,-0.09728928800631413,-0.0498516940306886
632,-0.19168953307331024,-0.15174716581000888,-0.3717333937840692,-0.4363870515372559,0.019468411515967458,0.013750503901184047,-0.09075178337223337,-0.04932994007053264
633,-0.11188625073139187,-0.07411788359960053,-0.29977102095592034,-0.25197272656977915,0.01316049630120695,0.0058316575187987675,-0.10386258993893085,-0.04189938296358861
634,-0.07969964885851573,-0.10533811317969058,-0.24865208961008348,-0.1758380941510816,0.0174842101368929,0.012810810468148488,-0.1150102016476746,-0.038810098839579935
635,-0.11473551547140592,-0.11409805274000724,-0.24069167220337576,-0.17890497920938994,0.014748384256403303,0.002973419060905708,-0.10594291878537644,-0.026533682788140212
636,-0.115439584184416,-0.08213824384852605,-0.31398118622642107,-0.3654790508134942,0.017755148254856266,0.018588920351775614,-0.08013310564195188,-0.035993023291190376
637,-0.12222077915831961,-0.10047436452493094,-0.20603212726869402,-0.26240273861331864,0.01648078291210352,0.016841726863264975,-0.06128746009052169,-0.02116730140458663
638,-0.07640188444352128,-0.08162254775077281,-0.21343319121426893,-0.2781261488354027,0.010883606694894276,0.010343763784075456,-0.10535970804874516,-0.03479807127016692
639,-0.1803313617384194,-0.14061818451421393,-0.3021010967419147,-0.20049347420904035,0.018805319492243174,0.0050201432470153495,-0.060664256132570864,-0.028192516359820428
640,-0.12158906441147954,-0.10052581495617899,-0.3099445048395442,-0.3271191930689798,0.023312897460361352,0.02014812063885534,-0.1111125722524243,-0.06578510565021449
641,-0.15739200072149753,-0.10399456954036403,-0.27906571824611676,-0.2736997635089281,0.00875134605486689,0.010070252785194064,-0.11868283752519443,-0.05929455621574553
642,-0.0851235067297082,-0.04012822899353538,-0.1936164073661306,-0.18761266388341838,0.017263498391408543,0.011322330484621192,-0.09839723129871307,-0.027880340995893937
643,-0.1393294718804462,-0.10052534092966142,-0.2259706406233711,-0.24100712466309637,0.011269063326516249,0.014891689151428677,-0.10506126379939848,-0.045388781754369445
644,-0.1265757144871739,-0.12537395153794148,-0.26015182345305754,-0.1772443743179625,0.016518497606684363,0.01509973366108392,-0.11374352777113202,-0.042662195645481245
645,-0.16812152239570657,-0.1267526755404243,-0.3319961432973553,-0.33478440523127223,0.019065040615053146,0.021773555817754295,-0.10569419409961707,-0.02554713560518111
646,-0.1754272213575518,-0.17486831314079687,-0.21209264802727607,-0.29132681848048886,0.019039266519266705,0.016695616436302598,-0.07704038358231778,-0.031808970335430564
647,-0.11026916999406032,-0.07206964599795584,-0.313585358867904,-0.17646716619497482,0.021348546683994437,0.015559442758116958,-0.0694956010092065,-0.04047851672264969
648,-0.12346635935158672,-0.09243817419938694,-0.2738543449957687,-0.19139055531480523,0.01716022987379524,0.013672289535471498,-0.11175294940437724,-0.05636539697926725
649,-0.18184959179105756,-0.17760146835655588,-0.2718662519272077,-0.26847827420509424,0.021204363336830942,0.021540992930922178,-0.10962902417273732,-0.060199975431489944
650,-0.1866090117269663,-0.1193748891911024,-0.12380174814773545,0.002095145859419997,0.018630537280261053,0.006148688372926638,-0.11492257057870786,-0.04673824767865881
651,-0.15358803643261304,-0.10366951635860618,-0.3016204356271487,-0.3434600716334462,0.0243603993369644,0.0013187973060889673,-0.1223728620894428,-0.04985103217874254
652,-0.13428332141677546,-0.09463212590199858,-0.24273023079037517,-0.22207161266051403,0.02868905787104496,0.020195268325458683,-0.10327646963765694,-0.044071581334168934
653,-0.14204361074966987,-0.13067968618568512,-0.25432046989512874,-0.3537753794922944,0.021503010884066358,0.013659879840721867,-0.0653120036877283,-0.02362570834852601
654,-0.10805443639153418,-0.08956191136410092,-0.2733847006752073,-0.17843823147314009,0.026390429784940404,0.01611596256982169,-0.07500611602407073,-0.05948266631682427
655,-0.1786929283447185,-0.1658296813757803,-0.3708605979322642,-0.2491438516427365,0.02795496794298438,0.005178606451322303,-0.08633980097356138,-0.03828189420937928
656,-0.11286106766346872,-0.08691820379226513,-0.14816232273760363,-0.11849543146409372,0.017640526651384388,0.01961708205428808,-0.07354262750114687,-0.03624104613389318
657,-0.08957341450778289,-0.06793717374615435,-0.244154960388673,-0.23073589375261175,0.015530913240466728,0.013930700568493496,-0.09578036169489261,-0.0463065942800639
658,-0.13239392577207984,-0.10446060803525573,-0.2844704393903835,-0.34707121616822223,0.015424414830122576,0.015179707756668288,-0.08333786055377006,-0.007250901208530468
659,-0.1337222343846306,-0.12965304784787304,-0.2527312067627458,-0.17629724348470732,0.018051305987712308,0.015029432868645446,-0.08128252418933633,-0.027749593677895725
660,-0.13606514435771,-0.11087975125457779,-0.23908271097417141,-0.31852934962299134,0.017278732355401345,0.0071250063393219895,-0.09118799133841407,-0.037607392158314254
661,-0.1371381392508158,-0.09716685707337726,-0.32775321505006766,-0.21281423189247778,0.011770737187899937,0.002975210091312259,-0.09338670952896758,-0.04141716624429926
662,-0.11562194208148445,-0.03301878750607032,-0.2120845142907435,-0.15341894032652595,0.01917112285767267,0.024550678713204245,-0.076676453666816,-0.03317513470991284
663,-0.11944572396130367,-0.11266587922505043,-0.17784434019774312,-0.2862793138673368,0.016089129315637746,0.016590838315910017,-0.08857288331600698,-0.005616554299782988
664,-0.11224229045759394,-0.06875716744267525,-0.27586603008258564,-0.3791465729523678,0.01666492021331426,0.010922328110550654,-0.08605560691316931,-0.04421817370364705
665,-0.11940911782792908,-0.1107826387419442,-0.26524117624499133,-0.37577012118447445,0.019140798422857763,0.012083500184013074,-0.07043327784395614,-0.02290486780155418
666,-0.06644246929670586,-0.03776652477121838,-0.2055606186228287,-0.2667757416513339,0.013186190145488086,0.016363946876605334,-0.07306352518465546,-0.034124915674953085
667,-0.12241567408657963,-0.07194521586599026,-0.3176306774029828,-0.3311557229602407,0.02607980814376714,0.00972458473223095,-0.10069360871748637,-0.03554492676509202
668,-0.12719036409838166,-0.11816323339656593,-0.3562429787947605,-0.3556468299165686,0.009217561515869225,0.01831263775300995,-0.10878696319489134,-0.06239851963210497
669,-0.13908181160743185,-0.08610555877298438,-0.09281887103703691,-0.14036698371993034,0.025859784510459727,0.020563422241185153,-0.10160899130088193,-0.02483360870596761
670,-0.06616881724845963,-0.04807665498758789,-0.16819618063417857,-0.18030824243053264,0.020756662855785105,0.0010428007274190085,-0.07572211946174312,-0.03560460272464205
671,-0.14325206674277824,-0.1047191748654592,-0.05251944120429467,-0.13498303130135886,0.01431064498362902,0.014989009255301017,-0.09433019808486715,-0.009953524016992534
672,-0.20371119502980164,-0.14024857908067254,-0.2374075078956823,-0.2691420792160219,0.019699853494951843,0.01837840038567623,-0.11013531735306227,-0.057148402683112116
673,-0.15745417947729076,-0.09759923575997605,-0.21050811152767007,-0.22483174863005037,0.01698092979097682,0.00987104091736172,-0.07415416755002473,-0.03202501592547743
674,-0.18010433773384912,-0.14111918963982034,-0.30801563439684587,-0.32495615840141845,0.016144678645549852,0.01670513136881304,-0.07429248064836902,-0.015118363193616369
675,-0.16651928801997637,-0.14805779674180028,-0.3478145568564876,-0.1810682706843592,0.013313213152115921,0.013225596150245371,-0.0683749953142452,-0.02670942340429608
676,-0.08291996740255744,-0.04963784206610532,-0.22055399664632117,-0.21312880592518918,0.013584150181265632,0.008147675510827013,-0.10334825587069879,-0.06335560496432349
677,-0.15838870094644505,-0.13841619343678688,-0.18047514971848422,-0.30917013571085344,0.01971537683404888,0.021531141361726742,-0.06266716885051136,-0.0133610184900171
678,-0.1671934011752912,-0.12287096360959329,-0.3053347201889088,-0.3054087356470808,0.030744318303730728,0.02367215991114457,-0.0650069394462552,-0.04380715871384767
679,-0.09082125781929892,-0.04565393267472024,-0.2919846231752591,-0.2523077588850457,0.012104141561747985,0.015302268212805057,-0.0653546262492229,-0.0304433338477163
680,-0.058208598413973044,-0.05458897812734596,-0.1867941852264325,-0.2207735683011807,0.014151652121285803,0.010110915632053005,-0.09996529320548952,-0.046790340687700896
681,-0.10765267191356014,-0.08854358169383184,-0.2162960633188654,-0.3013868801814829,0.016337040577852107,0.017701111125631316,-0.0807281417313247,-0.029403826559300652
682,-0.16625531572319088,-0.08735213908253286,-0.32086294319390035,-0.266675114190656,0.016599869135562998,0.018556738270317917,-0.08485079218584693,-0.03699660374668403
683,-0.07737086343057528,-0.08075334228359107,-0.244715382581808,-0.3229637945731745,0.01722583468597178,0.027402282586562285,-0.10859244150071957,-0.06346047964184864
684,-0.11327865138076691,-0.06614994501768087,-0.19943429013443761,-0.23942561057695988,0.01908746412647476,0.005745443941034727,-0.09416478676557108,-0.03562723242632595
685,-0.12472045763239582,-0.06583654664769316,-0.2325495765013764,-0.31768577350200355,0.015483535727881796,0.023071407474015832,-0.07114203329302464,-0.027517468856917224
686,-0.13687863015603394,-0.09305552018047016,-0.188255868532617,-0.3157850338537587,0.01865674502396245,0.01851042462465164,-0.0615795741839058,-0.030649212226678164
687,-0.14472369734263157,-0.10122854788317841,-0.2875237126452702,-0.3441900342900386,0.01218648742013926,0.013374568497786076,-0.10342459818648261,-0.04721132717927227
688,-0.13943335335944632,-0.11001895860440056,-0.3187808994939421,-0.43438227758956316,0.02022716254213744,0.017535446581225647,-0.1127098708629296,-0.03726017784567265
689,-0.1602835724180037,-0.11666079386074753,-0.3025733432115746,-0.32490695210656584,0.015288928561437433,0.015032755308296166,-0.0660873605753938,-0.031103217530837463
690,-0.17462223229770205,-0.1641667254952897,-0.23927457747636707,-0.12655913200006816,0.018850047394728887,0.013488813888111687,-0.07669518278656583,-0.04596709134429041
691,-0.12223118758856058,-0.11996547761146881,-0.22080566547560707,-0.18545319893499684,0.02234177046173055,0.006984396333375,-0.09047752357802383,-0.043530222067601765
692,-0.1003373504722381,-0.09471214099474103,-0.18646942662854585,-0.2627561189488823,0.018717719409120183,0.010859569657237967,-0.06031691016222776,-0.021689871924850786
693,-0.09586155082233329,-0.06353617956884991,-0.2375250336220562,-0.26276887920332476,0.014388452872779135,0.02009890226932014,-0.09457005269875395,-0.05512728995815548
694,-0.1478194444949353,-0.11836289410911427,-0.2661736506753318,-0.26075418123005545,0.011679693518319491,0.003324024384362863,-0.09781215553487639,-0.03709207726191801
695,-0.1539175004784243,-0.1070114211106821,-0.35249628210397516,-0.3593343561023903,0.017789333915097197,0.006696326846050881,-0.09563196586715361,-0.05816480516677075
696,-0.0730239208948101,-0.05433888884973507,-0.22484460816696547,-0.22685119136834042,0.023748684134058312,0.014409464239491528,-0.06033527773386688,-0.031225229184680476
697,-0.1655388144744824,-0.13194535986598543,-0.18252056544651538,-0.1932133333761123,0.020940761718864973,0.014586749829060826,-0.1063206529586622,-0.04520093263373432
698,-0.16708450220542678,-0.11411486505583511,-0.3616088349074899,-0.3625873341311259,0.02676195048805626,0.012772702752151737,-0.07477595310154803,-0.019231760262359295
699,-0.11828860347315999,-0.09406136908865527,-0.15546565789666664,-0.11950037703222374,0.01849975407005945,0.011948011596470794,-0.11864996012403588,-0.06585973273217446
700,-0.13399929493174811,-0.1059476715241976,-0.21746149965877784,-0.12502822733789848,0.02571723271040507,0.01470417880731583,-0.0576411085957641,-0.036728475947809425
701,-0.09343670864543253,-0.06085092993082639,-0.1907227506627859,-0.256520397315971,0.017513694675089477,0.018244826835048723,-0.12719589252902505,-0.054933226101498075
702,-0.1813094280185259,-0.11289236793908541,-0.48837301858069965,-0.4671077006208221,0.01880898296325422,0.010530103723999285,-0.08178451244820872,-0.03669170364814481
703,-0.18842427118738783,-0.1406996829108101,-0.34721087547994994,-0.32677180497776537,0.02058391987702976,0.008296674993533606,-0.10699697272995123,-0.05535789239639639
704,-0.16533585435271222,-0.13241077917340863,-0.2350735938667228,-0.3182884314676609,0.018781845133153917,0.014490999509473199,-0.05962463504746273,-0.04294364574047132
705,-0.12207415240623015,-0.04797340159449639,-0.22462251779030576,-0.25197872017799994,0.0231955067812358,0.011823293591162597,-0.11522185010795585,-0.041244282964657604
706,-0.1033665417698583,-0.10403783144759139,-0.19512295716335046,-0.27695150028882054,0.012683604774417856,0.009366768888837848,-0.1027575697370201,-0.029472736327187395
707,-0.16840306725899315,-0.11997547320518014,-0.33183157116965767,-0.31509717593762604,0.016755390419041657,0.006170750588004144,-0.053332540905141335,-0.04063147533298847
708,-0.07471875676860833,-0.01982361389126919,-0.274722614730141,-0.1897607136280675,0.013543849237978783,0.02005409264900525,-0.07544416685174282,-0.04314625888809096
709,-0.10386535900026751,-0.05828783431300581,-0.23331347840610758,-0.06302254044797254,0.01495865551958274,0.00624254973710461,-0.07990059211475196,-0.06172114040981816
710,-0.15642680788425517,-0.159915593224957,-0.2755409799231984,-0.12568321699193208,0.01168158276565075,0.010667014608470736,-0.06236806260952619,-0.026425931132044306
711,-0.06640693390486523,-0.04399510493773843,-0.17944205723268336,-0.23359084577874753,0.016882256238937597,0.021335435172254953,-0.07283926566745763,-0.02811919176738363
712,-0.14817227201693298,-0.1395653361440427,-0.2570248456171256,-0.31670500886294956,0.016626377767530665,0.01293384104378212,-0.07409562255846834,-0.04527802969180925
713,-0.08139044235402168,-0.06132839257809922,-0.3683881688907943,-0.2936849192931693,0.03127658163794733,0.011442118434668212,-0.04093145675098869,-0.028912128023353124
714,-0.12524524160856823,-0.03701991220004428,-0.033674027984804115,-0.128657867736311,0.0140076989061073,0.020435445113660702,-0.040266502226353425,-0.024237199867121383
715,-0.12486829890882224,-0.059764435461868985,-0.24203269617047726,-0.29993456445921424,0.01619953419247214,0.012410291177171628,-0.13814617825528108,-0.0798654637571931
716,-0.0924720831051973,-0.07833771988309814,-0.14825774669775532,-0.12675904467237206,0.020001987779408273,0.016067661951370073,-0.09589447900523454,-0.06436996218370965
717,-0.1408107637393138,-0.0919384657623688,-0.39565389891507635,-0.2194950229452523,0.016168904573576802,0.01463786722076917,-0.07637971886796147,-0.03547900673255821
718,-0.10484144009221824,-0.07574753839047993,-0.04134337178191861,-0.082888595933645,0.0196894760330073,0.006178302504456741,-0.08273340038850178,-0.06741288880812674
719,-0.1426620266101445,-0.10167114181892646,-0.3285162731435469,-0.3521890426665466,0.012913151334987874,0.008926861450877602,-0.08773133989359637,-0.03015458628402827
720,-0.22045793920099996,-0.15367362536945467,-0.20514378849185966,-0.21369231102246772,0.015456773699703467,0.020162861377377682,-0.06696591134305814,-0.025670655733156772
721,-0.13229586126570816,-0.10844779550696985,-0.24036468364077163,-0.3274021443141404,0.021593692274956305,0.010891342583063783,-0.0777377361392209,-0.0449981738630851
722,-0.11966016433680798,-0.10604053438803883,-0.15070873085830228,-0.34299862798402464,0.019588589897124167,0.022062996926104958,-0.09633669533601748,-0.032311012611561434
723,-0.13083212055016777,-0.08026273391219979,-0.24875737002363402,-0.16370067972961763,0.012503108572595612,0.01921419788274144,-0.11055912283160027,-0.03636526657848969
724,-0.13904386640547473,-0.11724248302813166,-0.23278998623156757,-0.22499802979155628,0.020386707725587355,0.007979911286897349,-0.10585880971824797,-0.04053264586746347
725,-0.09674797676556525,-0.04657096473019654,-0.20089036466511273,-0.15808102158750176,0.015905263689334752,0.007383095521801039,-0.08984711616040911,-0.05059187973751898
726,-0.16057293342668186,-0.10116372008449344,-0.24394086495563652,-0.2935823680667236,0.01988570809323744,0.012425436275495479,-0.0816569259135425,-0.03773162397141717
727,-0.1379139451932478,-0.1395822902235506,-0.2428292189272125,-0.35096287590702063,0.01737390561963385,0.012671287958031277,-0.060656451496579666,-0.030576106771040848
728,-0.0750470240959764,-0.042936504958016666,-0.29581597853746,-0.14205643050698052,0.023059895670464996,0.011818434534940794,-0.10853434988447076,-0.04426433823021056
729,-0.04670412281764783,-0.04254811438254682,-0.23255014003205904,-0.2316089133552829,0.019634129187110473,0.011689539536480439,-0.13349756567386759,-0.0441500083095449
730,-0.15354823753074368,-0.09740764164315126,-0.304000515026531,-0.3236343232895748,0.024646565621061704,0.015054871533634353,-0.04860413690056311,-0.0011768080773081645
731,-0.10174218708185608,-0.07710804546624787,-0.26318935708007984,-0.17680943193986026,0.01477424209607243,0.016401369168504973,-0.11761522972076312,-0.04271844172590042
732,-0.14450364684822362,-0.0949297716528695,-0.2630373189457973,-0.31097397691336365,0.018468686729004546,0.014691297504566669,-0.08680103741225488,-0.05353397947121237
733,-0.20017948502244282,-0.1531780666305365,-0.41950471588534827,-0.30550247094022087,0.028859709952475863,0.015740476042179666,-0.09585240684617563,-0.05100380979009376
734,-0.12789233076296896,-0.05655634534506113,-0.3987694232391075,-0.3750417862204929,0.03075169338786255,0.007744775991062799,-0.08910339387257402,-0.035813269385675035
735,-0.12476546275203139,-0.09204160457272577,-0.26248188603335354,-0.19891599907218738,0.02977806851235429,0.012157082295401125,-0.10543700296217827,-0.02758319403458735
736,-0.1274294297018233,-0.1068631572831184,-0.27297569092704127,-0.2700628161825436,0.014821648671734525,0.017443580242845005,-0.09104293993798739,-0.05680744830504335
737,-0.11230876723616896,-0.06775789560934196,-0.21138634234344442,-0.2328672272222589,0.019376468601852374,0.011055679512984496,-0.10287672977842428,-0.037504812551003366
738,-0.12556125532356815,-0.10554326824310895,-0.21770363874234583,-0.3241703490530589,0.01881758238039355,0.013007699862149136,-0.11408146490452378,-0.044088084245998596
739,-0.20869429123987268,-0.13840185620582182,-0.21031676177682254,-0.1669873160057299,0.018736334995625794,0.012510574238028897,-0.11202971451743779,-0.04822739566531262
740,-0.12288393521606315,-0.11253758187512611,-0.14587698479971328,-0.16773405043127537,0.028296094288220334,0.015424306184984348,-0.08754855645691613,-0.055896582138595705
