File: prior_construction_decision_review.csv
Rows: 10
Columns: 11
SHA-256 (saved bytes): daed930372e2eb7b4f6822af2e9ea7290c1b20d40dce6a7f9f92ea3cf9a67902
Key: project_id
Types: DuckDB inference from the complete saved CSV.
Distinct counts: exact (exact up to 100,000 rows).
Row counts, non-missing counts, and declared-key checks: exact.

                 column inferred_type non_missing distinct min max mean                 sd
             project_id       VARCHAR          10       10   -   -    -                  -
                   site       VARCHAR          10       10   -   -    -                  -
          review_result       VARCHAR          10        2   -   -    -                  -
      verified_findings       VARCHAR          10       10   -   -    -                  -
     remaining_question       VARCHAR           6        6   -   -    -                  -
       candidate_status       VARCHAR          10        2   -   -    -                  -
        decision_reason       VARCHAR          10        4   -   -    -                  -
replacement_project_ids       VARCHAR           4        4   -   -    -                  -
      retained_projects        BIGINT           4        3   1   4 2.25 1.2583057392117916
         retained_units        BIGINT           4        3   1   4 2.25 1.2583057392117916
  retained_measurements       VARCHAR           4        4   -   -    -                  -
