File: remaining_project_successor_evidence.csv
Rows: 42
Columns: 15
SHA-256 (saved bytes): 648d37ff6aff529934aa140d8804a2711952fc4495f4bf425f0779af5a97d003
Key: case_id
Types: DuckDB inference from the complete saved CSV.
Distinct counts: exact (exact up to 100,000 rows).
Row counts, non-missing counts, and declared-key checks: exact.

                            column inferred_type non_missing distinct                   min                max               mean                  sd
                           case_id       VARCHAR          42       42                     -                  -                  -                   -
                        project_id       VARCHAR          42       42                     -                  -                  -                   -
                       target_year        BIGINT          42        5                  2006               2022 2014.2619047619048  1.9884977024527508
                      history_year        BIGINT          42        5                  2008               2023 2017.7857142857142   1.841734525581164
                    history_x_3435        DOUBLE          42       42     1149039.401752993 1186169.9069446786 1173696.8943274636   8115.057529502767
                    history_y_3435        DOUBLE          42       42    1874536.7561659827 1914576.4118794925 1882921.6984717885  10682.057218414382
        nearest_current_project_id       VARCHAR          42       42                     -                  -                  -                   -
               nearest_current_pin        BIGINT          42       42        14322160600000     20024051190000  17754830406904.76  1444088668839.7295
              nearest_current_year        BIGINT          42        6                  2006               2019 2016.2380952380952  2.6942533588065296
     nearest_current_building_sqft        BIGINT          42       16                  1559               5658  2199.904761904762   938.4769656729579
         nearest_current_land_sqft        BIGINT          42       31                   850               5088  1208.095238095238   848.6326106046417
               point_difference_ft        DOUBLE          42       42 5.073034047019914e-06 6557.4930073759715 176.81948895959678  1013.5200973175405
current_candidates_within_one_foot        BIGINT          42        2                     0                  1 0.9047619047619048 0.29710175718617454
                 old_building_sqft        BIGINT          42       17                     1             185676  6924.928571428572   28410.38451194782
                     old_land_sqft        BIGINT          42       32                   850             466245 13491.190476190477   71840.06850356548
