File: natchez_building_land_coverage.csv
Rows: 9
Columns: 7
SHA-256 (saved bytes): dd0083c04b7d8e8beb54339c6687d083ff544fd5bcd1a290d2023f50df5ab47b
Key: footprint_id
Types: DuckDB inference from the complete saved CSV.
Distinct counts: exact (exact up to 100,000 rows).
Row counts, non-missing counts, and declared-key checks: exact.

               column inferred_type non_missing distinct               min               max                mean                  sd
         footprint_id        BIGINT           9        9            744286            752727   748399.3333333334   2871.398265653857
 north_to_south_order        BIGINT           9        9                 1                 9                 5.0  2.7386127875258306
       footprint_sqft        DOUBLE           9        9  1677.34659971297   3866.1862046849   2706.266426377039    799.486811976873
       strip_fraction        DOUBLE           9        9               0.0 0.254733689298594  0.1763486262051702  0.0857031042917206
    corridor_fraction        DOUBLE           9        9 0.488891872939396 0.856715542080518  0.7476022858158891 0.10618639831210343
    b_parcel_fraction        DOUBLE           9        3               0.0 0.511108127058195 0.07605120342641343 0.17292650446401955
clipped_site_fraction        DOUBLE           9        9 0.488891872939396  1.00000000000462   0.923948796574282 0.17292650446474064
