selection_rule,pin,production_year,alternate_year,alternate_tax_year,year_change,production_lot,alternate_lot,production_building,alternate_building,production_units,alternate_units,production_in_paper_window,alternate_in_paper_window,alternate_ward,alternate_ward_pair,alternate_segment_id,alternate_alderman,alternate_strictness,alternate_neighbor_strictness,alternate_score_difference,alternate_distance_m,production_ward,production_ward_pair,production_segment_id,production_alderman,production_strictness,production_neighbor_strictness,production_score_difference,production_distance_m,boundary_assignment_changed,alderman_changed,treatment_value_changed,production_in_500ft,alternate_in_500ft
minimum_post_1999,14201230210000,2005,2004,2005,-1,3000,NA,3728,3728,1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,44,44_47,44_47_2003_2014_2,Tom Tunney,-0.16686281751800114,-0.7560850102759453,0.2946110963789721,438.96378480239775,NA,NA,NA,FALSE,FALSE
minimum_post_1999,14201230280000,2005,2005,2007,0,4296,4296,3932,4580,1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,44,44_47,NA,Tom Tunney,-0.16686281751800114,-0.7560850102759453,0.2946110963789721,473.7672566734514,NA,NA,NA,FALSE,FALSE
minimum_post_1999,14201240090000,2013,2011,2012,-2,3100,3100,3064,3064,1,1,TRUE,TRUE,44,44_47,NA,Tom Tunney,-0.16686281751800114,0.9387639931985836,-0.5528134053582924,443.0937493057286,44,44_47,44_47_2003_2014_4,Tom Tunney,-0.16686281751800114,0.9387639931985836,-0.5528134053582924,443.0937493057286,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,14201240120000,2013,2011,2013,-2,3100,3100,3549,3549,1,1,TRUE,TRUE,44,44_47,NA,Tom Tunney,-0.16686281751800114,0.9387639931985836,-0.5528134053582924,465.9082378561437,44,44_47,NA,Tom Tunney,-0.16686281751800114,0.9387639931985836,-0.5528134053582924,465.9082378561437,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,14201240130000,2013,2011,2013,-2,4133,4133,4636,4636,1,1,TRUE,TRUE,44,44_47,NA,Tom Tunney,-0.16686281751800114,0.9387639931985836,-0.5528134053582924,474.77838092849186,44,44_47,NA,Tom Tunney,-0.16686281751800114,0.9387639931985836,-0.5528134053582924,474.77838092849186,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,14201240230000,2007,2005,2007,-2,3100,3100,2540,2540,1,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,44,44_47,44_47_2003_2014_4,Tom Tunney,-0.16686281751800114,-0.7560850102759453,0.2946110963789721,420.2053572818075,NA,NA,NA,FALSE,FALSE
minimum_post_1999,14201240270000,2012,2011,2015,-1,3100,3100,4557,4557,1,1,TRUE,TRUE,44,44_47,NA,Tom Tunney,-0.16686281751800114,0.9387639931985836,-0.5528134053582924,450.62390757491187,44,44_47,44_47_2003_2014_4,Tom Tunney,-0.16686281751800114,0.9387639931985836,-0.5528134053582924,450.62390757491187,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,14201240480000,2013,2011,2013,-2,4464,4464,4592,4592,1,1,TRUE,TRUE,44,44_47,NA,Tom Tunney,-0.16686281751800114,0.9387639931985836,-0.5528134053582924,517.4412856690939,44,44_47,NA,Tom Tunney,-0.16686281751800114,0.9387639931985836,-0.5528134053582924,517.4412856690939,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,14201250030000,2016,2014,2015,-2,3720,3720,3556,3556,1,1,TRUE,TRUE,44,44_47,NA,Tom Tunney,-0.16686281751800114,0.9387639931985836,-0.5528134053582924,445.23758527395063,44,44_47,44_47_2015_2023_6,Tom Tunney,-0.16686281751800114,0.9387639931985836,-0.5528134053582924,445.23757731894653,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,14201250040000,2015,2014,2016,-1,3720,3720,4059,4059,1,1,TRUE,TRUE,44,44_47,NA,Tom Tunney,-0.16686281751800114,0.9387639931985836,-0.5528134053582924,454.37271664816876,44,44_47,44_47_2015_2023_6,Tom Tunney,-0.16686281751800114,0.9387639931985836,-0.5528134053582924,454.3727086962122,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,14201250050000,2016,2014,2016,-2,3720,3720,4685,4685,1,1,TRUE,TRUE,44,44_47,NA,Tom Tunney,-0.16686281751800114,0.9387639931985836,-0.5528134053582924,463.5080486478392,44,44_47,NA,Tom Tunney,-0.16686281751800114,0.9387639931985836,-0.5528134053582924,463.5080407036517,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,14201250080000,2010,2008,2009,-2,3720,3720,4001,4001,1,1,TRUE,TRUE,44,44_47,NA,Tom Tunney,-0.16686281751800114,-0.7560850102759453,0.2946110963789721,491.43496455623097,44,44_47,NA,Tom Tunney,-0.16686281751800114,-0.7560850102759453,0.2946110963789721,491.43496455623097,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,14201250090000,2004,2002,2004,-2,3720,NA,3504,3504,1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,44,44_47,NA,Tom Tunney,-0.16686281751800114,-0.7560850102759453,0.2946110963789721,500.5670322971025,NA,NA,NA,FALSE,FALSE
minimum_post_1999,14201250140000,2013,2011,2014,-2,3720,3720,4165,4165,1,1,TRUE,TRUE,44,44_47,NA,Tom Tunney,-0.16686281751800114,0.9387639931985836,-0.5528134053582924,546.2369121911896,44,44_47,NA,Tom Tunney,-0.16686281751800114,0.9387639931985836,-0.5528134053582924,546.2369121911896,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,14202180230000,2019,2018,2019,-1,2500,2500,6126,6126,5,5,TRUE,TRUE,44,44_46,44_46_2015_2023_3,Tom Tunney,-0.16686281751800114,-1.3947545716660033,0.6139458770740011,153.8361034717805,44,44_46,44_46_2015_2023_3,Tom Tunney,-0.16686281751800114,-1.3947545716660033,0.6139458770740011,153.8361034717805,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,14202180240000,2019,2018,2019,-1,2500,2500,6126,6126,5,5,TRUE,TRUE,44,44_46,44_46_2015_2023_3,Tom Tunney,-0.16686281751800114,-1.3947545716660033,0.6139458770740011,161.457127544411,44,44_46,44_46_2015_2023_3,Tom Tunney,-0.16686281751800114,-1.3947545716660033,0.6139458770740011,161.457127544411,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,14202180420000,1999,1999,2000,0,3350,NA,5323,4860,4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
minimum_post_1999,14202180440000,1999,1999,2000,0,3350,NA,4265,3672,2,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
minimum_post_1999,14202180460000,1999,1999,2000,0,3350,NA,4938,3705,4,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
minimum_post_1999,14202200200000,2009,2008,2009,-1,3350,3350,8400,8400,6,6,TRUE,TRUE,44,44_46,44_46_2003_2014_4,Tom Tunney,-0.16686281751800114,0.2240738299279087,-0.19546832372295492,121.16149562564928,44,44_46,44_46_2003_2014_4,Tom Tunney,-0.16686281751800114,0.2240738299279087,-0.19546832372295492,121.16149562564928,FALSE,FALSE,FALSE,TRUE,TRUE
minimum_post_1999,14202230520000,2016,2014,2017,-2,1473,1473,2223,2223,1,1,TRUE,TRUE,46,44_46,44_46_2003_2014_4,James Cappleman,-1.3947545716660033,-0.16686281751800114,-0.6139458770740011,37.51444995204761,46,44_46,44_46_2015_2023_4,James Cappleman,-1.3947545716660033,-0.16686281751800114,-0.6139458770740011,90.96602502441874,FALSE,FALSE,FALSE,TRUE,TRUE
minimum_post_1999,14202250060000,2001,1999,2001,-2,3125,NA,2730,2730,1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
minimum_post_1999,14203010110000,2013,2011,2013,-2,4650,4650,4783,4783,1,1,TRUE,TRUE,44,32_44,32_44_2003_2014_1,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,129.30165590174857,44,32_44,32_44_2003_2014_1,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,129.30165590174855,FALSE,FALSE,FALSE,TRUE,TRUE
minimum_post_1999,14203010220000,2012,2011,2013,-1,4635,4635,3845,3845,1,1,TRUE,TRUE,44,32_44,32_44_2003_2014_1,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,171.8554277556949,44,32_44,32_44_2003_2014_1,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,171.8554277556949,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,14203020040000,2012,2011,2013,-1,5025,5025,4112,4112,1,1,TRUE,TRUE,44,32_44,NA,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,252.5490516958886,44,32_44,32_44_2003_2014_1,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,252.5490516958886,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,14203020090000,2007,2006,2007,-1,4650,4650,4641,4641,1,1,TRUE,TRUE,44,32_44,32_44_2003_2014_1,Tom Tunney,-0.16686281751800114,0.7543032150654515,-0.4605830162917263,229.67205470324123,44,32_44,32_44_2003_2014_1,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,229.67205470324123,FALSE,FALSE,TRUE,FALSE,FALSE
minimum_post_1999,14203020240000,2000,1999,2001,-1,6200,NA,4178,4178,1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
minimum_post_1999,14203030040000,2012,2011,2014,-1,3000,3000,2822,NA,1,NA,TRUE,TRUE,44,32_44,NA,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,329.5408533623651,44,32_44,32_44_2003_2014_1,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,329.5408533623651,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,14203030050000,2004,2002,2004,-2,4500,NA,4390,4390,1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,44,32_44,32_44_2003_2014_1,Tom Tunney,-0.16686281751800114,0.7543032150654515,-0.4605830162917263,329.6057262082103,NA,NA,NA,FALSE,FALSE
minimum_post_1999,14203030190000,2022,2021,2021,-1,3000,3000,7266,7266,4,3,TRUE,TRUE,44,44_47,NA,Tom Tunney,-0.16686281751800114,-0.21051072472118404,0.02182395360159145,371.1791566339951,44,44_47,44_47_2015_2023_2,Tom Tunney,-0.16686281751800114,-0.21051072472118404,0.02182395360159145,371.1791566339951,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,14203030390000,2016,2014,2015,-2,3133,3133,3270,3270,1,1,TRUE,TRUE,44,32_44,NA,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,329.87885289627474,44,44_47,44_47_2015_2023_2,Tom Tunney,-0.16686281751800114,0.9387639931985836,-0.5528134053582924,329.87886106324004,TRUE,FALSE,TRUE,FALSE,FALSE
minimum_post_1999,14203070250000,2007,2006,2008,-1,3720,3720,4250,4250,1,1,TRUE,TRUE,44,32_44,NA,Tom Tunney,-0.16686281751800114,0.7543032150654515,-0.4605830162917263,605.616113441636,44,32_44,NA,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,605.616113441636,FALSE,FALSE,TRUE,FALSE,FALSE
minimum_post_1999,14203090060000,2000,1999,2001,-1,4650,NA,3546,3546,1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
minimum_post_1999,14203090130000,2022,2021,2021,-1,3720,3720,4917,4917,3,3,TRUE,TRUE,44,44_47,44_47_2015_2023_2,Tom Tunney,-0.16686281751800114,-0.21051072472118404,0.02182395360159145,129.32189778002305,44,44_47,44_47_2015_2023_2,Tom Tunney,-0.16686281751800114,-0.21051072472118404,0.02182395360159145,129.32189778002305,FALSE,FALSE,FALSE,TRUE,TRUE
minimum_post_1999,14203090180000,2007,2005,2006,-2,4650,4650,4272,4272,1,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,44,32_44,32_44_2003_2014_1,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,172.09838155953136,NA,NA,NA,FALSE,FALSE
minimum_post_1999,14203090220000,2004,2003,2004,-1,4650,NA,4948,4948,1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,44,32_44,32_44_2003_2014_1,Tom Tunney,-0.16686281751800114,0.7543032150654515,-0.4605830162917263,171.9905607718882,NA,NA,NA,FALSE,FALSE
minimum_post_1999,14203090260000,2007,2006,2008,-1,4650,4650,4890,5783,1,1,TRUE,TRUE,44,32_44,32_44_2003_2014_1,Tom Tunney,-0.16686281751800114,0.7543032150654515,-0.4605830162917263,171.96318397732267,44,32_44,32_44_2003_2014_1,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,171.96318397732267,FALSE,FALSE,TRUE,FALSE,FALSE
minimum_post_1999,14203100030000,2016,2014,2015,-2,3100,3100,3520,3520,1,1,TRUE,TRUE,44,32_44,32_44_2003_2014_1,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,229.9009782191152,44,44_47,44_47_2015_2023_2,Tom Tunney,-0.16686281751800114,0.9387639931985836,-0.5528134053582924,229.9010025443312,TRUE,FALSE,TRUE,FALSE,FALSE
minimum_post_1999,14203100180000,2016,2014,2015,-2,4650,4650,3982,3982,1,1,TRUE,TRUE,44,32_44,NA,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,272.4220157622597,44,44_47,44_47_2015_2023_2,Tom Tunney,-0.16686281751800114,0.9387639931985836,-0.5528134053582924,272.42204503778987,TRUE,FALSE,TRUE,FALSE,FALSE
minimum_post_1999,14203100210000,2008,2006,2007,-2,4500,4500,4003,4003,1,1,TRUE,TRUE,44,32_44,NA,Tom Tunney,-0.16686281751800114,0.7543032150654515,-0.4605830162917263,272.3777997470861,44,32_44,32_44_2003_2014_1,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,272.3777997470861,FALSE,FALSE,TRUE,FALSE,FALSE
minimum_post_1999,14203110160000,2019,2017,2018,-2,3000,3000,6400,6400,4,4,TRUE,TRUE,44,44_47,NA,Tom Tunney,-0.16686281751800114,0.9387639931985836,-0.5528134053582924,371.3693056233803,44,44_47,44_47_2015_2023_2,Tom Tunney,-0.16686281751800114,-0.21051072472118404,0.02182395360159145,371.3693056233803,FALSE,FALSE,TRUE,FALSE,FALSE
minimum_post_1999,14203110570000,2011,2011,2012,0,6032,6032,7275,7275,4,3,TRUE,TRUE,44,32_44,NA,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,371.2987486473732,44,32_44,32_44_2003_2014_1,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,371.2987486473732,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,14203120390000,2009,2008,2009,-1,3651,3651,2350,2350,1,1,TRUE,TRUE,44,32_44,NA,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,443.7831113305977,44,32_44,32_44_2003_2014_4,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,443.7831113305977,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,14203130300000,2000,1999,2000,-1,3000,NA,2628,2628,1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
minimum_post_1999,14203160250000,2015,2014,2015,-1,3405,3405,3539,3539,1,1,TRUE,TRUE,44,32_44,32_44_2003_2014_2,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,188.87862987849792,44,44_47,44_47_2015_2023_1,Tom Tunney,-0.16686281751800114,0.9387639931985836,-0.5528134053582924,186.63414588558743,TRUE,FALSE,TRUE,FALSE,FALSE
minimum_post_1999,14203160320000,2000,1999,2002,-1,3125,NA,3310,3310,1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
minimum_post_1999,14203160380000,2015,2014,2017,-1,3125,3125,3262,3262,1,1,TRUE,TRUE,44,32_44,32_44_2003_2014_2,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,164.91634523313806,44,44_47,44_47_2015_2023_1,Tom Tunney,-0.16686281751800114,0.9387639931985836,-0.5528134053582924,148.36714784830522,TRUE,FALSE,TRUE,TRUE,FALSE
minimum_post_1999,14203170190000,2016,2014,2016,-2,3125,3125,3672,3672,1,1,TRUE,TRUE,44,32_44,32_44_2003_2014_4,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,232.0826376152571,44,44_47,44_47_2015_2023_1,Tom Tunney,-0.16686281751800114,0.9387639931985836,-0.5528134053582924,229.88441933873088,TRUE,FALSE,TRUE,FALSE,FALSE
minimum_post_1999,14203180090000,2008,2006,2008,-2,3175,3175,3189,3189,1,1,TRUE,TRUE,44,32_44,NA,Tom Tunney,-0.16686281751800114,0.7543032150654515,-0.4605830162917263,285.9274413071025,44,32_44,32_44_2003_2014_4,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,285.9274413071025,FALSE,FALSE,TRUE,FALSE,FALSE
minimum_post_1999,14203180190000,2000,1999,2002,-1,3152,NA,3864,2940,1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
minimum_post_1999,14203180260000,2007,2005,2006,-2,3175,3175,3442,3442,1,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,44,32_44,32_44_2003_2014_4,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,262.0363005958799,NA,NA,NA,FALSE,FALSE
minimum_post_1999,14203180390000,2008,2007,2008,-1,3810,3810,3590,3590,1,1,TRUE,TRUE,44,32_44,NA,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,269.7291907429695,44,32_44,32_44_2003_2014_4,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,269.7291907429695,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,14203190030000,2000,1999,2002,-1,3125,NA,3449,3449,1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
minimum_post_1999,14203190070000,2000,1999,2002,-1,3125,NA,2892,2892,1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
minimum_post_1999,14203190140000,2015,2014,2015,-1,3175,3175,3520,3520,1,1,TRUE,TRUE,44,32_44,NA,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,377.3408673584033,44,32_44,32_44_2015_2023_2,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,377.34088099180934,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,14203190240000,2001,1999,2001,-2,3175,NA,2700,2700,1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
minimum_post_1999,14203190260000,2003,2002,2003,-1,3175,NA,2584,2584,1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,44,32_44,32_44_2003_2014_5,Tom Tunney,-0.16686281751800114,0.7543032150654515,-0.4605830162917263,334.0940610991855,NA,NA,NA,FALSE,FALSE
minimum_post_1999,14203190270000,2001,1999,2001,-2,3175,NA,2382,2382,1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
minimum_post_1999,14203190280000,2012,2011,2014,-1,3175,3175,3268,3268,1,1,TRUE,TRUE,44,32_44,NA,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,333.7918203923147,44,32_44,32_44_2003_2014_5,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,333.7918203923147,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,14203190300000,2015,2014,2017,-1,3175,3175,3466,3466,1,1,TRUE,TRUE,44,32_44,NA,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,333.5000230091569,44,32_44,32_44_2015_2023_2,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,333.50003331710406,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,14203190320000,2015,2014,2017,-1,3175,3175,3300,3300,1,1,TRUE,TRUE,44,32_44,NA,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,333.4820243586378,44,32_44,32_44_2015_2023_2,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,333.48202303286234,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,14203190330000,2009,2008,2010,-1,3175,3175,3300,3300,1,1,TRUE,TRUE,44,32_44,NA,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,333.48551826515313,44,32_44,32_44_2003_2014_5,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,333.48551826515313,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,14203200200000,2005,2005,2007,0,3125,3125,2880,3080,1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,44,32_44,32_44_2003_2014_4,Tom Tunney,-0.16686281751800114,0.7543032150654515,-0.4605830162917263,179.42796225769348,NA,NA,NA,FALSE,FALSE
minimum_post_1999,14203200390000,2000,1999,2021,-1,3125,3125,2907,2907,1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
minimum_post_1999,14203200400000,2016,2014,2017,-2,3125,3125,3254,3254,1,1,TRUE,TRUE,44,32_44,32_44_2003_2014_4,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,133.91422369491605,44,44_47,44_47_2015_2023_1,Tom Tunney,-0.16686281751800114,0.9387639931985836,-0.5528134053582924,171.59018135916358,TRUE,FALSE,TRUE,FALSE,TRUE
minimum_post_1999,14203210070000,2016,2014,2017,-2,3125,3125,3263,3263,1,1,TRUE,TRUE,44,32_44,32_44_2003_2014_4,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,173.74460378328433,44,44_47,44_47_2015_2023_1,Tom Tunney,-0.16686281751800114,0.9387639931985836,-0.5528134053582924,260.48662393046396,TRUE,FALSE,TRUE,FALSE,FALSE
minimum_post_1999,14203210280000,2005,2004,2005,-1,3125,NA,2750,2750,1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,44,32_44,32_44_2003_2014_4,Tom Tunney,-0.16686281751800114,0.7543032150654515,-0.4605830162917263,130.48318663532024,NA,NA,NA,FALSE,FALSE
minimum_post_1999,14203210290000,2010,2008,2011,-2,3125,3125,3066,3066,1,1,TRUE,TRUE,44,32_44,32_44_2003_2014_4,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,130.4893629872392,44,32_44,32_44_2003_2014_4,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,130.4893629872392,FALSE,FALSE,FALSE,TRUE,TRUE
minimum_post_1999,14203210300000,2010,2008,2011,-2,3125,3125,2660,2660,1,1,TRUE,TRUE,44,32_44,32_44_2003_2014_4,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,130.49206445201753,44,32_44,32_44_2003_2014_4,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,130.49206445201753,FALSE,FALSE,FALSE,TRUE,TRUE
minimum_post_1999,14203220120000,2006,2005,2006,-1,3175,3175,7119,3300,1,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,44,32_44,32_44_2003_2014_4,Tom Tunney,-0.16686281751800114,0.7543032150654515,-0.4605830162917263,186.79505010895895,NA,NA,NA,FALSE,FALSE
minimum_post_1999,14203220130000,2006,2006,2007,0,3175,3175,7119,3548,1,1,TRUE,TRUE,44,32_44,32_44_2003_2014_4,Tom Tunney,-0.16686281751800114,0.7543032150654515,-0.4605830162917263,189.63774364713024,44,32_44,32_44_2003_2014_4,Tom Tunney,-0.16686281751800114,0.7543032150654515,-0.4605830162917263,189.63774364713024,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,14203220160000,2003,2002,2004,-1,4762,NA,5731,5731,1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,44,32_44,32_44_2003_2014_4,Tom Tunney,-0.16686281751800114,0.7543032150654515,-0.4605830162917263,200.6144870824203,NA,NA,NA,FALSE,FALSE
minimum_post_1999,14203220180000,2009,2008,2009,-1,3492,3492,3564,4620,1,1,TRUE,TRUE,44,32_44,32_44_2003_2014_4,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,211.51711056446018,44,32_44,32_44_2003_2014_4,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,211.51711056446015,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,14203230040000,2008,2007,2008,-1,3125,3125,4175,4175,1,1,TRUE,TRUE,44,32_44,NA,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,261.21215851205073,44,32_44,32_44_2003_2014_5,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,261.21215851205073,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,14203230060000,2005,2003,2005,-2,3125,NA,3840,3840,1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,44,32_44,32_44_2003_2014_5,Tom Tunney,-0.16686281751800114,0.7543032150654515,-0.4605830162917263,245.845661722855,NA,NA,NA,FALSE,FALSE
minimum_post_1999,14203230070000,2009,2008,2011,-1,3125,3125,3976,3976,1,1,TRUE,TRUE,44,32_44,32_44_2003_2014_5,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,238.1625970926924,44,32_44,32_44_2003_2014_5,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,238.1625970926924,FALSE,FALSE,FALSE,FALSE,FALSE
minimum_post_1999,14203230140000,2004,2002,2003,-2,3175,NA,2764,2764,1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,44,32_44,32_44_2003_2014_5,Tom Tunney,-0.16686281751800114,0.7543032150654515,-0.4605830162917263,275.39254923236757,NA,NA,NA,FALSE,FALSE
minimum_post_1999,14203230160000,2008,2007,2008,-1,3175,3175,3344,3344,1,1,TRUE,TRUE,44,32_44,NA,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,275.10435080148574,44,32_44,32_44_2003_2014_5,Tom Tunney,-0.16686281751800114,0.7993085125603592,-0.48308566503918016,275.10435080148574,FALSE,FALSE,FALSE,FALSE,FALSE
