project_id,straight_boundary,simple_overlap_keep,share_based_keep,distance_to_cbd_miles,distance_to_school_miles,distance_to_park_miles,distance_to_lake_miles
commercial_20262280420000,TRUE,FALSE,FALSE,8.880409143790056,0.09747840312651097,0.25601392221599373,1.5421033471092058
commercial_25164290170000,TRUE,TRUE,FALSE,13.17642567268792,0.24074293662147797,0.054846924149166774,5.302965990468498
residential_11311110160000,TRUE,TRUE,TRUE,9.075690721779383,0.10716210609969952,0.12523584513231462,1.1228386109261501
residential_11312100410000,TRUE,TRUE,TRUE,8.982067531389957,0.22836160678804485,0.11459859924360948,0.8575883635349152
residential_12242100090000,TRUE,TRUE,TRUE,10.503329335907976,0.5000874459272524,0.565396069486071,8.707651368194808
residential_12242100100000,TRUE,TRUE,TRUE,10.499820466220527,0.5026616383977788,0.5587935426662826,8.701162954773897
residential_13013180010000,FALSE,FALSE,FALSE,8.021815329486783,0.09673242987172914,0.1385394701606364,2.55596491647977
residential_13021140470000,FALSE,TRUE,TRUE,8.925468586643973,0.25354074168441776,0.3375649683646854,3.2356398747616786
residential_13022040520000,FALSE,TRUE,TRUE,8.872697474693881,0.37740427909561813,0.28080316831850666,3.114953811855742
residential_13042170260000,TRUE,FALSE,FALSE,9.796226890517074,0.48604395561531505,0.07765981775195807,5.077447028640749
residential_13044110430000,TRUE,TRUE,FALSE,9.381112228045822,0.4996889925884143,0.3501553664675607,5.03717478765806
residential_13044110440000,TRUE,TRUE,FALSE,9.387552127099783,0.5039255026307627,0.3472836440922179,5.045430415001812
residential_13062190240000,TRUE,TRUE,FALSE,11.226087955748866,0.0721047098548549,0.2753888989385991,6.8688666641154725
residential_13072050400000,TRUE,TRUE,FALSE,10.611986475702187,0.13313586779454054,0.3012510996439059,7.0114789982669965
residential_13074060030000,TRUE,TRUE,FALSE,10.318850789180766,0.3552909379295814,0.512166328250845,7.025858089170643
residential_13083100160000,TRUE,TRUE,FALSE,9.922762364215378,0.39005710148903894,0.28012277721772927,6.714173886642653
residential_13084180600000,FALSE,TRUE,TRUE,9.584367451941906,0.4034258279821567,0.3614213535168583,6.4052080741280575
residential_13103080660000,TRUE,FALSE,FALSE,8.401580880212503,0.40796252133092303,0.14345192744425903,4.897504170699162
residential_13103080670000,TRUE,FALSE,FALSE,8.401099152876428,0.4124345966942136,0.13880098887692222,4.901368483409475
residential_13103120110000,TRUE,FALSE,FALSE,8.43946460690061,0.20728905098643652,0.04822732237205461,4.712375568718494
residential_13103120940000,TRUE,FALSE,FALSE,8.438301532556645,0.21420100604244824,0.05726864944521295,4.719972293919825
residential_13103120950000,TRUE,FALSE,FALSE,8.438884352423269,0.2107217998145494,0.052729734601116664,4.716174485277712
residential_13114030470000,TRUE,TRUE,FALSE,7.537796956193193,0.05197662097035044,0.08116019127503205,3.241832587276291
residential_13124030240000,TRUE,TRUE,TRUE,6.964722046057007,0.3463144509923755,0.2978533837937358,2.0558576892235507
residential_13124111020000,TRUE,TRUE,TRUE,6.8044537523944175,0.4270893536650577,0.30048919413250585,2.1049980005299394
residential_13124111030000,TRUE,TRUE,TRUE,6.807486208483693,0.4250211122359682,0.30031182063200024,2.104173993407193
residential_13124111040000,TRUE,TRUE,TRUE,6.810512356014551,0.42297378763793203,0.30017157569448966,2.1033564501445046
residential_13124111070000,TRUE,TRUE,TRUE,6.816578562897695,0.4189190514442754,0.3000043183904122,2.1017352706004564
residential_13124111080000,TRUE,TRUE,TRUE,6.819613380359775,0.41691674196709533,0.29997567547215176,2.1009309028047856
residential_13124111090000,TRUE,TRUE,TRUE,6.822653311138742,0.4149285275795676,0.2999664072807578,2.1001304416626976
residential_13124111100000,TRUE,TRUE,TRUE,6.82569036305955,0.4129601325571644,0.29995685671939715,2.09933552916389
residential_13124111110000,TRUE,TRUE,TRUE,6.8287849195408565,0.4109822144642339,0.29993023844312894,2.0985125957384883
residential_13124111120000,TRUE,TRUE,TRUE,6.833045575010559,0.40705389535726044,0.30213355034585687,2.099805074843923
residential_13124111130000,TRUE,TRUE,TRUE,6.83728604253972,0.39890268738300005,0.31213504121046654,2.1095239149123426
residential_13124111140000,TRUE,TRUE,TRUE,6.834667235060073,0.3995482122337676,0.31415642282491296,2.1123696711591946
residential_13124111150000,TRUE,TRUE,TRUE,6.831564439617837,0.4015940839313988,0.3141778059394585,2.1131846748233727
residential_13124111160000,TRUE,TRUE,TRUE,6.828549566222766,0.40360415780858916,0.3141907082542043,2.1139731760990403
residential_13124111170000,TRUE,TRUE,TRUE,6.8255323481877905,0.4056353615723815,0.3141996368110472,2.114762990504089
residential_13124111180000,TRUE,TRUE,TRUE,6.822516572094411,0.4076805717874944,0.3142317754507974,2.1155623563874233
residential_13124111220000,TRUE,TRUE,TRUE,6.820362535418758,0.4043956479260469,0.32428871091800143,2.126845363580492
residential_13124111230000,TRUE,TRUE,TRUE,6.82194189916924,0.40150821567757433,0.32808599966356394,2.1305400027532557
residential_13124111240000,TRUE,TRUE,TRUE,6.823514777677901,0.39875579926761634,0.3316298946574078,2.1339664200139894
residential_13133220310000,TRUE,FALSE,FALSE,6.144559069411605,0.1655334236816681,0.08519239466271862,2.9888409033382484
residential_13134020340000,TRUE,FALSE,FALSE,6.1235362498977874,0.26047049880951045,0.11023784799350525,2.4313369079023786
residential_13134040600000,TRUE,FALSE,FALSE,6.073135765400659,0.32150310586753283,0.15580007927539902,2.4613258683007646
residential_13134060040000,TRUE,FALSE,FALSE,6.060151467378941,0.355717299268258,0.17898071154133946,2.508592342452132
residential_13134080350000,TRUE,FALSE,FALSE,5.968068215472291,0.39365339233233076,0.19900471343545112,2.5137814043993734
residential_13134120380000,TRUE,FALSE,FALSE,5.880272338663299,0.3908976596071826,0.1556195655248692,2.5613915734059236
residential_13134170050000,TRUE,FALSE,FALSE,5.847714626337333,0.4126406646499989,0.10256687941964034,2.588883996118729
residential_13134190090000,TRUE,FALSE,FALSE,5.757659692384502,0.3267429834020818,0.07077735107990957,2.502328727348531
residential_13142140180000,TRUE,TRUE,TRUE,7.033684053664368,0.13769299121251397,0.23527127692580557,3.593473469901945
residential_13143050240000,TRUE,TRUE,TRUE,7.024975477885024,0.2739920287315314,0.29518240845346055,3.8678768759662447
residential_13144000050000,TRUE,TRUE,TRUE,6.924149189859671,0.15066616702393307,0.32324014663452133,3.6853393595671924
residential_13144170420000,FALSE,TRUE,TRUE,6.621036250388527,0.20888776387697539,0.39502210777407476,3.7549005487312885
residential_13151120320000,TRUE,TRUE,FALSE,7.992501333923489,0.576695618796678,0.09042926688415913,4.800455045381668
residential_13151120330000,TRUE,TRUE,FALSE,7.995911048801474,0.5802122278308846,0.09518008186571791,4.798922509051195
residential_13151230070000,TRUE,TRUE,TRUE,7.853284885138364,0.4390066868955839,0.09481235216517471,4.720303715548021
residential_13151290410000,TRUE,FALSE,FALSE,7.8302033482490145,0.4362073936053208,0.06796972753412696,4.863893056411245
residential_13151290420000,TRUE,FALSE,FALSE,7.8268750464244174,0.43408887175600064,0.07270651392709244,4.865048688379386
residential_13152250240000,TRUE,TRUE,TRUE,7.61488247664824,0.25023256007286293,0.15983299505789217,4.500760489759476
residential_13153100110000,TRUE,TRUE,TRUE,7.802810872736077,0.5931166520177931,0.19861564826697878,5.124319857689637
residential_13153100140000,TRUE,TRUE,TRUE,7.789852427316358,0.5919120469132882,0.19099531965632835,5.126027198548636
residential_13153100160000,TRUE,TRUE,TRUE,7.782215960101649,0.5914119203199136,0.18701118083306426,5.127058855783192
residential_13153100270000,TRUE,TRUE,TRUE,7.748196504831085,0.6039651795270276,0.18520866506985884,5.145463947926173
residential_13153100300000,TRUE,TRUE,TRUE,7.738846570686162,0.5929701464943433,0.17366193329983173,5.134762040788951
residential_13153100310000,TRUE,TRUE,TRUE,7.735647723641056,0.5880481050026377,0.16876108158415376,5.129884034213388
residential_13153100330000,TRUE,TRUE,TRUE,7.728605750578834,0.5789268938320059,0.15936492193761925,5.120933189755806
residential_13154010180000,TRUE,TRUE,TRUE,7.513929962207447,0.11274747478657239,0.26093983187052355,4.538092318926751
residential_13154020190000,TRUE,TRUE,TRUE,7.450069418342881,0.10645025580508082,0.2375699964334772,4.468531014972699
residential_13154100100000,TRUE,TRUE,TRUE,7.287545110808963,0.12879280156905065,0.40630187550611335,4.480108374804685
residential_13161080430000,FALSE,TRUE,TRUE,8.901958491302965,0.40340438706214604,0.11242070612479219,5.86970880426836
residential_13161120330000,FALSE,TRUE,TRUE,8.872242604753255,0.33949587790761904,0.14847737061886468,5.900009125316389
residential_13161120340000,FALSE,TRUE,TRUE,8.87570147584174,0.33922160685348535,0.15299670686366965,5.904389999113945
residential_13161150110000,FALSE,TRUE,TRUE,8.800439084427511,0.2787391842348333,0.11496180843559858,5.881449548131889
residential_13161150120000,FALSE,TRUE,TRUE,8.793928071652065,0.28070536958496195,0.10648604753915204,5.873255017393936
residential_13161150490000,FALSE,TRUE,TRUE,8.79826904281071,0.27936765374547046,0.1121369539263914,5.878718230934497
residential_13161150500000,FALSE,TRUE,TRUE,8.802611372998488,0.27813780148659706,0.11778906734534099,5.884183287732855
residential_13161170460000,TRUE,TRUE,TRUE,8.570674476674034,0.36710830540702144,0.01946800595147986,5.666221529310079
residential_13172090410000,TRUE,TRUE,TRUE,9.317336260811423,0.1337692842478957,0.36174252503533044,6.424639728838254
residential_13172160380000,FALSE,TRUE,TRUE,9.014731917292805,0.2132208657028068,0.28012574396647055,6.112706324381344
residential_13172160390000,FALSE,TRUE,TRUE,9.018395162206492,0.20869788459581837,0.2832478814522235,6.117282461446196
residential_13191210090000,TRUE,TRUE,TRUE,9.898557233960236,0.24197729885812747,0.2259112802155306,8.166626782854001
residential_13191230500000,TRUE,TRUE,TRUE,9.766801229950776,0.10555660044440557,0.18582973279002926,8.016549811351094
residential_13194090360000,TRUE,TRUE,TRUE,9.297118571200366,0.5410198457907229,0.26871041209673663,7.830719509117951
residential_13194150470000,TRUE,TRUE,TRUE,8.98953688236768,0.43327971870334625,0.5646434188731393,7.4654831309687975
residential_13201090340000,TRUE,TRUE,TRUE,9.141881077405497,0.3939821958050723,0.10852978768524958,7.249114015450396
residential_13212090130000,TRUE,TRUE,TRUE,7.830895386979744,0.2576341138900524,0.28338786394801524,5.661778182461565
residential_13212240340000,TRUE,TRUE,TRUE,7.740565343127932,0.15072363519531912,0.41101176658862304,5.846862575857875
residential_13221020500000,FALSE,TRUE,FALSE,7.463010808318781,0.5739004478566578,0.20597843014662154,5.072544914164398
residential_13221020510000,FALSE,TRUE,FALSE,7.459865121219043,0.5708177815532468,0.2055541670612072,5.068646366914985
residential_13221020520000,FALSE,TRUE,FALSE,7.456681764322241,0.5677115159051187,0.20521015474899365,5.064700496520989
residential_13221020570000,FALSE,TRUE,FALSE,7.439947775360324,0.551611885592035,0.2046949772333282,5.043946591320603
residential_13221020580000,FALSE,TRUE,FALSE,7.435841509389945,0.5477229129491261,0.2046956511830531,5.038850938221066
residential_13221020610000,FALSE,TRUE,FALSE,7.426415215836716,0.5388895590815328,0.20469535037874406,5.027146149975653
residential_13221020790000,FALSE,TRUE,FALSE,7.3670719860447385,0.4787748876280868,0.302180013605519,5.068198462690436
residential_13221020800000,FALSE,TRUE,FALSE,7.371099605219731,0.4819659852949472,0.30217880711093054,5.073119867958819
residential_13221020810000,FALSE,TRUE,FALSE,7.379752147523454,0.4890804923889823,0.3016309164411803,5.083053889289695
residential_13221020840000,FALSE,TRUE,FALSE,7.397744465502098,0.5097335700604231,0.2786469731603459,5.0782944245081945
residential_13221020900000,FALSE,TRUE,FALSE,7.430195583131845,0.5453965386825594,0.2441581173726731,5.077554500522061
residential_13221020910000,FALSE,TRUE,FALSE,7.435137446625651,0.5508404015202644,0.23897971015198702,5.077465736714022
residential_13221020970000,FALSE,TRUE,FALSE,7.355894210691268,0.463002413497609,0.3278784190582883,5.084547566573
residential_13221020980000,FALSE,TRUE,FALSE,7.350288693605682,0.45801698266452484,0.32930407816289337,5.0793879849942805
residential_13221020990000,FALSE,TRUE,FALSE,7.346136409471651,0.45461160624539365,0.3293069014091396,5.074337381564098
residential_13221021000000,FALSE,TRUE,FALSE,7.34166183361114,0.4509854940097733,0.3293210649539307,5.068893149804223
residential_13221021020000,FALSE,TRUE,FALSE,7.3283259661342015,0.43387397348890505,0.34992361401306527,5.08208480199872
residential_13222020110000,TRUE,FALSE,FALSE,7.088255967090465,0.19819268322166195,0.4359306017080868,4.68486032803221
residential_13222020260000,TRUE,FALSE,FALSE,7.054810614837062,0.16535837927116573,0.4034676509542541,4.660729348888215
residential_13222170010000,FALSE,TRUE,TRUE,6.907037457577855,0.07752818752858091,0.3829781163563554,4.685571028544707
residential_13231210380000,FALSE,TRUE,FALSE,6.486421550452763,0.20026381733292625,0.18402697706058235,4.132066620837136
residential_13231210390000,FALSE,TRUE,FALSE,6.483100010350267,0.20489354839169596,0.18816114808259035,4.132652509245415
residential_13232040450000,FALSE,TRUE,TRUE,6.377167698948139,0.20969639659875738,0.43686631747528104,3.6403860086889903
residential_13232040460000,FALSE,TRUE,TRUE,6.373427537070956,0.20518683758281062,0.43279254909145404,3.6407238411131786
residential_13232040470000,FALSE,TRUE,TRUE,6.3700740210247835,0.20115562031416473,0.4291522613240488,3.6410324435617207
residential_13232040480000,TRUE,TRUE,TRUE,6.366721717397815,0.19713822589095742,0.4255254357400924,3.641346219866248
residential_13232040490000,TRUE,TRUE,TRUE,6.363027217107026,0.19272613119120144,0.42154294953831284,3.641698099403685
residential_13232040510000,TRUE,TRUE,TRUE,6.360873982250118,0.19373052265906807,0.4306478609577857,3.632243522006961
residential_13232040520000,FALSE,TRUE,TRUE,6.364228920167706,0.197816317446829,0.43423203389313414,3.6319282407713556
residential_13232040530000,FALSE,TRUE,TRUE,6.367585053189187,0.20191339568528785,0.43783019974088594,3.631618148040443
residential_13232040540000,FALSE,TRUE,TRUE,6.371327851958656,0.2064929695914342,0.4418566687733935,3.6312792685920936
residential_13232180380000,FALSE,TRUE,FALSE,6.238015000726299,0.1229873391421906,0.05125879019479363,3.866346487345453
residential_13233030030000,TRUE,FALSE,FALSE,6.2566367114702315,0.31407331331275373,0.10792951471135481,4.094712581168414
residential_13233140400000,TRUE,TRUE,TRUE,6.178719979242375,0.16085087664119854,0.19254183975566969,4.195008220010757
residential_13233140410000,TRUE,TRUE,TRUE,6.175494518895376,0.1565054620876915,0.18874344946468485,4.195763373719042
residential_13241220440000,TRUE,FALSE,FALSE,5.705530143756656,0.4175794367478772,0.10703205002272222,3.0573840001203636
residential_13242000320000,TRUE,FALSE,FALSE,5.864537896817609,0.45400143793842684,0.020542047242845266,2.799455874837506
residential_13242000330000,TRUE,FALSE,FALSE,5.868010743302785,0.4493765782168878,0.02382331761852314,2.8060981072619584
residential_13242000340000,TRUE,FALSE,FALSE,5.87163483788096,0.44473082920541,0.023849210815849422,2.8124995623031452
residential_13242000350000,TRUE,FALSE,FALSE,5.875263746330981,0.4401302631246252,0.02387511418389663,2.818901191345271
residential_13242000360000,TRUE,FALSE,FALSE,5.878897473282188,0.4355762999537657,0.02390101144722736,2.8253029916474812
residential_13242000370000,TRUE,FALSE,FALSE,5.883535281391061,0.4298425864868797,0.023911244407661496,2.8334617335080488
residential_13242000380000,TRUE,FALSE,FALSE,5.8871799090065435,0.42540021334978084,0.02388387142187405,2.8398639212436287
residential_13242000390000,TRUE,FALSE,FALSE,5.8908292951094525,0.421009482941288,0.023859170755209554,2.846266272065189
residential_13242000400000,TRUE,FALSE,FALSE,5.894483511709268,0.4166719499887914,0.02383989745668823,2.8526688050763944
residential_13242000410000,TRUE,FALSE,FALSE,5.898388724678383,0.4121047859333973,0.023149185285502492,2.8594913053892013
residential_13242000420000,TRUE,FALSE,FALSE,5.909579637957924,0.3996377818444957,0.005863410627206347,2.8765443666002075
residential_13242000430000,TRUE,FALSE,FALSE,5.903098553162385,0.4057674013840499,0.005898531183701477,2.8771842308923636
residential_13242000440000,TRUE,FALSE,FALSE,5.897839470778472,0.41077914223305695,0.005859705718957699,2.877790102638099
residential_13242000450000,TRUE,FALSE,FALSE,5.891298294006083,0.4170663722344893,0.005811422595715624,2.878563363298075
residential_13242000460000,TRUE,FALSE,FALSE,5.88604397261338,0.4221582951808449,0.005772634925113792,2.8792003262214716
residential_13242000470000,TRUE,FALSE,FALSE,5.880791829942815,0.4272838377283009,0.005733851898228872,2.8798511349932743
residential_13242000480000,TRUE,FALSE,FALSE,5.8749671971836035,0.4330084568088615,0.003887822841563852,2.8805894640483407
residential_13242000490000,TRUE,FALSE,FALSE,5.8838478873966364,0.4254094400708696,0.02141267810448639,2.8628947969612195
residential_13242000500000,TRUE,FALSE,FALSE,5.882184667924334,0.4272709023908635,0.024322644472120406,2.8600032986952693
residential_13242000510000,TRUE,FALSE,FALSE,5.8805659733940985,0.42909554424728064,0.024947500460196382,2.857180538016121
residential_13242000520000,TRUE,FALSE,FALSE,5.8789482059155285,0.4309311905230247,0.0248897781391831,2.8543578060146793
residential_13242000530000,TRUE,FALSE,FALSE,5.87733136650799,0.43277769933908383,0.02483205131246519,2.8515351176246435
residential_13242000540000,TRUE,FALSE,FALSE,5.875715455688633,0.4346349341860251,0.024774328990210582,2.84871245812579
residential_13242000550000,TRUE,FALSE,FALSE,5.874100435798575,0.43650279186788177,0.024716557094705223,2.8458898447222576
residential_13242000560000,TRUE,FALSE,FALSE,5.872486346130099,0.4383811020383876,0.02465878519647151,2.8430672678529954
residential_13242000570000,TRUE,FALSE,FALSE,5.87087318745231,0.44026973091689786,0.024601013300027477,2.840244727623055
residential_13242000580000,TRUE,FALSE,FALSE,5.8683306624825144,0.44326930702506767,0.024509919186104335,2.8357927913411247
residential_13242000590000,TRUE,FALSE,FALSE,5.866719906797651,0.44518392469241147,0.024452147289680762,2.8329703460496027
residential_13242000600000,TRUE,FALSE,FALSE,5.865110084850344,0.4471083952248118,0.024394375392422726,2.830147937792837
residential_13242000610000,TRUE,FALSE,FALSE,5.8635011974106375,0.44904259194158125,0.024336603495520203,2.827325566681586
residential_13242000620000,TRUE,FALSE,FALSE,5.861893245248124,0.45098638970122545,0.024278831599064233,2.8245032328272788
residential_13242000630000,TRUE,FALSE,FALSE,5.860286229131936,0.4529396648953358,0.024221059702214547,2.8216809363417306
residential_13242000640000,TRUE,FALSE,FALSE,5.858680105304496,0.4549023337834302,0.024163231840471457,2.8188586867493046
residential_13242000650000,TRUE,FALSE,FALSE,5.857127452131794,0.45680769390469117,0.024125748123722923,2.816138568352722
residential_13242000660000,TRUE,FALSE,FALSE,5.855618378001276,0.4586628101039161,0.023866179141632252,2.8135235292098657
residential_13242000670000,TRUE,FALSE,FALSE,5.868958306900115,0.43944672943590335,0.005808764919140444,2.866789839832935
residential_13242000680000,TRUE,FALSE,FALSE,5.865128004401841,0.44360212427363394,0.005864028019987911,2.8598320766638854
residential_13242000690000,TRUE,FALSE,FALSE,5.861503644754698,0.44759877038960477,0.00587124266008746,2.8533108621392924
residential_13242000700000,TRUE,FALSE,FALSE,5.856914649954916,0.45275269949242053,0.005879267445423788,2.845042846098563
residential_13242000710000,TRUE,FALSE,FALSE,5.853301875909792,0.4568824301792722,0.005886421725396331,2.838522120880565
residential_13242000720000,TRUE,FALSE,FALSE,5.849694344184861,0.4610682014189737,0.005893813825941935,2.832001402010974
residential_13242000730000,TRUE,FALSE,FALSE,5.845835793163228,0.46561810798822006,0.005926324179905647,2.824977253728267
residential_13242000740000,TRUE,FALSE,FALSE,5.831397830904645,0.4808620333124409,0.003441139864132319,2.8121176847460734
residential_13242000750000,TRUE,FALSE,FALSE,5.833231492455912,0.47971572750596536,0.006800258128293044,2.8088729329770112
residential_13242000760000,TRUE,FALSE,FALSE,5.83494781830773,0.4785392194651224,0.006815416688511974,2.806678046890689
residential_13242000770000,TRUE,FALSE,FALSE,5.836666028397,0.47738970974128375,0.006830063807929965,2.8044864532689022
residential_13242000780000,TRUE,FALSE,FALSE,5.83838603403164,0.4762674794757729,0.0068447697265170875,2.8022981228139385
residential_13242000790000,TRUE,FALSE,FALSE,5.840108198109921,0.475172341380567,0.0068599154983370195,2.800113336684345
residential_13242000800000,TRUE,FALSE,FALSE,5.841832142682017,0.474104890169941,0.006875504007788856,2.797931758279256
residential_13242000810000,TRUE,FALSE,FALSE,5.844862435381888,0.47229851455488936,0.006906583770555748,2.794111257308335
residential_13242000820000,TRUE,FALSE,FALSE,5.846591754823031,0.4713077320601787,0.006922920870060757,2.791939218058373
residential_13242000830000,TRUE,FALSE,FALSE,5.848323067558324,0.4703450961305521,0.006939262392766334,2.789770561084332
residential_13242000840000,TRUE,FALSE,FALSE,5.85005616654993,0.46941098420275634,0.006955289593356627,2.7876051916875735
residential_13242000850000,TRUE,FALSE,FALSE,5.851791241333454,0.4685053362208935,0.006971427541616144,2.7854433752788883
residential_13242000860000,TRUE,FALSE,FALSE,5.853528234173971,0.4676283962877168,0.006987721988283616,2.783284998885582
residential_13242000870000,TRUE,FALSE,FALSE,5.85544618133167,0.46671679809400773,0.004043341114055605,2.7808317351667946
residential_13242120040000,TRUE,FALSE,FALSE,5.418021396644298,0.09510382953707429,0.10830642773161739,2.666170143725414
residential_13242120050000,TRUE,FALSE,FALSE,5.414677129882557,0.09276366358372985,0.11208764770394625,2.6603711190184502
residential_13242120060000,TRUE,FALSE,FALSE,5.411337169038272,0.09074357229216322,0.1160428253227256,2.654572102313345
residential_13242120070000,TRUE,FALSE,FALSE,5.408001516513254,0.08906533551557501,0.12015479590238229,2.6487730776040785
residential_13242120090000,FALSE,TRUE,TRUE,5.401343179457905,0.08680972810145136,0.1287884598544346,2.637175036147502
residential_13242120100000,FALSE,TRUE,TRUE,5.398020473552682,0.0862610992741593,0.13328358062304688,2.6313760314252175
residential_13242130010000,TRUE,FALSE,FALSE,5.39769122582541,0.0759850822138479,0.06879820593326755,2.6897258082706546
residential_13242130020000,TRUE,FALSE,FALSE,5.394155590901141,0.0713955438780252,0.07335956601943576,2.6837058474485005
residential_13242130030000,TRUE,FALSE,FALSE,5.390762407470444,0.06721367658596729,0.07794276115408776,2.6779214076151168
residential_13242130040000,TRUE,FALSE,FALSE,5.387373485246,0.06330066143504633,0.08268895264356817,2.672137345999268
residential_13242130060000,TRUE,FALSE,FALSE,5.380608419547603,0.05650117230817765,0.09256920505200365,2.6605703799030502
residential_13242130070000,FALSE,TRUE,TRUE,5.377232289392556,0.05374472562187824,0.09766404196283326,2.654787472512351
residential_13242130080000,FALSE,TRUE,TRUE,5.3738604553895435,0.051512615137291225,0.10284168281521107,2.6490049612803412
residential_13242130110000,FALSE,TRUE,TRUE,5.3637707892323885,0.048604073687078794,0.11876236545104735,2.6316597666702632
residential_13242130120000,FALSE,TRUE,TRUE,5.359993357722248,0.049006802785431326,0.12468800428186409,2.6253060634362084
residential_13243020330000,TRUE,TRUE,TRUE,5.737564066395878,0.40063823988627534,0.03369854709464109,3.4286770367495083
residential_13243020340000,TRUE,TRUE,TRUE,5.742291855622442,0.40428458625338504,0.03704898369702641,3.4315369208283073
