File: building_permit_evidence.csv
Rows: 16935
Columns: 13
SHA-256 (saved bytes): 2a65541e939fe1a0c831334523a57ab14f2f0c849b31f9aa28fe54fd2ce05f90
Key: permit_number
Types: DuckDB inference from the complete saved CSV.
Distinct counts: exact (exact up to 100,000 rows).
Row counts, non-missing counts, and declared-key checks: exact.

            column inferred_type non_missing distinct                min                max               mean                  sd
   permit_chain_id       VARCHAR       16935    10011                  -                  -                  -                   -
       project_ids       VARCHAR       16935     8547                  -                  -                  -                   -
     permit_number       VARCHAR       16935    16935                  -                  -                  -                   -
       permit_type       VARCHAR       16935        9                  -                  -                  -                   -
     permit_status       VARCHAR       13330        7                  -                  -                  -                   -
  application_date          DATE       16935     4732                  -                  -                  -                   -
        issue_date          DATE       16935     4666                  -                  -                  -                   -
  work_description       VARCHAR       16933    15617                  -                  -                  -                   -
         longitude        DOUBLE       16935    10135 -87.83490578952387 -87.53609538078312 -87.68007267002677 0.04238979361456411
          latitude        DOUBLE       16935    10144  41.65129502144656  42.01925495736727  41.89568345840969 0.06621409424036329
      permit_units        BIGINT        4018      152                  0                586  25.84270781483325   70.95645614384665
       unit_values        BIGINT        4397        4                  1                  4 1.1096201955879008 0.38546235243217447
direct_project_ids       VARCHAR        8070     7070                  -                  -                  -                   -
