File: new_construction_exact_permit_matches.csv
Rows: 9465
Columns: 30
SHA-256 (saved bytes): f1b936a1ce6366acc81eae449b4a800db63f0d55d375042c744435e4d7b400da
Key: project_id, component_pin, permit_id
Types: DuckDB inference from the complete saved CSV.
Distinct counts: exact (exact up to 100,000 rows).
Row counts, non-missing counts, and declared-key checks: exact.

                      column inferred_type non_missing distinct                min                max               mean                 sd
               source_family       VARCHAR        9465        2                  -                  -                  -                  -
                  project_id       VARCHAR        9465     7427                  -                  -                  -                  -
               component_pin       VARCHAR        9465     7809                  -                  -                  -                  -
          candidate_year_min        BIGINT        9465       68               1878               2026 2016.7358689910195 11.584239193127688
          candidate_year_max        BIGINT        9465       64               1878               2026 2016.9087163232964 10.959895437415003
         candidate_units_min        BIGINT        8943      165                  0               1679 21.505646874650566  75.16175612987084
         candidate_units_max        BIGINT        8943      166                  0               1679  21.68388683886839   75.4609434515011
 candidate_building_sqft_min        BIGINT        9311     3381                  0            1380640 27440.583073783695  92301.68523825583
 candidate_building_sqft_max        BIGINT        9311     3388                  0            1380640  27599.85629900118  92442.57049757014
     candidate_land_sqft_min        BIGINT        9454     1869                  0             722222  8942.670509837106 18078.192797527285
     candidate_land_sqft_max        BIGINT        9454     1871                  0             722222  8997.414004654114 18159.628704812927
             review_category       VARCHAR        9465        6                  -                  -                  -                  -
               within_1500ft       BOOLEAN        9465        2                  -                  -                  -                  -
                       pin10       VARCHAR        9465     7807                  -                  -                  -                  -
                   permit_id        BIGINT        9465     8386            1644645            3449123 2841912.4784997357  395433.1260436655
               permit_number        BIGINT        9465     8386          100091106          101083313 100717040.49381934 231870.62584209125
                         pin       VARCHAR        9465     7807                  -                  -                  -                  -
            application_date          DATE        9465     3458                  -                  -                  -                  -
                  issue_date          DATE        9465     3465                  -                  -                  -                  -
            application_year        BIGINT        9465       21               2006               2026 2017.2930797675647  4.527960900446955
                  issue_year        BIGINT        9465       20               2007               2026 2017.4346539883782 4.5738496640519575
               permit_status       VARCHAR        9465        7                  -                  -                  -                  -
              permit_address       VARCHAR        9465     7768                  -                  -                  -                  -
   referenced_permit_numbers       VARCHAR         809      505                  -                  -                  -                  -
               permit_x_3435        DOUBLE        9465     7768 1119848.6776540554 1202129.3178022248 1162129.0973524733 11408.700834751691
               permit_y_3435        DOUBLE        9465     7765 1816531.8720476606 1950305.9415435349  1906220.262732468 23495.822077010394
            work_description       VARCHAR        9465     7540                  -                  -                  -                  -
                match_method       VARCHAR        9465        1                  -                  -                  -                  -
plausible_application_window       BOOLEAN        9465        2                  -                  -                  -                  -
      plausible_issue_window       BOOLEAN        9465        2                  -                  -                  -                  -
