File: preferred_adjudication_scope.csv
Rows: 393
Columns: 11
SHA-256 (saved bytes): 3e62fbffc0e890af6af06e5d0225ecbb0ed4c50dafe6185e86c8531fef3aab68
Key: source_family, project_id
Types: DuckDB inference from the complete saved CSV.
Distinct counts: exact (exact up to 100,000 rows).
Row counts, non-missing counts, and declared-key checks: exact.

                 column inferred_type non_missing distinct               min                max                 mean                  sd
          source_family       VARCHAR         393        2                 -                  -                    -                   -
             project_id       VARCHAR         393      393                 -                  -                    -                   -
           project_kind       VARCHAR         393        5                 -                  -                    -                   -
            target_year        BIGINT         393       17              2006               2022   2014.9872773536895   5.658418053149265
       geography_status       VARCHAR         393        2                 -                  -                    -                   -
  unresolved_components        BIGINT         393        2                 0                  1 0.007633587786259542 0.08714723696021025
   collapsed_components        BIGINT         393        4                 0                  9 0.043256997455470736   0.549268137939247
distance_to_boundary_ft        DOUBLE         390      380 31.27532083875283 10402.461692437024   1080.2933406037548   981.1108413671589
          within_1500ft       BOOLEAN         390        2                 -                  -                    -                   -
           within_500ft       BOOLEAN         390        2                 -                  -                    -                   -
           review_scope       VARCHAR         393        3                 -                  -                    -                   -
