File: residential_selected_buildings.csv
Rows: 12949
Columns: 21
SHA-256 (saved bytes): e42b69a66846949441077e25e8e0fcb89e6e4bb07c9bed721c90143be29b4eca
Key: project_id
Types: DuckDB inference from the complete saved CSV.
Distinct counts: exact (exact up to 100,000 rows).
Row counts, non-missing counts, and declared-key checks: exact.

                     column inferred_type non_missing distinct   min       max               mean                 sd
                 project_id       VARCHAR       12949    12949     -         -                  -                  -
         source_project_ids       VARCHAR       12949    12949     -         -                  -                  -
geometry_source_project_ids       VARCHAR       12949    12949     -         -                  -                  -
             component_pins       VARCHAR       12949    12949     -         -                  -                  -
               project_kind       VARCHAR       12949        6     -         -                  -                  -
          construction_year        BIGINT       12949       17  2006      2022  2012.401884315391 5.3890399108038665
             dwelling_units        BIGINT       12949       25     1       350 1.4505367209823152  3.375889552786448
              building_sqft        BIGINT       12939     3727   246    652094  3062.350568050081  6256.610373050702
                  land_sqft        DOUBLE       12949     3548 176.0 1150464.0 3758.0383813421886 12116.306222538722
                  allow_far       BOOLEAN       12949        2     -         -                  -                  -
                allow_dupac       BOOLEAN       12949        2     -         -                  -                  -
               class_values       VARCHAR       12949       20     -         -                  -                  -
          membership_source       VARCHAR       12949       39     -         -                  -                  -
                year_source       VARCHAR       12949    12640     -         -                  -                  -
               units_source       VARCHAR       12949    12641     -         -                  -                  -
            building_source       VARCHAR       12949    12641     -         -                  -                  -
                land_source       VARCHAR       12949    12633     -         -                  -                  -
               evidence_ids       VARCHAR       12912    12911     -         -                  -                  -
            decision_reason       VARCHAR       12949       63     -         -                  -                  -
                 confidence       VARCHAR       12948        3     -         -                  -                  -
            decision_source       VARCHAR       12949        3     -         -                  -                  -
