File: multifamily_data_cleaned.csv
Rows: 1215
Columns: 29
SHA-256 (saved bytes): 2c50f842b3c947ce091d4222554fedbaf975f660b2e6e04dc1655b56239cb2a4
Key: pin
Types: DuckDB inference from the complete saved CSV.
Distinct counts: exact (exact up to 100,000 rows).
Row counts, non-missing counts, and declared-key checks: exact.

                           column inferred_type non_missing distinct  min     max               mean                 sd
                              pin       VARCHAR        1215     1215    -       -                  -                  -
                          address       VARCHAR        1213     1198    -       -                  -                  -
                        yearbuilt        BIGINT        1215       27 1999    2025 2012.8962962962962  6.913738521268509
                        tot_units        BIGINT        1215      258    1    1679  74.11604938271606 131.04443150649635
                 source_tot_units        BIGINT         921      239    1    1732  83.60694896851248 145.84050145519535
               apartment_unit_sum        BIGINT        1215      258    1    1732  75.10699588477367 138.81386233984676
                      unit_source       VARCHAR        1215        2    -       -                  -                  -
            unit_override_applied       BOOLEAN        1215        2    -       -                  -                  -
         manual_residential_units        BIGINT           2        2   34     524              279.0  346.4823227814083
             unit_override_reason       VARCHAR           2        2    -       -                  -                  -
      tot_units_apartment_sum_gap       BOOLEAN        1215        2    -       -                  -                  -
tot_units_apartment_sum_large_gap       BOOLEAN        1215        2    -       -                  -                  -
                           bldgsf        BIGINT        1064      955  456 1380640  94786.96898496241 169071.81070357386
                           landsf        BIGINT        1214     1071    0  816149 27188.962108731466  51163.75859202678
                    source_landsf        BIGINT        1214     1072    0 1540260 29119.027182866557  73436.40750333558
                     aprx_comm_sf        BIGINT        1108      404    0  150000 3507.9611913357403  8392.010525316873
                  pin_group_count        BIGINT        1215       19    1      57 2.3152263374485598   2.78828277811023
                             pins       VARCHAR        1215     1213    -       -                  -                  -
                       modelgroup       VARCHAR        1215       11    -       -                  -                  -
                         class_es       VARCHAR        1215      135    -       -                  -                  -
                property_type_use       VARCHAR         985       23    -       -                  -                  -
        property_name_description       VARCHAR           0        0    -       -                  -                  -
                      studiounits        BIGINT        1102      133    0     537 15.803085299455535  42.75463091393403
                        x1brunits        BIGINT        1128      184    0     733 33.298758865248224   68.9870447970744
                        x2brunits        BIGINT        1146      130    0    1000 21.081151832460733 48.221681083641066
                        x3brunits        BIGINT        1105       67    0     446  9.075113122171945 23.517507462658834
                        x4brunits        BIGINT         604       29    0     576 3.4635761589403975  30.49628742528399
            apply_land_correction       BOOLEAN        1215        2    -       -                  -                  -
           land_correction_reason       VARCHAR        1215        3    -       -                  -                  -
