File: new_construction_project_components.csv
Rows: 32490
Columns: 14
SHA-256 (saved bytes): 735c73e62df11c3a82ed8d69e138d6799ed1f48a832a4b3845299476565380f3
Key: project_id, component_pin
Types: DuckDB inference from the complete saved CSV.
Distinct counts: exact (exact up to 100,000 rows).
Row counts, non-missing counts, and declared-key checks: exact.

                     column inferred_type non_missing distinct  min       max               mean                 sd
              source_family       VARCHAR       32490        2    -         -                  -                  -
                 project_id       VARCHAR       32490    29826    -         -                  -                  -
              component_pin       VARCHAR       32490    31904    -         -                  -                  -
         candidate_year_min        BIGINT       32490      105 1878      2026 2008.4522314558326 11.211015076074442
         candidate_year_max        BIGINT       32490      101 1878      2026 2008.5790704832257 10.884335284786829
        candidate_units_min        BIGINT       31749      254    0      1732   9.75073230652934  62.56834270109668
        candidate_units_max        BIGINT       31749      258    0      1732 10.335538127185108  63.36939420549078
candidate_building_sqft_min        BIGINT       32210     5760    0   1380640 12620.987736727724  61922.09825843609
candidate_building_sqft_max        BIGINT       32210     5780    0   1380640 12856.726979199006  62200.33665028991
    candidate_land_sqft_min        BIGINT       31333     6082    0 228167280  19844.48163278333 1571805.2223346732
    candidate_land_sqft_max        BIGINT       31333     6088    0 228167280 20473.680911499057 1571838.9680764724
            review_category       VARCHAR       32490        6    -         -                  -                  -
              within_1500ft       BOOLEAN       32490        2    -         -                  -                  -
                      pin10       VARCHAR       32490    31890    -         -                  -                  -
