File: preferred_residential_project_ledger.csv
Rows: 12904
Columns: 28
SHA-256 (saved bytes): 7a6b2810059a2004a4abc7334daa4c4164051d38f658acbcf4c174fb0dab823f
Key: project_id
Types: DuckDB inference from the complete saved CSV.
Distinct counts: exact (exact up to 100,000 rows).
Row counts, non-missing counts, and declared-key checks: exact.

                     column inferred_type non_missing distinct                min                max               mean                 sd
                 project_id       VARCHAR       12904    12904                  -                  -                  -                  -
         source_project_ids       VARCHAR       12904    12904                  -                  -                  -                  -
geometry_source_project_ids       VARCHAR       12904    12904                  -                  -                  -                  -
             component_pins       VARCHAR       12904    12904                  -                  -                  -                  -
               project_kind       VARCHAR       12904        6                  -                  -                  -                  -
          construction_year        BIGINT       12904       17               2006               2022 2012.4192498450093  5.390708911333265
             dwelling_units        BIGINT       12904       25                  1                350 1.4485430874147551 3.3809720598208983
              building_sqft        BIGINT       12894     3717                246             652094 3062.0760818985573  6266.457323998749
                  land_sqft        DOUBLE       12904     3542              176.0          1150464.0 3761.3970861748294 12137.044353784333
                  allow_far       BOOLEAN       12904        2                  -                  -                  -                  -
                allow_dupac       BOOLEAN       12904        2                  -                  -                  -                  -
               class_values       VARCHAR       12904       20                  -                  -                  -                  -
          membership_source       VARCHAR       12904       39                  -                  -                  -                  -
                year_source       VARCHAR       12904    12597                  -                  -                  -                  -
               units_source       VARCHAR       12904    12596                  -                  -                  -                  -
            building_source       VARCHAR       12904    12596                  -                  -                  -                  -
                land_source       VARCHAR       12904    12588                  -                  -                  -                  -
               evidence_ids       VARCHAR       12867    12866                  -                  -                  -                  -
            decision_reason       VARCHAR       12904       70                  -                  -                  -                  -
                 confidence       VARCHAR       12903        3                  -                  -                  -                  -
            decision_source       VARCHAR       12904        3                  -                  -                  -                  -
    project_geometry_source       VARCHAR       12904        7                  -                  -                  -                  -
    location_reference_year        BIGINT       12904       20               2006               2025  2014.677231866088 6.7059950016705905
 location_reference_row_ids       VARCHAR        3423     3423                  -                  -                  -                  -
     location_reference_pin       VARCHAR        3416     3416                  -                  -                  -                  -
                     x_3435        DOUBLE       12904    12848 1119172.9510746428  1203743.236447373  1161737.571257284 13066.015368852291
                     y_3435        DOUBLE       12904    12848 1816533.4699999988 1949781.5401818515 1901283.2619765727 26273.694717649534
          location_resolved       BOOLEAN       12904        1                  -                  -                  -                  -
