File: density_parcel_address_selected_history.csv
Rows: 1234
Columns: 12
SHA-256 (saved bytes): ef9708cdc0f6594218c32144348b88cbea14a7e78fc9c15a7f9989bb2f91d5d2
Key: pin
Types: DuckDB inference from the complete saved CSV.
Distinct counts: exact (exact up to 100,000 rows).
Row counts, non-missing counts, and declared-key checks: exact.

                       column inferred_type non_missing distinct  min  max               mean                  sd
                          pin       VARCHAR        1234     1234    -    -                  -                   -
            construction_year        BIGINT        1234       17 2006 2022  2012.157212317666   5.731453095920121
             selected_address       VARCHAR        1225     1171    -    -                  -                   -
  selected_address_normalized       VARCHAR        1225     1170    -    -                  -                   -
        selected_address_year        BIGINT        1225       19 2006 2025 2012.5730612244897   5.845904592692876
    selected_address_year_gap        BIGINT        1225       14    0   19 0.4236734693877551  1.5203181290611811
        nearest_address_count        BIGINT        1225        1    1    1                1.0                 0.0
         address_history_rows        BIGINT        1225       26    1   26 12.616326530612245   7.958002173039476
distinct_historical_addresses        BIGINT        1225        3    1    3 1.0269387755102042 0.17176282384069072
     address_selection_status       VARCHAR        1234        2    -    -                  -                   -
    address_correction_reason       VARCHAR           1        1    -    -                  -                   -
      source_selected_address       VARCHAR        1225     1172    -    -                  -                   -
