File: residential_cross_section.csv
Rows: 29186
Columns: 44
SHA-256 (saved bytes): d8f90a9ef45d27815f7b0d0b1290e5daa6158ecf750028c90f22415852b28c40
Key: pin
Types: DuckDB inference from the complete saved CSV.
Distinct counts: exact (exact up to 100,000 rows).
Row counts, non-missing counts, and declared-key checks: exact.

                  column inferred_type non_missing distinct  min       max                 mean                  sd
                     pin       VARCHAR       29186    29186    -         -                    -                   -
                tax_year        BIGINT       29186       27 2000      2026   2020.8158706229015   4.958924957991491
                card_num        BIGINT       29186       15    1        27   1.0696909477146577   0.455685670089114
                   class       VARCHAR       29186       18    -         -                    -                   -
           township_code        BIGINT       29186        8   70        77    73.81888576714863  2.5615508820909443
       proration_key_pin       VARCHAR        1959     1104    -         -                    -                   -
      pin_proration_rate        DOUBLE       29186       70  0.0       1.0    0.963368738436237 0.14503986447102318
     card_proration_rate        DOUBLE       28102       69  0.0      0.98 0.030735534837378092 0.12356402422168158
                     cdu       VARCHAR       25176        3    -         -                    -                   -
        pin_is_multicard       BOOLEAN       29186        2    -         -                    -                   -
           pin_num_cards        BIGINT       29186       35    1        60   1.1532926745699994  1.2224860373414201
        pin_is_multiland       BOOLEAN       29186        2    -         -                    -                   -
       pin_num_landlines        BIGINT       29186        4    1         4    1.003871719317481 0.06688509876730667
              year_built        BIGINT       29186       28 1999      2026   2008.7140409785513   7.882065846037483
           building_sqft        BIGINT       29185     4894    0    643884   2916.4279253040945   5408.238445719075
               land_sqft        BIGINT       28198     5272    7 228167280   17316.316901907936  1656382.1186833105
            num_bedrooms        BIGINT       29047       29    0        37    4.387544324715117  2.5725874272695726
               num_rooms        BIGINT       29044       51    1        66    9.021071477757884   5.126587164594922
          num_full_baths        BIGINT       29047       22    0        99   3.0153888525493167  1.7943399229914194
          num_half_baths        BIGINT       28583       11    0        12   0.9347864115033412  0.8119799998916224
          num_fireplaces        BIGINT       26224        9    0         8   0.7403523489932886  0.9758370298722521
       type_of_residence       VARCHAR       29184        5    -         -                    -                   -
    construction_quality       VARCHAR       29186        3    -         -                    -                   -
          num_apartments        BIGINT       28508        6    0         6    0.546302792198681  1.3482042212415104
            attic_finish       VARCHAR       28372        3    -         -                    -                   -
         garage_attached       BOOLEAN       28109        2    -         -                    -                   -
    garage_area_included       BOOLEAN       28079        2    -         -                    -                   -
             garage_size        DOUBLE       28933        8  0.0       4.0   1.6576573462827913  0.9110630102346563
garage_ext_wall_material       VARCHAR       23335        4    -         -                    -                   -
              attic_type       VARCHAR       29035        3    -         -                    -                   -
           basement_type       VARCHAR       29043        4    -         -                    -                   -
       ext_wall_material       VARCHAR       29087        4    -         -                    -                   -
         central_heating       VARCHAR       28940        4    -         -                    -                   -
        repair_condition       VARCHAR       29026        3    -         -                    -                   -
         basement_finish       VARCHAR       28850        3    -         -                    -                   -
           roof_material       VARCHAR       29050        6    -         -                    -                   -
   single_v_multi_family       VARCHAR       29165        2    -         -                    -                   -
       site_desirability       VARCHAR       29008        3    -         -                    -                   -
    num_commercial_units        BIGINT       25837        5    0         4  0.02175175136432248 0.16598119400452982
              renovation       BOOLEAN          84        1    -         -                    -                   -
                   porch       VARCHAR       28391        3    -         -                    -                   -
             central_air       VARCHAR       29063        2    -         -                    -                   -
             design_plan       VARCHAR       29032        3    -         -                    -                   -
                  row_id       VARCHAR       29186    29186    -         -                    -                   -
