File: preferred_new_construction_boundary_scope.csv
Rows: 13764
Columns: 15
SHA-256 (saved bytes): 5b65c8e3e0bbb5c768d9a569ea5601e32a796e6decfce62744936a3d5fccd219
Key: project_id
Types: DuckDB inference from the complete saved CSV.
Distinct counts: exact (exact up to 100,000 rows).
Row counts, non-missing counts, and declared-key checks: exact.

                 column inferred_type non_missing distinct                min               max               mean                 sd
          source_family       VARCHAR       13764        2                  -                 -                  -                  -
             project_id       VARCHAR       13764    13764                  -                 -                  -                  -
      construction_year        BIGINT       13764       17               2006              2022  2012.474716652136  5.386130782819184
              allow_far       BOOLEAN       13764        2                  -                 -                  -                  -
            allow_dupac       BOOLEAN       13764        2                  -                 -                  -                  -
      location_resolved       BOOLEAN       13764        2                  -                 -                  -                  -
      construction_date          DATE       13762       17                  -                 -                  -                  -
          boundary_year        BIGINT       13762        2               2003              2015  2007.355471588432  5.770437233063105
                    era       VARCHAR       13762        2                  -                 -                  -                  -
                   ward        BIGINT       13762       50                  1                50 24.515186746112484 15.201209237987502
          neighbor_ward        BIGINT       13762       50                  1                50 23.454803080947535  15.62598884310307
              ward_pair       VARCHAR       13762      139                  -                 -                  -                  -
distance_to_boundary_ft        DOUBLE       13762    13705 1.0214899430226334 27623.33171603177  1404.760824946847 1747.7764306386619
          within_1500ft       BOOLEAN       13762        2                  -                 -                  -                  -
           within_500ft       BOOLEAN       13762        2                  -                 -                  -                  -
