File: commercial_address_permit_history.csv
Rows: 404
Columns: 12
SHA-256 (saved bytes): 3789803a2584b781ef7358afb723bf4795290cce644bd2fdf8083543bb838d33
Key: not declared in this report
Types: DuckDB inference from the complete saved CSV.
Distinct counts: exact (exact up to 100,000 rows).
Row counts, non-missing counts, and declared-key checks: exact.

                   column inferred_type non_missing distinct  min  max              mean                sd
               project_id       VARCHAR         404       69    -    -                 -                 -
        construction_year        BIGINT         404       15 2006 2022 2016.118811881188 4.141509605286125
selected_source_addresses       VARCHAR         404       68    -    -                 -                 -
                permit_id       VARCHAR         404      403    -    -                 -                 -
            permit_number       VARCHAR         404      403    -    -                 -                 -
              permit_type       VARCHAR         404        9    -    -                 -                 -
            permit_status       VARCHAR         183        4    -    -                 -                 -
         application_date          DATE         404      335    -    -                 -                 -
               issue_date          DATE         404      340    -    -                 -                 -
           permit_address       VARCHAR         404       68    -    -                 -                 -
     permit_evidence_type       VARCHAR         404        5    -    -                 -                 -
         work_description       VARCHAR         402      384    -    -                 -                 -
