File: residential_discovery_cross_section.csv
Rows: 29262
Columns: 44
SHA-256 (saved bytes): 6f79fa815d763e11cf48fdc225f5fa0100d448eae74d38091ccfb13f18e276dc
Key: pin
Types: DuckDB inference from the complete saved CSV.
Distinct counts: exact (exact up to 100,000 rows).
Row counts, non-missing counts, and declared-key checks: exact.

                  column inferred_type non_missing distinct  min       max                 mean                  sd
                     pin       VARCHAR       29262    29262    -         -                    -                   -
                tax_year        BIGINT       29262       27 2000      2026   2010.4925158909166   7.787118071069524
                card_num        BIGINT       29262       15    1        27   1.0698516847788941  0.4557304107883467
                   class       VARCHAR       29262       20    -         -                    -                   -
           township_code        BIGINT       29262        8   70        77    73.82181669058848   2.561228293943369
       proration_key_pin       VARCHAR        1942     1125    -         -                    -                   -
      pin_proration_rate        DOUBLE       29262       83  0.0       1.0   0.9634813204839046 0.14559273930895825
     card_proration_rate        DOUBLE       27601       81  0.0      0.98 0.030508691714068316 0.12278925519162612
                     cdu       VARCHAR       25248        3    -         -                    -                   -
        pin_is_multicard       BOOLEAN       29262        2    -         -                    -                   -
           pin_num_cards        BIGINT       29262       35    1        60   1.1538855854008612  1.2215114669114626
        pin_is_multiland       BOOLEAN       29262        2    -         -                    -                   -
       pin_num_landlines        BIGINT       29262        4    1         4   1.0065272366892215 0.08626562803004632
              year_built        BIGINT       29262       28 1999      2026   2008.4203745471943   7.890903651371714
           building_sqft        BIGINT       28999     4859    0    643884    2911.056657126108  5420.4847927375995
               land_sqft        BIGINT       24421     5121    7 228167280    19445.18565988289   1779863.169337521
            num_bedrooms        BIGINT       28833       29    0        37   4.3742239794679705  2.5494969911327288
               num_rooms        BIGINT       28829       51    1        66    8.986749453675118   5.097178766963329
          num_full_baths        BIGINT       28833       22    0        99   3.0158845767003086  1.8021283667885564
          num_half_baths        BIGINT       28371       11    0        12   0.9172041873744317  0.8125407749567479
          num_fireplaces        BIGINT       26024        8    0         8   0.7177989548109437  0.9671926048905133
       type_of_residence       VARCHAR       28994        5    -         -                    -                   -
    construction_quality       VARCHAR       29262        3    -         -                    -                   -
          num_apartments        BIGINT       28298        6    0         6   0.5350554809527175  1.3332531172729312
            attic_finish       VARCHAR       28162        3    -         -                    -                   -
         garage_attached       BOOLEAN       27868        2    -         -                    -                   -
    garage_area_included       BOOLEAN       27839        2    -         -                    -                   -
             garage_size        DOUBLE       28723        8  0.0       4.0   1.5967691397138182  0.9467266504896543
garage_ext_wall_material       VARCHAR       22305        4    -         -                    -                   -
              attic_type       VARCHAR       28823        3    -         -                    -                   -
           basement_type       VARCHAR       28830        4    -         -                    -                   -
       ext_wall_material       VARCHAR       28876        4    -         -                    -                   -
         central_heating       VARCHAR       28727        4    -         -                    -                   -
        repair_condition       VARCHAR       28814        3    -         -                    -                   -
         basement_finish       VARCHAR       28634        3    -         -                    -                   -
           roof_material       VARCHAR       28839        6    -         -                    -                   -
   single_v_multi_family       VARCHAR       28955        2    -         -                    -                   -
       site_desirability       VARCHAR       28796        3    -         -                    -                   -
    num_commercial_units        BIGINT       25900        4    0         3 0.017953667953667953 0.14739347560229127
              renovation       BOOLEAN          81        1    -         -                    -                   -
                   porch       VARCHAR       28178        3    -         -                    -                   -
             central_air       VARCHAR       28852        2    -         -                    -                   -
             design_plan       VARCHAR       28822        3    -         -                    -                   -
                  row_id       VARCHAR       29262    29262    -         -                    -                   -
