File: multifamily_score_summary.csv
Rows: 6
Columns: 14
SHA-256 (saved bytes): 3aa5723910b86a7c88cf16c33c30c016bea0b02460bc3bda09cdf0101acb1c5a
Key: method, outcome
Types: DuckDB inference from the complete saved CSV.
Distinct counts: exact (exact up to 100,000 rows).
Row counts, non-missing counts, and declared-key checks: exact.

                   column inferred_type non_missing distinct                   min                  max                 mean                   sd
                   method       VARCHAR           6        3                     -                    -                    -                    -
                  outcome       VARCHAR           6        2                     -                    -                    -                    -
                    draws        BIGINT           6        1                   499                  499                499.0                  0.0
          median_estimate        DOUBLE           6        6  -0.15868103058410574 -0.10310496442943767 -0.12702590646534592 0.023465407152288023
            mean_estimate        DOUBLE           6        6  -0.13460658602360714 -0.09828771647627066 -0.11161485269431347 0.013514853558676713
            score_only_sd        DOUBLE           6        6  0.052817471200810866  0.10427408206186368  0.07828365325453435  0.02339493823869797
                      low        DOUBLE           6        6  -0.27027425815163897 -0.20272137309223648 -0.23896909846132694 0.032735766345978246
                     high        DOUBLE           6        6 -0.005606940468308083  0.08624249199652782 0.044897433099628424 0.039306933263413384
           negative_share        DOUBLE           6        6     0.811623246492986   0.9819639278557114   0.8937875751503005  0.07409953441851135
median_switched_buildings        BIGINT           6        3                    98                  111   105.66666666666667      6.0882400303098
    median_switched_pairs        BIGINT           6        2                    21                   24                 23.0   1.5491933384829666
           percent_median        DOUBLE           6        6   -14.673151788331465   -9.796771279210308  -11.908737576137616    2.062252369386502
              percent_low        DOUBLE           6        6   -23.682984000512576  -18.349428980411854    -21.2209031544643   2.5795302201738335
             percent_high        DOUBLE           6        6   -0.5591250914760865    9.007062966169471    4.659219498131105    4.096053099353929
