File: residential_assessor_project_candidates.csv
Rows: 27804
Columns: 21
SHA-256 (saved bytes): 14afe1428d9928b50355324c067dbac9f6bf5b78ace59187f4af634214e0e2cd
Key: project_id
Types: DuckDB inference from the complete saved CSV.
Distinct counts: exact (exact up to 100,000 rows).
Row counts, non-missing counts, and declared-key checks: exact.

                 column inferred_type non_missing distinct                 min               max               mean                  sd
             project_id       VARCHAR       27804    27804                   -                 -                  -                   -
          source_family       VARCHAR       27804        1                   -                 -                  -                   -
           project_kind       VARCHAR       27804        4                   -                 -                  -                   -
         component_pins       VARCHAR       27804    27789                   -                 -                  -                   -
        component_count        BIGINT       27804        8                   1                10  1.042296072507553 0.24888774039087708
      construction_year        BIGINT       27054       67                1878              2026 2008.4307311303319   8.476515641410634
         dwelling_units        BIGINT       27453       26                   0                43 1.3276873201471606  1.1639298954588828
          building_sqft        BIGINT       27452     4763                   0             83226  2696.782347369955  2086.3486744183447
              land_sqft        BIGINT       26227     4984                  72         228167280  18157.04701262058  1717491.0954548516
           class_values       VARCHAR       27092       28                   -                 -                  -                   -
         source_row_ids       VARCHAR       26744    26744                   -                 -                  -                   -
            year_source       VARCHAR       27456    26090                   -                 -                  -                   -
           units_source       VARCHAR       27456    26088                   -                 -                  -                   -
        building_source       VARCHAR       27456    26088                   -                 -                  -                   -
            land_source       VARCHAR       27456    26080                   -                 -                  -                   -
     current_distance_m        DOUBLE       25399    25319 0.31134218570016264 8512.934950058308  434.3978590833309   522.0438747632064
  current_within_1500ft       BOOLEAN       27804        2                   -                 -                  -                   -
       candidate_status       VARCHAR       27804        6                   -                 -                  -                   -
        decision_reason       VARCHAR       27804       44                   -                 -                  -                   -
replacement_project_ids       VARCHAR         189      182                   -                 -                  -                   -
      replacement_check       VARCHAR        1262       10                   -                 -                  -                   -
