pin,pin10,year,lon,lat,x_3435,y_3435,row_id
13222030260000,1322203026,2017,-87.73176764042897,41.9530346567399,1147883.7274750248,1926049.9809645803,132220302600002017
13222030260000,1322203026,2018,-87.73176763966028,41.953034656741,1147883.7276841216,1926049.9809664537,132220302600002018
13254220320000,1325422032,2007,-87.68982778198678,41.92748920683932,1159361.846691912,1916824.0239389732,132542203200002007
13254220330000,1325422033,2007,-87.68982461480162,41.92740363873053,1159362.9425697913,1916792.8492423699,132542203300002007
13262230260000,1326223026,2016,-87.71452816080074,41.93307039607836,1152625.629296165,1918808.3421754264,132622302600002016
13333270010000,1333327001,2008,-87.75624555872568,41.915129000549676,1141318.3656405201,1912191.312189757,133332700100002008
13333270010000,1333327001,2009,-87.75624555872568,41.915129000549676,1141318.3656405201,1912191.312189757,133332700100002009
13333270010000,1333327001,2010,-87.75624555872568,41.915129000549676,1141318.3656405201,1912191.312189757,133332700100002010
13333270010000,1333327001,2011,-87.75624555872568,41.915129000549676,1141318.3656405201,1912191.312189757,133332700100002011
13333270010000,1333327001,2012,-87.75624555872568,41.915129000549676,1141318.3656405201,1912191.312189757,133332700100002012
13333270010000,1333327001,2013,-87.75624555885007,41.91512900070296,1141318.3656062905,1912191.3122453878,133332700100002013
13333270020000,1333327002,2008,-87.75624323320297,41.91505376556875,1141319.1830615993,1912163.9007887514,133332700200002008
13333270020000,1333327002,2009,-87.75624323320297,41.91505376556875,1141319.1830615993,1912163.9007887514,133332700200002009
13333270020000,1333327002,2010,-87.75624323320297,41.91505376556875,1141319.1830615993,1912163.9007887514,133332700200002010
13333270020000,1333327002,2011,-87.75624323320297,41.91505376556875,1141319.1830615993,1912163.9007887514,133332700200002011
13333270030000,1333327003,2008,-87.75624103018703,41.91498243737569,1141319.9575612915,1912137.9127989418,133332700300002008
13333270030000,1333327003,2009,-87.75624103018703,41.91498243737569,1141319.9575612915,1912137.9127989418,133332700300002009
13333270030000,1333327003,2010,-87.75624103018703,41.91498243737569,1141319.9575612915,1912137.9127989418,133332700300002010
13333270050000,1333327005,2008,-87.75623661701445,41.91483971442787,1141321.5086706846,1912085.9125782778,133332700500002008
13333270050000,1333327005,2009,-87.75623661701445,41.91483971442787,1141321.5086706846,1912085.9125782778,133332700500002009
13333270050000,1333327005,2010,-87.75623661701445,41.91483971442787,1141321.5086706846,1912085.9125782778,133332700500002010
13333270050000,1333327005,2011,-87.75623661701445,41.91483971442787,1141321.5086706846,1912085.9125782778,133332700500002011
13333270050000,1333327005,2012,-87.75623661701445,41.91483971442787,1141321.5086706846,1912085.9125782778,133332700500002012
13333270050000,1333327005,2013,-87.756236616785,41.91483971443091,1141321.5087331247,1912085.9125798063,133332700500002013
13333270050000,1333327005,2014,-87.756236616785,41.91483971443091,1141321.5087331247,1912085.9125798063,133332700500002014
13333270050000,1333327005,2015,-87.756236616785,41.91483971443091,1141321.5087331247,1912085.9125798063,133332700500002015
13333270050000,1333327005,2016,-87.75623661653712,41.914839714403705,1141321.5088006586,1912085.9125703447,133332700500002016
13333270050000,1333327005,2017,-87.75623661653712,41.914839714403705,1141321.5088006586,1912085.9125703447,133332700500002017
13333270050000,1333327005,2018,-87.75623661684678,41.914839714417795,1141321.5087163462,1912085.9125749143,133332700500002018
13333270050000,1333327005,2019,-87.75623661684678,41.914839714417795,1141321.5087163462,1912085.9125749143,133332700500002019
13333270060000,1333327006,2008,-87.75622977904565,41.914618502075875,1141323.9122122584,1912005.3152287363,133332700600002008
13333270070000,1333327007,2008,-87.75622756060032,41.9145468851879,1141324.6916260174,1911979.2220686753,133332700700002008
13333270070000,1333327007,2009,-87.75622756060032,41.9145468851879,1141324.6916260174,1911979.2220686753,133332700700002009
13333270070000,1333327007,2010,NA,NA,NA,NA,133332700700002010
13333270090000,1333327009,2008,-87.75622314455862,41.91440423015012,1141326.2433631555,1911927.246603794,133332700900002008
13333270100000,1333327010,2008,-87.75622091890774,41.914332326460304,1141327.0254446475,1911901.0489472337,133332701000002008
13333270360000,1333327036,2008,-87.7578685250785,41.91438158204385,1140878.4620000003,1911915.984500002,133332703600002008
13333270380000,1333327038,2008,-87.75838277263712,41.91430346879954,1140738.6857852994,1911886.5812943236,133332703800002008
13333270380000,1333327038,2009,-87.75838277263712,41.91430346879954,1140738.6857852994,1911886.5812943236,133332703800002009
13333270390000,1333327039,2008,-87.75838510400997,41.91437480445367,1140737.876976525,1911912.5717796173,133332703900002008
13333270390000,1333327039,2009,-87.75838510400997,41.91437480445367,1140737.876976525,1911912.5717796173,133332703900002009
13333270390000,1333327039,2010,-87.75838510400997,41.91437480445367,1140737.876976525,1911912.5717796173,133332703900002010
13333270410000,1333327041,2008,-87.75838977016974,41.91451745799748,1140736.2584766492,1911964.546271616,133332704100002008
13333270570000,1333327057,2008,-87.75991104568101,41.91488406086434,1140321.3080000002,1912095.364499999,133332705700002008
13333270590000,1333327059,2008,-87.76010206202324,41.91488155823983,1140269.323999999,1912094.1050000004,133332705900002008
13333270590000,1333327059,2009,-87.76010206202324,41.91488155823983,1140269.323999999,1912094.1050000004,133332705900002009
13333270590000,1333327059,2010,-87.76010206202324,41.91488155823983,1140269.323999999,1912094.1050000004,133332705900002010
13333270630000,1333327063,2008,-87.76048409466125,41.91487655340927,1140165.3560000006,1912091.5865000002,133332706300002008
13333270630000,1333327063,2009,-87.76048409466125,41.91487655340927,1140165.3560000006,1912091.5865000002,133332706300002009
13333270640000,1333327064,2008,-87.7605818602156,41.91487630305657,1140138.7471528607,1912091.3175562345,133332706400002008
13333270640000,1333327064,2009,-87.7605818602156,41.91487630305657,1140138.7471528607,1912091.3175562345,133332706400002009
13333271520000,1333327152,2008,-87.75746686319155,41.914936249235886,1140986.4285391443,1912118.8392267611,133332715200002008
13333271520000,1333327152,2009,-87.75746686319155,41.914936249235886,1140986.4285391443,1912118.8392267611,133332715200002009
13333271540000,1333327154,2008,-87.75727619018086,41.91493488672543,1141038.3284828465,1912118.6912399838,133332715400002008
13333271560000,1333327156,2008,-87.75708517383165,41.914937361322316,1141090.3124828467,1912119.9422399835,133332715600002008
13333271560000,1333327156,2009,-87.75708517383165,41.914937361322316,1141090.3124828467,1912119.9422399835,133332715600002009
13333271600000,1333327160,2008,-87.75670314106723,41.91494230615955,1141194.2805000003,1912122.443,133332716000002008
13353010340000,1335301034,2009,-87.72441862847833,41.91570394950077,1149979.3801202236,1912460.7185305113,133530103400002009
13353010340000,1335301034,2010,-87.72441862847833,41.91570394950077,1149979.3801202236,1912460.7185305113,133530103400002010
13353010340000,1335301034,2011,-87.72441862847833,41.91570394950077,1149979.3801202236,1912460.7185305113,133530103400002011
13353010340000,1335301034,2012,-87.72441862847833,41.91570394950077,1149979.3801202236,1912460.7185305113,133530103400002012
13353010340000,1335301034,2013,-87.72441862847833,41.91570394950077,1149979.3801202236,1912460.7185305113,133530103400002013
13354090450000,1335409045,2007,-87.71053619429054,41.91406738238027,1153762.1332181075,1911891.4843728375,133540904500002007
13354090450000,1335409045,2008,-87.71053619429054,41.91406738238027,1153762.1332181075,1911891.4843728375,133540904500002008
13354090450000,1335409045,2009,-87.71053619429054,41.91406738238027,1153762.1332181075,1911891.4843728375,133540904500002009
13354090450000,1335409045,2010,-87.71053619429054,41.91406738238027,1153762.1332181075,1911891.4843728375,133540904500002010
13354180380000,1335418038,2015,-87.71596309509171,41.91166163805321,1152291.3501940256,1911004.1505146478,133541803800002015
13354180390000,1335418039,2015,-87.71604942191905,41.91166048863449,1152267.8559012134,1911003.5625463387,133541803900002015
13354180400000,1335418040,2015,-87.7161357427707,41.91165934218396,1152244.3632263378,1911002.9756949993,133541804000002015
13354180410000,1335418041,2015,-87.71622206366997,41.911658195714615,1152220.8705377555,1911002.38886036,133541804100002015
14204030700000,1420403070,2019,-87.65580353137224,41.946921186842985,1168564.666979508,1923976.4116691386,142040307000002019
14204030700000,1420403070,2020,-87.65580353137224,41.946921186842985,1168564.666979508,1923976.4116691386,142040307000002020
14204030700000,1420403070,2021,-87.65580353137224,41.946921186842985,1168564.666979508,1923976.4116691386,142040307000002021
14213080720000,1421308072,2018,-87.64871411269893,41.9429940174489,1170504.7069380789,1922560.6638276533,142130807200002018
14291020720000,1429102072,2015,-87.66305533741651,41.93951697675762,1166612.979831589,1921262.7849953512,142910207200002015
14291020720000,1429102072,2016,-87.66305533744102,41.93951697707055,1166612.9798240275,1921262.7851093272,142910207200002016
14291020720000,1429102072,2017,-87.66305533744102,41.93951697707055,1166612.9798240275,1921262.7851093272,142910207200002017
14291020720000,1429102072,2018,-87.66305533722455,41.93951697715764,1166612.9798826757,1921262.7851415281,142910207200002018
14291020720000,1429102072,2019,-87.66305533722455,41.93951697715764,1166612.9798826757,1921262.7851415281,142910207200002019
14291020720000,1429102072,2020,-87.66305533722455,41.93951697715764,1166612.9798826757,1921262.7851415281,142910207200002020
14291020720000,1429102072,2021,-87.66305533722455,41.93951697715764,1166612.9798826757,1921262.7851415281,142910207200002021
14291020720000,1429102072,2022,-87.66305533722455,41.93951697715764,1166612.9798826757,1921262.7851415281,142910207200002022
14291020720000,1429102072,2023,-87.66305533722455,41.93951697715764,1166612.9798826757,1921262.7851415281,142910207200002023
14291020720000,1429102072,2024,-87.66305533722455,41.93951697715764,1166612.9798826757,1921262.7851415281,142910207200002024
14293050620000,1429305062,2018,-87.66025913642846,41.93209957610987,1167394.9687657822,1918565.826782576,142930506200002018
14311170440000,1431117044,2019,-87.67804079437484,41.92161347159854,1162585.7197982334,1914707.1892006162,143111704400002019
14313210720000,1431321072,2016,-87.68106936353472,41.91398007259583,1161782.656795599,1911919.285923692,143132107200002016
14313210720000,1431321072,2017,-87.68106936353472,41.91398007259583,1161782.656795599,1911919.285923692,143132107200002017
14313210720000,1431321072,2018,-87.68106936349135,41.91398007248671,1161782.6568077125,1911919.2858840206,143132107200002018
14324080650000,1432408065,2015,-87.65174076889316,41.916148932615506,1169759.0482907256,1912771.6952610333,143240806500002015
14324130750000,1432413075,2025,NA,NA,NA,NA,143241307500002025
14333021630000,1433302163,2007,-87.6456454464436,41.91510527650553,1171421.0703697966,1912404.6291264186,143330216300002007
14333021630000,1433302163,2008,-87.6456454464436,41.91510527650553,1171421.0703697966,1912404.6291264186,143330216300002008
14333021630000,1433302163,2009,-87.6456454464436,41.91510527650553,1171421.0703697966,1912404.6291264186,143330216300002009
16013130540000,1601313054,2017,-87.70567993038222,41.898547455953135,1155125.2920027564,1906245.654772367,160131305400002017
16013130540000,1601313054,2018,-87.70567993042883,41.89854745625767,1155125.2919892552,1906245.65488325,160131305400002018
16013130540000,1601313054,2019,-87.70567993042883,41.89854745625767,1155125.2919892552,1906245.65488325,160131305400002019
16013130540000,1601313054,2020,-87.70567993042883,41.89854745625767,1155125.2919892552,1906245.65488325,160131305400002020
16013130540000,1601313054,2021,-87.70567993042883,41.89854745625767,1155125.2919892552,1906245.65488325,160131305400002021
16013130540000,1601313054,2022,-87.70567993042883,41.89854745625767,1155125.2919892552,1906245.65488325,160131305400002022
16013130540000,1601313054,2023,-87.70567993042883,41.89854745625767,1155125.2919892552,1906245.65488325,160131305400002023
16013130540000,1601313054,2024,-87.70567993042883,41.89854745625767,1155125.2919892552,1906245.65488325,160131305400002024
16014270530000,1601427053,2023,-87.6925104108704,41.89596820293201,1158717.6599621514,1905332.2809099623,160142705300002023
16094170250000,1609417025,2025,NA,NA,NA,NA,160941702500002025
16094170260000,1609417026,2025,NA,NA,NA,NA,160941702600002025
16122020660000,1612202066,2025,NA,NA,NA,NA,161220206600002025
16123200250000,1612320025,2008,-87.702730950338,41.88324218173943,1155969.1279571122,1900674.3108325473,161232002500002008
16123200360000,1612320036,2025,NA,NA,NA,NA,161232003600002025
16134290190000,1613429019,2009,-87.68871193216117,41.8672308442091,1159830.4788672589,1894868.1680779022,161342901900002009
16222090420000,1622209042,2013,-87.73278161210766,41.863229904783964,1147837.0301499441,1893323.1800036833,162220904200002013
16222090420000,1622209042,2014,-87.73278161210766,41.863229904783964,1147837.0301499441,1893323.1800036833,162220904200002014
16222090420000,1622209042,2015,-87.73278161210766,41.863229904783964,1147837.0301499441,1893323.1800036833,162220904200002015
16222090420000,1622209042,2016,-87.73278161230184,41.863229904782195,1147837.030097057,1893323.1800026684,162220904200002016
16222200490000,1622220049,2008,-87.72837651053003,41.86227929472341,1149039.4017529958,1892985.2047748242,162222004900002008
16241000490000,1624100049,2025,NA,NA,NA,NA,162410004900002025
16362010900000,1636201090,2013,-87.68624500343488,41.83425933018679,1160592.9549563671,1882858.5055234206,163620109000002013
16362011000000,1636201100,2014,-87.68622799409155,41.83426787431787,1160597.5668694486,1882861.653888489,163620110000002014
16364050590000,1636405059,2017,-87.68820837991801,41.82923007165212,1160071.660588517,1881021.8408281165,163640505900002017
16364050790000,1636405079,2018,-87.68831667567184,41.82902835251358,1160042.6975332291,1880948.113651604,163640507900002018
16364050790000,1636405079,2019,-87.68831666023658,41.8290283472423,1160042.7017543914,1880948.111762359,163640507900002019
16364140120000,1636414012,2016,-87.68674991720269,41.828184697573626,1160472.0173575033,1880643.899501352,163641401200002016
16364140130000,1636414013,2016,-87.68664952954933,41.82818664845629,1160499.3721254682,1880644.8163302199,163641401300002016
16364140140000,1636414014,2016,-87.68654914161108,41.82818859918249,1160526.726969901,1880645.7331346313,163641401400002016
16364140150000,1636414015,2016,-87.68644885165479,41.8281906422197,1160554.0548549942,1880646.6834076624,163641401500002016
16364140160000,1636414016,2016,-87.68608909942722,41.82819737777507,1160652.0849051208,1880649.8763039182,163641401600002016
16364140170000,1636414017,2016,-87.68597565768974,41.828199688498614,1160682.9964947568,1880650.9512766472,163641401700002016
16364140180000,1636414018,2016,-87.68586225290812,41.82820199817968,1160713.898012994,1880652.0258344288,163641401800002016
16364140190000,1636414019,2016,-87.68574884786936,41.82820430747727,1160744.7996002187,1880653.1002938077,163641401900002016
17042060100000,1704206010,2021,-87.63209463759874,41.91092189522808,1175121.7380278509,1910910.0643711279,170420601000002021
17043050420000,1704305042,2007,-87.64199317221237,41.90311664024802,1172450.3428297145,1908043.9506728358,170430504200002007
17043050430000,1704305043,2007,-87.64199080638039,41.90304529910918,1172451.196382571,1908017.959112004,170430504300002007
17043050440000,1704305044,2007,-87.6419886890045,41.90298981603923,1172451.9357290284,1907997.7456955686,170430504400002007
17043050450000,1704305045,2007,-87.64198749602656,41.90293562206298,1172452.4196439341,1907977.999997752,170430504500002007
17043050460000,1704305046,2007,-87.64198569197363,41.90289167156432,1172453.0398283696,1907961.9883696546,170430504600002007
17043050470000,1704305047,2007,-87.64198431230014,41.9028505218881,1172453.5362601005,1907946.9964318608,170430504700002007
17043050480000,1704305048,2007,-87.6419826087239,41.90279751745963,1172454.1556821323,1907927.6853266018,170430504800002007
17043050490000,1704305049,2007,-87.64176961807473,41.902843345667776,1172512.0031146244,1907944.8525078357,170430504900002007
17043050500000,1704305050,2007,-87.64171025047679,41.902844231860904,1172528.162033621,1907945.3057307696,170430505000002007
17043050510000,1704305051,2007,-87.64165510123503,41.902847010912176,1172543.167036053,1907946.4394642736,170430505100002007
17043050520000,1704305052,2007,-87.64159847427133,41.902843763525,1172558.5920224567,1907945.380413746,170430505200002007
17043050530000,1704305053,2007,-87.64152853838571,41.902847783990076,1172577.6187139265,1907946.999000421,170430505300002007
17043050540000,1704305054,2007,-87.64145658357042,41.90284757607516,1172597.2074393237,1907947.0812113537,170430505400002007
17043050550000,1704305055,2007,-87.64139782589623,41.902848902442564,1172613.199024101,1907947.6935537634,170430505500002007
17043050560000,1704305056,2007,-87.64132501537094,41.90284974740943,1172633.0176025373,1907948.1613443962,170430505600002007
17043060320000,1704306032,2007,-87.64036883523526,41.90313944615187,1172892.4638268056,1908055.8289640332,170430603200002007
17043060330000,1704306033,2007,-87.64036582523931,41.90307196434533,1172893.48187025,1908031.245173789,170430603300002007
17043060340000,1704306034,2007,-87.64036557465299,41.903016514435386,1172893.7133109553,1908011.0397457606,170430603400002007
17043060350000,1704306035,2007,-87.64036248434375,41.90296260578748,1172894.7132653748,1907991.402199419,170430603500002007
17043060360000,1704306036,2007,-87.6403594686072,41.90291758570197,1172895.6667554376,1907975.0034864706,170430603600002007
17043060370000,1704306037,2007,-87.64036188461382,41.902876162676705,1172895.1309861154,1907959.90359965,170430603700002007
17043060380000,1704306038,2007,-87.64035821714369,41.90282307561839,1172896.2856437284,1907940.5667107406,170430603800002007
17043060480000,1704306048,2007,-87.64103305565042,41.90285453455038,1172712.4831289523,1907950.547063011,170430604800002007
17043060490000,1704306049,2007,-87.64095160359975,41.902855518400244,1172734.6537608178,1907951.08453399,170430604900002007
17043060500000,1704306050,2007,-87.64088733338863,41.90285647490731,1172752.147095493,1907951.574306464,170430605000002007
17043060510000,1704306051,2007,-87.6408248995695,41.90285740328617,1172769.1405951926,1907952.0498064558,170430605100002007
17043060520000,1704306052,2007,-87.64076613824783,41.9028582769115,1172785.1344990688,1907952.4972952271,170430605200002007
17043060530000,1704306053,2007,-87.64071105063202,41.90285909651838,1172800.1284760814,1907952.9170359287,170430605300002007
17043060540000,1704306054,2007,-87.64065229034874,41.90285997086423,1172816.1220943546,1907953.3648062113,170430605400002007
17043060550000,1704306055,2007,-87.64058156469488,41.90286101614421,1172835.372517326,1907953.9011800203,170430605500002007
17062170430000,1706217043,2008,-87.67253407634313,41.90587292993775,1164128.554878608,1908982.8204449746,170621704300002008
17062270780000,1706227078,2015,-87.67416469119276,41.90526671540342,1163686.374674313,1908758.500436229,170622707800002015
17062270790000,1706227079,2015,-87.67416663414531,41.90533450848015,1163685.6559370153,1908783.2001988275,170622707900002015
17064170530000,1706417053,2025,NA,NA,NA,NA,170641705300002025
17073300580000,1707330058,2007,-87.68125193203504,41.88189829581087,1161821.8208407206,1900228.3112076574,170733005800002007
17073300590000,1707330059,2007,-87.6813617110089,41.881896558483405,1161791.9309999996,1900227.4509999994,170733005900002007
17083340520000,1708334052,2012,-87.66330773807428,41.88202673832772,1166707.960461936,1900312.7552560768,170833405200002012
17083340520000,1708334052,2013,-87.66330773807428,41.88202673832772,1166707.960461936,1900312.7552560768,170833405200002013
17083340520000,1708334052,2014,-87.6633100401659,41.88202693577478,1166707.3330031678,1900312.8223111988,170833405200002014
17083340520000,1708334052,2015,-87.6633100401659,41.88202693577478,1166707.3330031678,1900312.8223111988,170833405200002015
17083340520000,1708334052,2016,-87.66331003997111,41.88202693580672,1166707.3330561188,1900312.8223232522,170833405200002016
17084260340000,1708426034,2012,-87.6477937389098,41.88637153332266,1170920.0281183978,1901929.3614238265,170842603400002012
17084260340000,1708426034,2013,-87.64779373873144,41.88637153337542,1170920.0281668117,1901929.3614434358,170842603400002013
17084260370000,1708426037,2012,-87.6477915047716,41.88616673197339,1170921.2326727698,1901854.7367828016,170842603700002012
17084260370000,1708426037,2013,-87.64779150461328,41.88616673196159,1170921.2327159164,1901854.7367788465,170842603700002013
17084260380000,1708426038,2012,-87.64779077426054,41.88609852036551,1170921.6301625334,1901829.8820994387,170842603800002012
17084260380000,1708426038,2013,-87.64779077393807,41.88609852054704,1170921.630249815,1901829.8821662867,170842603800002013
17092060370000,1709206037,2023,-87.6289486945014,41.89616145788181,1176022.209783769,1905538.3672206178,170920603700002023
17104000490000,1710400049,2023,-87.61492640571336,41.886545319410985,1179869.20818582,1902065.9008542257,171040004900002023
17171050720000,1717105072,2007,-87.65864681094837,41.88065162916599,1167981.1462315447,1899821.610708423,171710507200002007
17173250540000,1717325054,2018,-87.66280766341204,41.86875784858963,1166881.9121288066,1895478.6533160058,171732505400002018
17174090550000,1717409055,2012,-87.65568113540887,41.87279905814268,1168811.3579063658,1896966.5063208963,171740905500002012
17174090550000,1717409055,2013,-87.65568113543713,41.87279905819104,1168811.35789853,1896966.5063384601,171740905500002013
17174090550000,1717409055,2014,-87.65568113543713,41.87279905819104,1168811.35789853,1896966.5063384601,171740905500002014
17174090550000,1717409055,2015,-87.65568113543713,41.87279905819104,1168811.35789853,1896966.5063384601,171740905500002015
17174090550000,1717409055,2016,-87.65568113564625,41.87279905791731,1168811.3578423646,1896966.5062382612,171740905500002016
17211230250000,1721123025,2007,-87.64592413268818,41.861560047737676,1171501.5267442416,1892892.1608274975,172112302500002007
17211230320000,1721123032,2007,-87.64654656604164,41.861861571105926,1171331.0949090775,1893000.6783653707,172112303200002007
17211230320000,1721123032,2008,-87.64654656604164,41.861861571105926,1171331.0949090775,1893000.6783653707,172112303200002008
17211230320000,1721123032,2009,-87.64654656604164,41.861861571105926,1171331.0949090775,1893000.6783653707,172112303200002009
17211330050000,1721133005,2007,-87.64597657397884,41.86103803059699,1171488.7645000003,1892701.8245000008,172113300500002007
17223100230000,1722310023,2010,-87.61891099227023,41.85643158682664,1178875.5477028666,1891083.4351350958,172231002300002010
17223100230000,1722310023,2011,-87.61891099227023,41.85643158682664,1178875.5477028666,1891083.4351350958,172231002300002011
17223100230000,1722310023,2012,-87.61891099227023,41.85643158682664,1178875.5477028666,1891083.4351350958,172231002300002012
17223100230000,1722310023,2013,-87.61891099244168,41.85643158697095,1178875.5476557182,1891083.4351872923,172231002300002013
17223100230000,1722310023,2014,-87.61891099244168,41.85643158697095,1178875.5476557182,1891083.4351872923,172231002300002014
17223100240000,1722310024,2010,-87.61882876180036,41.856067017188366,1178899.054858476,1890950.7731570418,172231002400002010
17223100240000,1722310024,2011,-87.61882876180036,41.856067017188366,1178899.054858476,1890950.7731570418,172231002400002011
17223100240000,1722310024,2012,-87.61882876180036,41.856067017188366,1178899.054858476,1890950.7731570418,172231002400002012
17223100240000,1722310024,2013,-87.61882912407974,41.85606768001542,1178898.9541539617,1890951.0138684881,172231002400002013
17223100240000,1722310024,2014,-87.61882912407974,41.85606768001542,1178898.9541539617,1890951.0138684881,172231002400002014
17271290060000,1727129006,2007,-87.61808670769356,41.84639503526466,1179130.5666188388,1887428.0100520588,172712900600002007
17271290140000,1727129014,2008,-87.61907052511057,41.847023937822435,1178860.6019745073,1887654.9493918882,172712901400002008
17271290160000,1727129016,2008,-87.61980162737213,41.84702901486329,1178661.3867105923,1887655.1435122027,172712901600002008
17271290200000,1727129020,2008,-87.61808681504584,41.846396078320566,1179130.5342032192,1887428.3898951185,172712902000002008
17271290920000,1727129092,2009,-87.61978052782418,41.84695775498674,1178667.3513590784,1887629.2243765062,172712909200002009
17271290920000,1727129092,2010,-87.61978052782418,41.84695775498674,1178667.3513590784,1887629.2243765062,172712909200002010
17271290920000,1727129092,2011,-87.61978052782418,41.84695775498674,1178667.3513590784,1887629.2243765062,172712909200002011
17271290980000,1727129098,2012,-87.61982902315683,41.847220106012394,1178653.3437753983,1887724.7145824188,172712909800002012
17271290980000,1727129098,2013,-87.61982902284299,41.847220106128326,1178653.3438605554,1887724.714625375,172712909800002013
17294250940000,1729425094,2013,-87.64984394662048,41.83881994436084,1170499.71097905,1884597.2063396943,172942509400002013
17294250950000,1729425095,2013,-87.64966753564208,41.838906618966604,1170547.53153439,1884629.1728448763,172942509500002013
17301220280000,1730122028,2018,-87.68208347246096,41.846597115578675,1161692.9614778894,1887362.919519716,173012202800002018
17313120380000,1731312038,2010,-87.6809981085299,41.82761172709204,1162041.2275814328,1880446.9624974914,173131203800002010
17313120380000,1731312038,2011,-87.6809981085299,41.82761172709204,1162041.2275814328,1880446.9624974914,173131203800002011
17313120380000,1731312038,2012,-87.6809981085299,41.82761172709204,1162041.2275814328,1880446.9624974914,173131203800002012
17313120390000,1731312039,2010,-87.68093696811312,41.82764900512275,1162057.7880717255,1880460.6729798259,173131203900002010
17313120390000,1731312039,2011,-87.68093696811312,41.82764900512275,1162057.7880717255,1880460.6729798259,173131203900002011
17313120390000,1731312039,2012,-87.68093696811312,41.82764900512275,1162057.7880717255,1880460.6729798259,173131203900002012
17313120400000,1731312040,2010,-87.68088094719195,41.82768316456246,1162072.961870839,1880473.2364768928,173131204000002010
17313120400000,1731312040,2011,-87.68088094719195,41.82768316456246,1162072.961870839,1880473.2364768928,173131204000002011
17313120400000,1731312040,2012,-87.68088094719195,41.82768316456246,1162072.961870839,1880473.2364768928,173131204000002012
17313120410000,1731312041,2010,-87.68082492649825,41.82771732422588,1162088.1355910646,1880485.8000650632,173131204100002010
17313120410000,1731312041,2011,-87.68082492649825,41.82771732422588,1162088.1355910646,1880485.8000650632,173131204100002011
17313120410000,1731312041,2012,-87.68082492649825,41.82771732422588,1162088.1355910646,1880485.8000650632,173131204100002012
17313120420000,1731312042,2010,-87.68076890556522,41.827751483858684,1162103.3093603202,1880498.3636526365,173131204200002010
17313120420000,1731312042,2011,-87.68076890556522,41.827751483858684,1162103.3093603202,1880498.3636526365,173131204200002011
17313120420000,1731312042,2012,-87.68076890556522,41.827751483858684,1162103.3093603202,1880498.3636526365,173131204200002012
17313120430000,1731312043,2010,-87.6806983704976,41.82781522048762,1162122.3570134551,1880521.735025414,173131204300002010
17313120430000,1731312043,2011,-87.6806983704976,41.82781522048762,1162122.3570134551,1880521.735025414,173131204300002011
17313120430000,1731312043,2012,-87.6806983704976,41.82781522048762,1162122.3570134551,1880521.735025414,173131204300002012
17324081050000,1732408105,2018,-87.65071400228855,41.82790541946209,1170294.226257003,1880618.1104189386,173240810500002018
