selected_address,address_query,response_json
1236 S TROY ST,"1236 S TROY ST, Chicago, IL","{""spatialReference"":{""wkid"":102671,""latestWkid"":3435},""candidates"":[{""address"":""1236 S TROY ST, 60623"",""location"":{""x"":1155481.69036959647,""y"":1894116.30509456364,""z"":0.0},""score"":100,""attributes"":{""Loc_name"":""CHI_singleaddr"",""Status"":""M"",""Score"":100,""Match_addr"":""1236 S TROY ST, 60623"",""LongLabel"":""1236 S TROY ST, 60623"",""ShortLabel"":""1236 S TROY ST"",""Addr_type"":""PointAddress"",""Type"":"""",""PlaceName"":"""",""Place_addr"":""1236 S TROY ST, 60623"",""Phone"":"""",""URL"":"""",""Rank"":20,""AddBldg"":"""",""AddNum"":""1236"",""AddNumFrom"":"""",""AddNumTo"":"""",""AddRange"":"""",""Side"":"""",""StPreDir"":""S"",""StPreType"":"""",""StName"":""TROY"",""StType"":""ST"",""StDir"":"""",""BldgType"":"""",""BldgName"":"""",""LevelType"":"""",""LevelName"":"""",""UnitType"":"""",""UnitName"":"""",""SubAddr"":"""",""StAddr"":""1236 S TROY ST"",""Block"":"""",""Sector"":"""",""Nbrhd"":"""",""District"":"""",""City"":"""",""MetroArea"":"""",""Subregion"":"""",""Region"":"""",""RegionAbbr"":"""",""Territory"":"""",""Zone"":"""",""Postal"":""60623"",""PostalExt"":"""",""Country"":"""",""CntryName"":""USA"",""LangCode"":""ENG"",""Distance"":0,""X"":1155481.6903695965,""Y"":1894116.3050945636,""Z"":0,""DisplayX"":1155481.6903695965,""DisplayY"":1894116.3050945636,""DisplayZ"":0,""Xmin"":1155211.9672671289,""Xmax"":1155751.4049352987,""Ymin"":1893749.9145284733,""Ymax"":1894482.6989122722,""ExInfo"":"""",""User_fld"":""""},""extent"":{""xmin"":1155211.96726712887,""ymin"":1893749.91452847328,""xmax"":1155751.40493529872,""ymax"":1894482.69891227223}},{""address"":""1236 S TROY ST, 60623"",""location"":{""x"":1155538.74905298557,""y"":1894117.25818355056,""z"":-100000.0},""score"":100,""attributes"":{""Loc_name"":""CHI_dualrange"",""Status"":""M"",""Score"":100,""Match_addr"":""1236 S TROY ST, 60623"",""LongLabel"":""1236 S TROY ST, 60623"",""ShortLabel"":""1236 S TROY ST"",""Addr_type"":""StreetAddress"",""Type"":"""",""PlaceName"":"""",""Place_addr"":""1236 S TROY ST, 60623"",""Phone"":"""",""URL"":"""",""Rank"":20,""AddBldg"":"""",""AddNum"":""1236"",""AddNumFrom"":""1200"",""AddNumTo"":""1256"",""AddRange"":""1200-1256"",""Side"":""R"",""StPreDir"":""S"",""StPreType"":"""",""StName"":""TROY"",""StType"":""ST"",""StDir"":"""",""BldgType"":"""",""BldgName"":"""",""LevelType"":"""",""LevelName"":"""",""UnitType"":"""",""UnitName"":"""",""SubAddr"":"""",""StAddr"":""1236 S TROY ST"",""Block"":"""",""Sector"":"""",""Nbrhd"":"""",""District"":"""",""City"":"""",""MetroArea"":"""",""Subregion"":"""",""Region"":"""",""RegionAbbr"":"""",""Territory"":"""",""Zone"":"""",""Postal"":""60623"",""PostalExt"":"""",""Country"":"""",""CntryName"":""USA"",""LangCode"":""ENG"",""Distance"":0,""X"":1155538.7490529856,""Y"":1894117.2581835506,""Z"":"""",""DisplayX"":1155538.7490529856,""DisplayY"":1894117.2581835506,""DisplayZ"":"""",""Xmin"":1155269.0268449059,""Xmax"":1155808.4627242766,""Ymin"":1893750.8669509911,""Ymax"":1894483.6526677473,""ExInfo"":"""",""User_fld"":""""},""extent"":{""xmin"":1155269.02684490592,""ymin"":1893750.8669509911,""xmax"":1155808.46272427659,""ymax"":1894483.65266774734}},{""address"":""1236 S TROY ST, 60623"",""location"":{""x"":1155533.50274777599,""y"":1894288.96261970769,""z"":-100000.0},""score"":100,""attributes"":{""Loc_name"":""CHI_dualrangeL"",""Status"":""M"",""Score"":100,""Match_addr"":""1236 S TROY ST, 60623"",""LongLabel"":""1236 S TROY ST, 60623"",""ShortLabel"":""1236 S TROY ST"",""Addr_type"":""StreetAddress"",""Type"":"""",""PlaceName"":"""",""Place_addr"":""1236 S TROY ST, 60623"",""Phone"":"""",""URL"":"""",""Rank"":20,""AddBldg"":"""",""AddNum"":""1236"",""AddNumFrom"":""1200"",""AddNumTo"":""1298"",""AddRange"":""1200-1298"",""Side"":""R"",""StPreDir"":""S"",""StPreType"":"""",""StName"":""TROY"",""StType"":""ST"",""StDir"":"""",""BldgType"":"""",""BldgName"":"""",""LevelType"":"""",""LevelName"":"""",""UnitType"":"""",""UnitName"":"""",""SubAddr"":"""",""StAddr"":""1236 S TROY ST"",""Block"":"""",""Sector"":"""",""Nbrhd"":"""",""District"":"""",""City"":"""",""MetroArea"":"""",""Subregion"":"""",""Region"":"""",""RegionAbbr"":"""",""Territory"":"""",""Zone"":"""",""Postal"":""60623"",""PostalExt"":"""",""Country"":"""",""CntryName"":""USA"",""LangCode"":""ENG"",""Distance"":0,""X"":1155533.502747776,""Y"":1894288.9626197077,""Z"":"""",""DisplayX"":1155533.502747776,""DisplayY"":1894288.9626197077,""DisplayZ"":"""",""Xmin"":1155263.7825029322,""Xmax"":1155803.2144557564,""Ymin"":1893922.5714004145,""Ymax"":1894655.3570906331,""ExInfo"":"""",""User_fld"":""""},""extent"":{""xmin"":1155263.78250293224,""ymin"":1893922.57140041445,""xmax"":1155803.21445575636,""ymax"":1894655.35709063313}}]}"
