pin,pin10,year,lon,lat,x_3435,y_3435,row_id
11321130320000,1132113032,2018,-87.66762857506328,42.008101990280046,1165174.515133584,1946245.7971958197,113211303200002018
11321130320000,1132113032,2019,-87.66762857506328,42.008101990280046,1165174.515133584,1946245.7971958197,113211303200002019
11321130320000,1132113032,2020,-87.66762857506328,42.008101990280046,1165174.515133584,1946245.7971958197,113211303200002020
11321130320000,1132113032,2021,-87.66762857506328,42.008101990280046,1165174.515133584,1946245.7971958197,113211303200002021
11321130320000,1132113032,2022,-87.66762857506328,42.008101990280046,1165174.515133584,1946245.7971958197,113211303200002022
11321130320000,1132113032,2023,-87.66762857506328,42.008101990280046,1165174.515133584,1946245.7971958197,113211303200002023
11321130320000,1132113032,2024,-87.66762857506328,42.008101990280046,1165174.515133584,1946245.7971958197,113211303200002024
11321130320000,1132113032,2025,-87.6676285751,42.0081019903,1165174.5151335839,1946245.7971958197,113211303200002025
11321160360000,1132116036,2014,-87.66740899446745,42.006952090156936,1165237.4522340237,1945827.2297693028,113211603600002014
11321160360000,1132116036,2015,-87.66740899446745,42.006952090156936,1165237.4522340237,1945827.2297693028,113211603600002015
11321160360000,1132116036,2016,-87.6674089997491,42.006952098239445,1165237.450775642,1945827.2327034622,113211603600002016
11321160360000,1132116036,2017,-87.6674089997491,42.006952098239445,1165237.450775642,1945827.2327034622,113211603600002017
11321160360000,1132116036,2018,-87.66740899987383,42.00695209824036,1165237.4507417404,1945827.2327035295,113211603600002018
11321160360000,1132116036,2019,-87.66740899987383,42.00695209824036,1165237.4507417404,1945827.2327035295,113211603600002019
11321160360000,1132116036,2020,-87.66740899987383,42.00695209824036,1165237.4507417404,1945827.2327035295,113211603600002020
11321160360000,1132116036,2021,-87.66740899987383,42.00695209824036,1165237.4507417404,1945827.2327035295,113211603600002021
11321160360000,1132116036,2022,-87.66740899987383,42.00695209824036,1165237.4507417404,1945827.2327035295,113211603600002022
11321160360000,1132116036,2023,-87.66740899987383,42.00695209824036,1165237.4507417404,1945827.2327035295,113211603600002023
11321160360000,1132116036,2024,-87.66740899987383,42.00695209824036,1165237.4507417404,1945827.2327035295,113211603600002024
11321160360000,1132116036,2025,-87.6674089999,42.0069520982,1165237.4507417404,1945827.2327035295,113211603600002025
11323310340000,1132331034,2009,-87.66108878176885,41.99996521439493,1166975.1830252423,1943294.5900656865,113233103400002009
11323310340000,1132331034,2010,-87.66108878176885,41.99996521439493,1166975.1830252423,1943294.5900656865,113233103400002010
11323310340000,1132331034,2011,-87.66108878176885,41.99996521439493,1166975.1830252423,1943294.5900656865,113233103400002011
11323310340000,1132331034,2012,-87.66108878176885,41.99996521439493,1166975.1830252423,1943294.5900656865,113233103400002012
11323310340000,1132331034,2013,-87.66108878176885,41.99996521439493,1166975.1830252423,1943294.5900656865,113233103400002013
11323310340000,1132331034,2014,-87.66108878176885,41.99996521439493,1166975.1830252423,1943294.5900656865,113233103400002014
11323310340000,1132331034,2015,-87.66108878176885,41.99996521439493,1166975.1830252423,1943294.5900656865,113233103400002015
11323310340000,1132331034,2016,-87.66108878544148,41.99996521501242,1166975.1820251972,1943294.5902828663,113233103400002016
11323310340000,1132331034,2017,-87.66108878544148,41.99996521501242,1166975.1820251972,1943294.5902828663,113233103400002017
11323310340000,1132331034,2018,-87.66108878539936,41.99996521523963,1166975.1820359982,1943294.59036575,113233103400002018
11323310340000,1132331034,2019,-87.66108878539936,41.99996521523963,1166975.1820359982,1943294.59036575,113233103400002019
11323310340000,1132331034,2020,-87.66108878539936,41.99996521523963,1166975.1820359982,1943294.59036575,113233103400002020
11323310340000,1132331034,2021,-87.66108878539936,41.99996521523963,1166975.1820359982,1943294.59036575,113233103400002021
11323310340000,1132331034,2022,-87.66108878539936,41.99996521523963,1166975.1820359982,1943294.59036575,113233103400002022
11323310340000,1132331034,2023,-87.66108878539936,41.99996521523963,1166975.1820359982,1943294.59036575,113233103400002023
11323310340000,1132331034,2024,-87.66108878539936,41.99996521523963,1166975.1820359982,1943294.59036575,113233103400002024
11323310340000,1132331034,2025,-87.6610887854,41.9999652152,1166975.1820359982,1943294.59036575,113233103400002025
12242100220000,1224210022,2008,-87.81479696844684,41.94973084772376,1125305.877415292,1924698.4752604784,122421002200002008
12242100220000,1224210022,2009,-87.81479696844684,41.94973084772376,1125305.877415292,1924698.4752604784,122421002200002009
12242100220000,1224210022,2010,-87.81479696844684,41.94973084772376,1125305.877415292,1924698.4752604784,122421002200002010
12242100220000,1224210022,2011,-87.81479696844684,41.94973084772376,1125305.877415292,1924698.4752604784,122421002200002011
12242100220000,1224210022,2012,-87.81479696844684,41.94973084772376,1125305.877415292,1924698.4752604784,122421002200002012
12242100220000,1224210022,2013,-87.81479696844684,41.94973084772376,1125305.877415292,1924698.4752604784,122421002200002013
12242100220000,1224210022,2014,-87.81479696844684,41.94973084772376,1125305.877415292,1924698.4752604784,122421002200002014
12242100220000,1224210022,2015,-87.81479696844684,41.94973084772376,1125305.877415292,1924698.4752604784,122421002200002015
12242100220000,1224210022,2016,-87.81479696860715,41.94973084767251,1125305.8773717955,1924698.4752415423,122421002200002016
12242100220000,1224210022,2017,-87.81479696860715,41.94973084767251,1125305.8773717955,1924698.4752415423,122421002200002017
12242100220000,1224210022,2018,-87.81479696838059,41.94973084779517,1125305.8774331585,1924698.4752866111,122421002200002018
12242100220000,1224210022,2019,-87.81479696838059,41.94973084779517,1125305.8774331585,1924698.4752866111,122421002200002019
12242100220000,1224210022,2020,-87.81479696838059,41.94973084779517,1125305.8774331585,1924698.4752866111,122421002200002020
12242100220000,1224210022,2021,-87.81479696838059,41.94973084779517,1125305.8774331585,1924698.4752866111,122421002200002021
12242100220000,1224210022,2022,-87.81479696838059,41.94973084779517,1125305.8774331585,1924698.4752866111,122421002200002022
12242100220000,1224210022,2023,-87.81479696838059,41.94973084779517,1125305.8774331585,1924698.4752866111,122421002200002023
12242100220000,1224210022,2024,-87.81479696838059,41.94973084779517,1125305.8774331585,1924698.4752866111,122421002200002024
12242100220000,1224210022,2025,-87.8147969684,41.9497308478,1125305.8774331585,1924698.4752866111,122421002200002025
12242100230000,1224210023,2008,-87.81490637109455,41.94967820416716,1125276.2328916162,1924679.1117983202,122421002300002008
12242100230000,1224210023,2009,-87.81490637109455,41.94967820416716,1125276.2328916162,1924679.1117983202,122421002300002009
12242100230000,1224210023,2010,-87.81490637109455,41.94967820416716,1125276.2328916162,1924679.1117983202,122421002300002010
12242100230000,1224210023,2011,-87.81490637109455,41.94967820416716,1125276.2328916162,1924679.1117983202,122421002300002011
12242100230000,1224210023,2012,-87.81490637109455,41.94967820416716,1125276.2328916162,1924679.1117983202,122421002300002012
12242100230000,1224210023,2013,-87.81490637109455,41.94967820416716,1125276.2328916162,1924679.1117983202,122421002300002013
12242100230000,1224210023,2014,-87.81490637109455,41.94967820416716,1125276.2328916162,1924679.1117983202,122421002300002014
12242100230000,1224210023,2015,-87.81490637109455,41.94967820416716,1125276.2328916162,1924679.1117983202,122421002300002015
12242100230000,1224210023,2016,-87.8149063707014,41.949678203491004,1125276.2330000591,1924679.1115525716,122421002300002016
12242100230000,1224210023,2017,-87.8149063707014,41.949678203491004,1125276.2330000591,1924679.1115525716,122421002300002017
12242100230000,1224210023,2018,-87.81490637086844,41.94967820386086,1125276.2329538004,1924679.1116870788,122421002300002018
12242100230000,1224210023,2019,-87.81490637086844,41.94967820386086,1125276.2329538004,1924679.1116870788,122421002300002019
12242100230000,1224210023,2020,-87.81490637086844,41.94967820386086,1125276.2329538004,1924679.1116870788,122421002300002020
12242100230000,1224210023,2021,-87.81490637086844,41.94967820386086,1125276.2329538004,1924679.1116870788,122421002300002021
12242100230000,1224210023,2022,-87.81490637086844,41.94967820386086,1125276.2329538004,1924679.1116870788,122421002300002022
12242100230000,1224210023,2023,-87.81490637086844,41.94967820386086,1125276.2329538004,1924679.1116870788,122421002300002023
12242100230000,1224210023,2024,-87.81490637086844,41.94967820386086,1125276.2329538004,1924679.1116870788,122421002300002024
12242100230000,1224210023,2025,-87.8149063709,41.9496782039,1125276.2329538004,1924679.1116870788,122421002300002025
13011260640000,1301126064,2013,-87.70514781471789,41.99131025252822,1155022.4246447398,1940049.7275500265,130112606400002013
13011260640000,1301126064,2014,-87.70514781471789,41.99131025252822,1155022.4246447398,1940049.7275500265,130112606400002014
13011260640000,1301126064,2015,-87.70514781471789,41.99131025252822,1155022.4246447398,1940049.7275500265,130112606400002015
13011260640000,1301126064,2016,-87.70514781476304,41.991310252518005,1155022.4246324943,1940049.727546214,130112606400002016
13011260640000,1301126064,2017,-87.70514781476304,41.991310252518005,1155022.4246324943,1940049.727546214,130112606400002017
13011260640000,1301126064,2018,-87.70514781472531,41.991310252528294,1155022.42464272,1940049.7275500328,130112606400002018
13011260640000,1301126064,2019,-87.70514781472531,41.991310252528294,1155022.42464272,1940049.7275500328,130112606400002019
13011260640000,1301126064,2020,-87.70514781472531,41.991310252528294,1155022.42464272,1940049.7275500328,130112606400002020
13011260640000,1301126064,2021,-87.70514781472531,41.991310252528294,1155022.42464272,1940049.7275500328,130112606400002021
13011260640000,1301126064,2022,-87.70514781472531,41.991310252528294,1155022.42464272,1940049.7275500328,130112606400002022
13011260640000,1301126064,2023,-87.70514781472531,41.991310252528294,1155022.42464272,1940049.7275500328,130112606400002023
13011260640000,1301126064,2024,-87.70514781472531,41.991310252528294,1155022.42464272,1940049.7275500328,130112606400002024
13011260640000,1301126064,2025,-87.7051478147,41.9913102525,1155022.42464272,1940049.7275500328,130112606400002025
13011260650000,1301126065,2013,-87.70514939955108,41.99135575982585,1155021.8721629018,1940066.3075041845,130112606500002013
13011260650000,1301126065,2014,-87.70514939955108,41.99135575982585,1155021.8721629018,1940066.3075041845,130112606500002014
13011260650000,1301126065,2015,-87.70514939955108,41.99135575982585,1155021.8721629018,1940066.3075041845,130112606500002015
13011260650000,1301126065,2016,-87.70514939961375,41.991355759881046,1155021.87214572,1940066.3075241738,130112606500002016
13011260650000,1301126065,2017,-87.70514939961375,41.991355759881046,1155021.87214572,1940066.3075241738,130112606500002017
13011260650000,1301126065,2018,-87.7051493991844,41.99135576000013,1155021.8722621154,1940066.3075684311,130112606500002018
13011260650000,1301126065,2019,-87.7051493991844,41.99135576000013,1155021.8722621154,1940066.3075684311,130112606500002019
13011260650000,1301126065,2020,-87.7051493991844,41.99135576000013,1155021.8722621154,1940066.3075684311,130112606500002020
13011260650000,1301126065,2021,-87.7051493991844,41.99135576000013,1155021.8722621154,1940066.3075684311,130112606500002021
13011260650000,1301126065,2022,-87.7051493991844,41.99135576000013,1155021.8722621154,1940066.3075684311,130112606500002022
13011260650000,1301126065,2023,-87.7051493991844,41.99135576000013,1155021.8722621154,1940066.3075684311,130112606500002023
13011260650000,1301126065,2024,-87.7051493991844,41.99135576000013,1155021.8722621154,1940066.3075684311,130112606500002024
13011260650000,1301126065,2025,-87.7051493992,41.99135576,1155021.8722621154,1940066.3075684311,130112606500002025
13014130470000,1301413047,2011,-87.69290218441098,41.98840106265807,1158359.3454095847,1939014.259787219,130141304700002011
13014130470000,1301413047,2012,-87.69290218441098,41.98840106265807,1158359.3454095847,1939014.259787219,130141304700002012
13014130470000,1301413047,2013,-87.69290218441098,41.98840106265807,1158359.3454095847,1939014.259787219,130141304700002013
13014130470000,1301413047,2014,-87.69290218441098,41.98840106265807,1158359.3454095847,1939014.259787219,130141304700002014
13014130470000,1301413047,2015,-87.69290218441098,41.98840106265807,1158359.3454095847,1939014.259787219,130141304700002015
13014130470000,1301413047,2016,-87.69290218413416,41.98840106268628,1158359.3454847657,1939014.259798062,130141304700002016
13014130470000,1301413047,2017,-87.69290218413416,41.98840106268628,1158359.3454847657,1939014.259798062,130141304700002017
13014130470000,1301413047,2018,-87.69290218408183,41.98840106248841,1158359.3454995311,1939014.259726063,130141304700002018
13014130470000,1301413047,2019,-87.69290218408183,41.98840106248841,1158359.3454995311,1939014.259726063,130141304700002019
13014130470000,1301413047,2020,-87.69290218408183,41.98840106248841,1158359.3454995311,1939014.259726063,130141304700002020
13014130470000,1301413047,2021,-87.69290218408183,41.98840106248841,1158359.3454995311,1939014.259726063,130141304700002021
13014130470000,1301413047,2022,-87.69290218408183,41.98840106248841,1158359.3454995311,1939014.259726063,130141304700002022
13014130470000,1301413047,2023,-87.69290218408183,41.98840106248841,1158359.3454995311,1939014.259726063,130141304700002023
13014130470000,1301413047,2024,-87.69290218408183,41.98840106248841,1158359.3454995311,1939014.259726063,130141304700002024
13014130470000,1301413047,2025,-87.6929021841,41.9884010625,1158359.3454995311,1939014.2597260631,130141304700002025
13014130480000,1301413048,2011,-87.6929047252992,41.98848153664291,1158358.4353430106,1939043.579785897,130141304800002011
13014130480000,1301413048,2012,-87.6929047252992,41.98848153664291,1158358.4353430106,1939043.579785897,130141304800002012
13014130480000,1301413048,2013,-87.6929047252992,41.98848153664291,1158358.4353430106,1939043.579785897,130141304800002013
13014130480000,1301413048,2014,-87.6929047252992,41.98848153664291,1158358.4353430106,1939043.579785897,130141304800002014
13014130480000,1301413048,2015,-87.6929047252992,41.98848153664291,1158358.4353430106,1939043.579785897,130141304800002015
13014130480000,1301413048,2016,-87.69290472556624,41.988481536633174,1158358.4352704373,1939043.5797818082,130141304800002016
13014130480000,1301413048,2017,-87.69290472556624,41.988481536633174,1158358.4352704373,1939043.5797818082,130141304800002017
13014130480000,1301413048,2018,-87.69290472561705,41.98848153646962,1158358.4352570656,1939043.5797221086,130141304800002018
13014130480000,1301413048,2019,-87.69290472561705,41.98848153646962,1158358.4352570656,1939043.5797221086,130141304800002019
13014130480000,1301413048,2020,-87.69290472561705,41.98848153646962,1158358.4352570656,1939043.5797221086,130141304800002020
13014130480000,1301413048,2021,-87.69290472561705,41.98848153646962,1158358.4352570656,1939043.5797221086,130141304800002021
13014130480000,1301413048,2022,-87.69290472561705,41.98848153646962,1158358.4352570656,1939043.5797221086,130141304800002022
13014130480000,1301413048,2023,-87.69290472561705,41.98848153646962,1158358.4352570656,1939043.5797221086,130141304800002023
13014130480000,1301413048,2024,-87.69290472561705,41.98848153646962,1158358.4352570656,1939043.5797221086,130141304800002024
13014130480000,1301413048,2025,-87.6929047256,41.9884815365,1158358.4352570656,1939043.5797221086,130141304800002025
13021140520000,1302114052,2008,-87.71935364281396,41.99507639623553,1151150.7102297486,1941394.1236400018,130211405200002008
13021140520000,1302114052,2009,-87.71935364281396,41.99507639623553,1151150.7102297486,1941394.1236400018,130211405200002009
13021140520000,1302114052,2010,-87.71935364281396,41.99507639623553,1151150.7102297486,1941394.1236400018,130211405200002010
13021140520000,1302114052,2011,-87.71935364281396,41.99507639623553,1151150.7102297486,1941394.1236400018,130211405200002011
13021140520000,1302114052,2012,-87.71935364281396,41.99507639623553,1151150.7102297486,1941394.1236400018,130211405200002012
13021140520000,1302114052,2013,-87.71935364281396,41.99507639623553,1151150.7102297486,1941394.1236400018,130211405200002013
13021140520000,1302114052,2014,-87.71935364281396,41.99507639623553,1151150.7102297486,1941394.1236400018,130211405200002014
13021140520000,1302114052,2015,-87.71935364281396,41.99507639623553,1151150.7102297486,1941394.1236400018,130211405200002015
13021140520000,1302114052,2016,-87.71935364285562,41.99507639649653,1151150.7102177406,1941394.123735031,130211405200002016
13021140520000,1302114052,2017,-87.71935364285562,41.99507639649653,1151150.7102177406,1941394.123735031,130211405200002017
13021140520000,1302114052,2018,-87.71935364264792,41.99507639662316,1151150.7102738707,1941394.12378158,130211405200002018
13021140520000,1302114052,2019,-87.71935364264792,41.99507639662316,1151150.7102738707,1941394.12378158,130211405200002019
13021140520000,1302114052,2020,-87.71935364264792,41.99507639662316,1151150.7102738707,1941394.12378158,130211405200002020
13021140520000,1302114052,2021,-87.71935364264792,41.99507639662316,1151150.7102738707,1941394.12378158,130211405200002021
13021140520000,1302114052,2022,-87.71935364264792,41.99507639662316,1151150.7102738707,1941394.12378158,130211405200002022
13021140520000,1302114052,2023,-87.71935364264792,41.99507639662316,1151150.7102738707,1941394.12378158,130211405200002023
13021140520000,1302114052,2024,-87.71935364264792,41.99507639662316,1151150.7102738707,1941394.12378158,130211405200002024
13021140520000,1302114052,2025,-87.7193536426,41.9950763966,1151150.7102738707,1941394.12378158,130211405200002025
13022030470000,1302203047,2015,-87.71864266343644,41.99488118253412,1151344.4902083348,1941324.3731852155,130220304700002015
13022030470000,1302203047,2016,-87.71864266538707,41.99488118251886,1151344.489678123,1941324.373175848,130220304700002016
13022030470000,1302203047,2017,-87.71864266538707,41.99488118251886,1151344.489678123,1941324.373175848,130220304700002017
13022030470000,1302203047,2018,-87.7186426654725,41.99488118267172,1151344.489654501,1941324.3732313863,130220304700002018
13022030470000,1302203047,2019,-87.7186426654725,41.99488118267172,1151344.489654501,1941324.3732313863,130220304700002019
13022030470000,1302203047,2020,-87.7186426654725,41.99488118267172,1151344.489654501,1941324.3732313863,130220304700002020
13022030470000,1302203047,2021,-87.7186426654725,41.99488118267172,1151344.489654501,1941324.3732313863,130220304700002021
13022030470000,1302203047,2022,-87.7186426654725,41.99488118267172,1151344.489654501,1941324.3732313863,130220304700002022
13022030470000,1302203047,2023,-87.7186426654725,41.99488118267172,1151344.489654501,1941324.3732313863,130220304700002023
13022030470000,1302203047,2024,-87.7186426654725,41.99488118267172,1151344.489654501,1941324.3732313863,130220304700002024
13022030470000,1302203047,2025,-87.7186426655,41.9948811827,1151344.489654501,1941324.3732313863,130220304700002025
13031000820000,1303100082,2011,-87.74745322638938,41.99517658864117,1143512.0020388141,1941377.1201109083,130310008200002011
13031000820000,1303100082,2012,-87.74745322638938,41.99517658864117,1143512.0020388141,1941377.1201109083,130310008200002012
13031000820000,1303100082,2013,-87.74745322638938,41.99517658864117,1143512.0020388141,1941377.1201109083,130310008200002013
13031000820000,1303100082,2014,-87.74745322638938,41.99517658864117,1143512.0020388141,1941377.1201109083,130310008200002014
13031000820000,1303100082,2015,-87.74745322638938,41.99517658864117,1143512.0020388141,1941377.1201109083,130310008200002015
13031000820000,1303100082,2016,-87.74745322647478,41.99517658867471,1143512.0020155157,1941377.120122974,130310008200002016
13031000820000,1303100082,2017,-87.74745322647478,41.99517658867471,1143512.0020155157,1941377.120122974,130310008200002017
13031000820000,1303100082,2018,-87.7474532263883,41.99517658861168,1143512.0020391797,1941377.120100161,130310008200002018
13031000820000,1303100082,2019,-87.7474532263883,41.99517658861168,1143512.0020391797,1941377.120100161,130310008200002019
13031000820000,1303100082,2020,-87.7474532263883,41.99517658861168,1143512.0020391797,1941377.120100161,130310008200002020
13031000820000,1303100082,2021,-87.7474532263883,41.99517658861168,1143512.0020391797,1941377.120100161,130310008200002021
13031000820000,1303100082,2022,-87.7474532263883,41.99517658861168,1143512.0020391797,1941377.120100161,130310008200002022
13031000820000,1303100082,2023,-87.7474532263883,41.99517658861168,1143512.0020391797,1941377.120100161,130310008200002023
13031000820000,1303100082,2024,-87.7474532263883,41.99517658861168,1143512.0020391797,1941377.120100161,130310008200002024
13031000820000,1303100082,2025,-87.7474532264,41.9951765886,1143512.0020391797,1941377.1201001611,130310008200002025
13031000830000,1303100083,2011,-87.74745350294266,41.99525548704147,1143511.7301526864,1941405.870611472,130310008300002011
13031000830000,1303100083,2012,-87.74745350294266,41.99525548704147,1143511.7301526864,1941405.870611472,130310008300002012
13031000830000,1303100083,2013,-87.74745350294266,41.99525548704147,1143511.7301526864,1941405.870611472,130310008300002013
13031000830000,1303100083,2014,-87.74745350294266,41.99525548704147,1143511.7301526864,1941405.870611472,130310008300002014
13031000830000,1303100083,2015,-87.74745350294266,41.99525548704147,1143511.7301526864,1941405.870611472,130310008300002015
13031000830000,1303100083,2016,-87.74745350385372,41.99525548684524,1143511.7299055187,1941405.8705382699,130310008300002016
13031000830000,1303100083,2017,-87.74745350385372,41.99525548684524,1143511.7299055187,1941405.8705382699,130310008300002017
13031000830000,1303100083,2018,-87.74745350341985,41.99525548678663,1143511.7300236064,1941405.8705177214,130310008300002018
13031000830000,1303100083,2019,-87.74745350341985,41.99525548678663,1143511.7300236064,1941405.8705177214,130310008300002019
13031000830000,1303100083,2020,-87.74745350341985,41.99525548678663,1143511.7300236064,1941405.8705177214,130310008300002020
13031000830000,1303100083,2021,-87.74745350341985,41.99525548678663,1143511.7300236064,1941405.8705177214,130310008300002021
13031000830000,1303100083,2022,-87.74745350341985,41.99525548678663,1143511.7300236064,1941405.8705177214,130310008300002022
13031000830000,1303100083,2023,-87.74745350341985,41.99525548678663,1143511.7300236064,1941405.8705177214,130310008300002023
13031000830000,1303100083,2024,-87.74745350341985,41.99525548678663,1143511.7300236064,1941405.8705177214,130310008300002024
13031000830000,1303100083,2025,-87.7474535034,41.9952554868,1143511.7300236064,1941405.8705177214,130310008300002025
13042080410000,1304208041,2020,-87.75446753503812,41.99505040319835,1141605.5799017237,1941318.1700162138,130420804100002020
13042080410000,1304208041,2021,-87.75446753503812,41.99505040319835,1141605.5799017237,1941318.1700162138,130420804100002021
13042080410000,1304208041,2022,-87.75446753503812,41.99505040319835,1141605.5799017237,1941318.1700162138,130420804100002022
13042080410000,1304208041,2023,-87.75446753503812,41.99505040319835,1141605.5799017237,1941318.1700162138,130420804100002023
13042080410000,1304208041,2024,-87.75446753503812,41.99505040319835,1141605.5799017237,1941318.1700162138,130420804100002024
13042080410000,1304208041,2025,-87.754467535,41.9950504032,1141605.5799017237,1941318.1700162138,130420804100002025
13042080420000,1304208042,2020,-87.75453526304555,41.994968802663614,1141587.3700254278,1941288.309885526,130420804200002020
13042080420000,1304208042,2021,-87.75453526304555,41.994968802663614,1141587.3700254278,1941288.309885526,130420804200002021
13042080420000,1304208042,2022,-87.75453526304555,41.994968802663614,1141587.3700254278,1941288.309885526,130420804200002022
13042080420000,1304208042,2023,-87.75453526304555,41.994968802663614,1141587.3700254278,1941288.309885526,130420804200002023
13042080420000,1304208042,2024,-87.75453526304555,41.994968802663614,1141587.3700254278,1941288.309885526,130420804200002024
13042080420000,1304208042,2025,-87.754535263,41.9949688027,1141587.3700254278,1941288.3098855261,130420804200002025
13043080090000,1304308009,2008,-87.76070547715292,41.985558993759554,1139933.0136503584,1937848.0506250262,130430800900002008
13043080090000,1304308009,2009,-87.76070547715292,41.985558993759554,1139933.0136503584,1937848.0506250262,130430800900002009
13043080090000,1304308009,2010,-87.76070547715292,41.985558993759554,1139933.0136503584,1937848.0506250262,130430800900002010
13043080090000,1304308009,2011,-87.76070547706165,41.985558993784885,1139933.0136751102,1937848.0506344228,130430800900002011
13043080090000,1304308009,2012,-87.76070547715292,41.985558993759554,1139933.0136503584,1937848.0506250262,130430800900002012
13043080090000,1304308009,2013,-87.76070547706165,41.985558993784885,1139933.0136751102,1937848.0506344228,130430800900002013
13043080090000,1304308009,2014,-87.76070547706165,41.985558993784885,1139933.0136751102,1937848.0506344228,130430800900002014
13043080090000,1304308009,2015,-87.76070547706165,41.985558993784885,1139933.0136751102,1937848.0506344228,130430800900002015
13043080090000,1304308009,2016,-87.76070547693577,41.98555899396784,1139933.0137088909,1937848.0507013262,130430800900002016
13043080090000,1304308009,2017,-87.76070547693577,41.98555899396784,1139933.0137088909,1937848.0507013262,130430800900002017
13043080090000,1304308009,2018,-87.7607054772778,41.98555899404506,1139933.0136157111,1937848.0507288447,130430800900002018
13043080090000,1304308009,2019,-87.7607054772778,41.98555899404506,1139933.0136157111,1937848.0507288447,130430800900002019
13043080090000,1304308009,2020,-87.7607054772778,41.98555899404506,1139933.0136157111,1937848.0507288447,130430800900002020
13043080090000,1304308009,2021,-87.76070547724821,41.98555899403882,1139933.0136237717,1937848.050726622,130430800900002021
13043080090000,1304308009,2022,-87.76070547724821,41.98555899403882,1139933.0136237717,1937848.050726622,130430800900002022
13043080090000,1304308009,2023,-87.76070547724821,41.98555899403882,1139933.0136237717,1937848.050726622,130430800900002023
13043080090000,1304308009,2024,-87.76070547724821,41.98555899403882,1139933.0136237717,1937848.050726622,130430800900002024
13043080090000,1304308009,2025,-87.7607054772,41.985558994,1139933.0136237717,1937848.0507266221,130430800900002025
13043080100000,1304308010,2008,-87.76068595415441,41.98543692993956,1139938.6188769084,1937803.605465244,130430801000002008
13043080100000,1304308010,2009,-87.76068595415441,41.98543692993956,1139938.6188769084,1937803.605465244,130430801000002009
13043080100000,1304308010,2010,-87.76068595415441,41.98543692993956,1139938.6188769084,1937803.605465244,130430801000002010
13043080100000,1304308010,2011,-87.76068595415441,41.98543692993956,1139938.6188769084,1937803.605465244,130430801000002011
13043080100000,1304308010,2012,-87.76068595415441,41.98543692993956,1139938.6188769084,1937803.605465244,130430801000002012
13043080100000,1304308010,2013,-87.76068595415441,41.98543692993956,1139938.6188769084,1937803.605465244,130430801000002013
13043080100000,1304308010,2014,-87.76068595415441,41.98543692993956,1139938.6188769084,1937803.605465244,130430801000002014
13043080100000,1304308010,2015,-87.76068595415441,41.98543692993956,1139938.6188769084,1937803.605465244,130430801000002015
13043080100000,1304308010,2016,-87.76068595444768,41.98543693014825,1139938.6187966652,1937803.605540757,130430801000002016
