target_year,reference_x_3435,reference_y_3435
2006,1133252.5578342162,1860940.602186854
2006,1133277.791684853,1860941.5034427352
2006,1133299.2778739922,1860942.270424381
2006,1133320.7641819145,1860943.037950083
2006,1133345.9981853983,1860943.939050211
2006,1133427.148660106,1866915.564843112
2006,1135081.1543711864,1866829.8380236975
2006,1135397.2006948895,1861015.0642702216
2006,1135399.6498220903,1860949.1318616536
2006,1135425.401977338,1861016.1147234456
2006,1135450.4408217322,1861016.8679636095
2006,1135452.681169008,1860951.0368829444
2006,1135482.5386770093,1861018.0391810776
2006,1135484.8579484303,1860952.06024641
2006,1136091.1039954135,1930547.22164368
2006,1137516.963228046,1901138.2957965408
2006,1137517.7398809858,1901113.3159309437
2006,1137518.5199418217,1901088.3259977656
2006,1137856.5150658318,1930257.0798955064
2006,1137881.5050591682,1930257.680104494
2006,1138434.2473577748,1914656.9203155865
2006,1138903.7370014752,1931146.9045486867
2006,1138904.5187972598,1931121.914646424
2006,1138971.350244617,1930449.9453780751
2006,1138995.2999330948,1930450.519884441
2006,1139064.9199999997,1930784.5500000007
2006,1139187.5945878406,1930103.2519620615
2006,1139217.5799955528,1930103.9600595073
2006,1139473.5381650005,1869834.5280564227
2006,1139474.581475273,1869797.0482143995
2006,1139507.779563422,1867376.922518321
2006,1140357.434646914,1898376.0544206577
2006,1140383.424840715,1898376.6532767056
2006,1140501.4380610602,1929777.5491462636
2006,1142268.7874000864,1937841.3939740309
2006,1142312.7762666696,1937835.2189220132
2006,1142705.9133777395,1900172.112697896
2006,1142729.7758586102,1900172.7268687943
2006,1142753.6374598918,1900173.2788420336
2006,1142777.4968538375,1900173.8917888384
2006,1142801.3593608008,1900174.4534394797
2006,1143959.8499810677,1932263.9399221072
2006,1143975.5807020066,1932283.3630399988
2006,1144147.8655966965,1927814.6934894663
2006,1144165.8197759737,1927730.482148884
2006,1144169.577800298,1927395.3489574264
2006,1144176.405709794,1927680.8143322305
2006,1144200.5946410927,1898659.305797556
2006,1144228.7092040775,1898660.0070296424
2006,1144230.7029967797,1927391.1756930216
2006,1144256.4588751248,1927395.4564306955
2006,1144306.0637722115,1927396.4636825607
2006,1144688.414358299,1933252.0212115485
2006,1144704.2639908772,1933271.3600214107
2006,1145058.376606475,1926110.8915335443
2006,1145080.3705751374,1926111.4156562511
2006,1145102.6344548587,1926111.9449891408
2006,1145102.7874999996,1925933.462375
2006,1145113.7455000002,1925905.7073750007
2006,1145135.5666917977,1930408.0724440084
2006,1145136.3136512197,1930382.9972998456
2006,1145152.9449247788,1900414.8652919296
2006,1145171.6334057727,1929176.6896248248
2006,1145172.3649318868,1929151.689791284
2006,1145178.0450250905,1900415.3943433764
2006,1145185.757499998,1925723.3094999993
2006,1145209.7862023974,1925602.5181706585
2006,1145219.7790385662,1926114.724120064
2006,1145248.553014852,1926115.404628656
2006,1145260.406387634,1925465.0972319243
2006,1145267.4939942814,1925600.9975885996
2006,1145293.045137307,1925458.3422297095
2006,1145295.486186388,1925601.655572136
2006,1145314.6594045772,1926116.9749135163
2006,1145321.8371307626,1925459.0107901983
2006,1145329.369283973,1875222.5496365852
2006,1145330.1984159849,1875191.5649352537
2006,1145335.319993318,1925326.3326401024
2006,1145352.877337406,1925459.7321947652
2006,1146026.63,1868930.5098749993
2006,1146328.420058936,1862526.930104098
2006,1146341.3133221057,1899050.862908732
2006,1146353.8999351254,1862527.552146724
2006,1146366.5296610254,1899051.6647020883
2006,1147483.3328674375,1894009.6947882967
2006,1147484.0177400978,1893984.665890744
2006,1147490.7983824897,1893753.5942782273
2006,1147491.6309309227,1893727.516894157
2006,1147536.3899727827,1892241.9300649513
2006,1147538.2231039638,1892181.1548680032
2006,1147539.1368218297,1892151.1652616584
2006,1147707.434723357,1896594.6279205873
2006,1147732.435272624,1896595.1920071288
2006,1147757.4201250002,1896595.7800000017
2006,1147782.930188625,1896596.3801616696
2006,1148024.1797250374,1893474.1799982495
2006,1148024.9331850964,1893449.185493403
2006,1148167.9003204575,1894791.9852215005
2006,1148192.8899370315,1894792.6498301695
2006,1148380.6772888682,1897925.8983075104
2006,1148387.3230169096,1892480.504803168
2006,1148405.6625692158,1897926.632805925
2006,1148626.7176417834,1913157.348469911
2006,1149011.215329045,1909736.2296160816
2006,1149011.9299347005,1909711.2300040524
2006,1149091.0652494484,1891240.9097187773
2006,1149091.8499750874,1891214.9199403047
2006,1149143.966514996,1869725.1723407037
2006,1149189.3781361994,1892692.3452225835
2006,1149190.13,1892666.6499999985
2006,1149547.5297215974,1898473.8646463857
2006,1149572.5300593092,1898474.4799735383
2006,1150016.5099894616,1929429.284961109
2006,1150390.8000740013,1897643.399903142
2006,1150415.799987742,1897643.9999275068
2006,1150507.4163925722,1893141.153712453
2006,1150633.93980542,1901049.0300434732
2006,1150707.3416679315,1892859.7048550388
2006,1150708.0903289178,1892834.6700131304
2006,1150817.0643418103,1924818.2278422415
2006,1150817.7668077222,1924793.7378266857
2006,1150859.379203297,1892510.3613968708
2006,1150860.2367203634,1892481.0665037895
2006,1150882.6952740934,1922492.4399178063
2006,1150883.40479102,1922467.4003280953
2006,1151054.136660524,1892392.05441654
2006,1151054.8968221198,1892367.1103315337
2006,1151751.7886165776,1890907.735197001
2006,1151956.4197485093,1871914.8773736572
2006,1152944.0148259073,1896569.3372380908
2006,1153092.5945155732,1879093.015221152
2006,1153093.1359717497,1879065.3473348971
2006,1153093.5934403231,1879043.1873457816
2006,1153094.1011100758,1879019.1136525264
2006,1153131.1866852175,1893829.489488087
2006,1153159.2309831055,1879095.3088217464
2006,1153159.579795916,1879066.896863242
2006,1153160.1244769052,1879044.7459878935
2006,1153160.7163229035,1879020.7630523643
2006,1153217.5789916604,1879068.1708536244
2006,1153217.7823522573,1879099.438161048
2006,1153218.1338701032,1879045.9748902344
2006,1153218.715508309,1879022.106579292
2006,1153241.9187533,1926328.5886984372
2006,1153242.6249220597,1926302.956891496
2006,1153243.2578749417,1926279.9656271783
2006,1153243.8908749395,1926256.9743771804
2006,1153244.5890976496,1926231.6268625103
2006,1153274.9785022123,1879091.6513041349
2006,1153275.3854043628,1879115.833359568
2006,1153275.5230944366,1879069.4903570304
2006,1153276.1181529255,1879047.343063108
2006,1153290.1131988564,1926329.7686518263
2006,1153290.8180850612,1926304.141158468
2006,1153291.4473956665,1926281.1498121023
2006,1153292.076798994,1926258.1584288713
2006,1153332.7852530074,1879119.8896838424
2006,1153332.967023709,1879093.187447996
2006,1153333.5341998837,1879071.0070321215
2006,1153334.142578902,1879048.845333196
2006,1153334.7375196388,1879025.045131707
2006,1153412.3030281237,1891228.1295369675
2006,1153413.020060131,1891203.1000041936
2006,1153609.8333692893,1896724.9788015785
2006,1153667.2950061364,1913863.1750084748
2006,1153722.3761020233,1911949.0331023408
2006,1153722.9315189726,1911929.626808892
2006,1153723.4211438743,1911912.1136873057
2006,1153723.9108292805,1911894.600573435
2006,1153724.400094856,1911877.0986854853
2006,1153724.8892001435,1911859.6068480024
2006,1153725.3783353425,1911842.113723897
2006,1153726.0081110436,1911824.154372488
2006,1153746.7619717016,1920544.944718256
2006,1153747.4433110144,1920520.4555454815
2006,1153793.889909136,1911827.854910622
2006,1153798.210430972,1911951.4661713475
2006,1153798.818385926,1911932.045564844
2006,1153799.3663451597,1911914.5344280612
2006,1153799.9145028822,1911897.0231216317
2006,1153800.4620833297,1911879.523000406
2006,1153801.0093214936,1911862.0330733785
2006,1153801.5565871948,1911844.5417346717
2006,1153802.236556614,1911826.1153629776
2006,1153877.305084329,1891513.109730139
2006,1153878.0120302674,1891488.1248075569
2006,1154152.3391545396,1898408.933057292
2006,1154176.154239116,1898409.5061796692
2006,1154196.9424750896,1898410.016019085
2006,1154217.7900646366,1898410.4918476911
2006,1154239.5586316937,1898411.0511078932
2006,1154795.180065018,1894250.6199958911
2006,1154795.8817316245,1894225.6248021603
2006,1154821.7132502152,1923275.05645608
2006,1154840.4577449076,1923258.1774120897
2006,1154859.0196249988,1923241.3412500012
2006,1155082.1300000008,1900393.1000000015
2006,1155107.1299529136,1900393.6398435007
2006,1155150.488134795,1906246.1052615168
2006,1155175.7201314713,1906246.5563015733
2006,1155200.9160580807,1906247.0070938256
2006,1155236.9418528646,1896143.4037264504
2006,1155237.1912158213,1896117.0671102137
2006,1155241.9511597506,1896090.5475068628
2006,1155290.638629972,1896480.8823564355
2006,1155291.299865574,1896460.6945243976
2006,1155291.9214227065,1896440.7026732604
2006,1155292.5429301502,1896420.7136438251
2006,1155293.1870750342,1896400.5546478287
2006,1155335.93675,1923160.1149999984
2006,1155336.65208616,1923135.0645488135
2006,1155408.6275092757,1915352.9909214235
2006,1155465.8126891437,1915352.847457376
2006,1155466.4385672996,1827700.0631477193
2006,1155529.75224485,1827701.8433632087
2006,1155864.4403681888,1900414.0250434545
2006,1155985.75,1896635.9499999995
2006,1156132.74743071,1900677.6457287597
2006,1156337.5455998844,1895788.5669470213
2006,1156449.5224046777,1911548.375823847
2006,1156450.2878644173,1911523.3858385675
2006,1156933.9225151658,1912023.9458226648
2006,1157263.8901213084,1913987.1136019048
2006,1157279.886621209,1913987.448101902
2006,1157291.6265801447,1926388.859321836
2006,1157293.146679374,1926347.891038654
2006,1157294.0331409054,1926314.383810495
2006,1157295.135760848,1926272.689474059
2006,1157296.022044568,1926239.182339579
2006,1157296.908729327,1926205.67517024
2006,1157297.8918558366,1926168.499524358
2006,1157325.913864169,1912276.6355309463
2006,1157326.6587788614,1912251.6464174727
2006,1157327.4044960546,1912226.6573353624
2006,1157328.1556985634,1912201.6686663856
2006,1157328.9110746533,1912176.68041082
2006,1157329.6649580882,1912151.6917628553
2006,1157330.4138273385,1912126.7033144853
2006,1157369.7281662934,1926181.0288544325
2006,1157377.2173341697,1926283.0272973664
2006,1157383.182930668,1926381.516544302
2006,1157392.5844954643,1926283.1995593763
2006,1157406.5885284916,1926182.5427309128
2006,1157407.5834909286,1926283.3917437508
2006,1157419.4134987723,1926381.9437575445
2006,1157422.5824999996,1926283.5838749984
2006,1157437.5814906529,1926283.7761291775
2006,1157441.1683078902,1926183.7271079388
2006,1157452.580495464,1926283.9683093736
2006,1157453.4105213373,1926382.3792512305
2006,1157467.5794954645,1926284.1603093764
2006,1157482.5784977493,1926284.352404534
2006,1157485.0126840335,1926185.2228184077
2006,1157487.407415809,1926382.814779292
2006,1157497.577365929,1926284.5443687504
2006,1157519.5915508082,1926186.4081312227
2006,1157521.2355045362,1926284.847565624
2006,1157521.404410678,1926383.2504137128
2006,1157536.2345005283,1926285.0394868485
2006,1157551.2335,1926285.2315
2006,1157554.1707742787,1926187.592004127
2006,1157564.730427447,1926383.8055212365
2006,1157566.2324954642,1926285.4234343737
2006,1157581.231495464,1926285.6154343751
2006,1157591.4039502249,1926188.9981540255
2006,1157596.2305050124,1926285.8074174009
2006,1157598.72740352,1926384.2408709768
2006,1157608.9590313784,1912450.4364836349
2006,1157611.229361392,1926285.9993031248
2006,1157623.1106837052,1919707.0199416245
2006,1157623.6983866848,1919682.025089182
2006,1157625.6898464132,1926286.152147989
2006,1157632.7244968966,1926384.6765806105
2006,1157639.6052724842,1926286.1954339072
2006,1157642.5800000003,1896813.2698749977
2006,1157665.5221609515,1926148.0283936711
2006,1157666.721633111,1926385.1119145425
2006,1157672.158111154,1912451.6042283592
2006,1157679.8018188125,1926169.9448380223
2006,1157689.0956766447,1926187.5724561703
2006,1157698.3902159985,1926205.1997849764
2006,1157701.793279404,1926387.2397355053
2006,1157707.6849482837,1926222.826881681
2006,1157716.9786745547,1926240.454666986
2006,1157726.2735482294,1926258.0820077632
2006,1157742.5861048962,1926289.0192012475
2006,1157751.8805540083,1926306.6463193423
2006,1157761.1743531886,1926324.2741820249
2006,1157770.4693288847,1926341.9015787952
2006,1157779.763697794,1926359.5287936777
2006,1157789.057834559,1926377.1562049775
2006,1157799.6850323577,1926396.8584360848
2006,1158676.0850831128,1924055.27870912
2006,1158708.3430151937,1924055.6130667075
2006,1158739.340959159,1924055.934420291
2006,1158767.2296130175,1924253.3134836429
2006,1158770.3390225167,1924056.2559901425
2006,1158798.225664454,1924253.7726491948
2006,1158829.2216571574,1924254.231962997
2006,1158832.335020256,1924056.8983806092
2006,1158860.2176498813,1924254.6911516208
2006,1158863.333015192,1924057.219691708
2006,1158894.331015193,1924057.5409417085
2006,1158922.2094952294,1924255.609712181
2006,1158953.205600795,1924256.0686639035
2006,1158987.3250281247,1924058.5046488745
2006,1159021.4925276977,1924058.340063214
2006,1159045.7308357132,1933084.8072084985
2006,1159064.4691407953,1933085.039776662
2006,1159084.5073082205,1933085.8867312856
2006,1159095.1506182298,1887682.7820658416
2006,1159121.139878472,1887683.466831301
2006,1159133.2657284855,1933195.317396235
2006,1159133.728563644,1933104.20080335
2006,1159133.79629491,1933177.226174168
2006,1159134.3527844811,1933159.6665533157
2006,1159134.9304922975,1933142.1021178288
2006,1159135.484405458,1933124.5324161788
2006,1159136.121735493,1933113.5116883607
2006,1159143.2153823576,1933215.8390304048
2006,1159196.0017581696,1933217.3820255103
2006,1159208.3179970523,1933198.396103148
2006,1159208.819106369,1933180.355061071
2006,1159209.3970071024,1933162.6908572344
2006,1159209.977034264,1933145.009014647
2006,1159210.5554259694,1933127.3548530925
2006,1159211.131159915,1933107.140998992
2006,1159211.1819063297,1933115.9923072157
2006,1159211.7208934417,1933092.0660152135
2006,1159212.2965253943,1933074.4565601817
2006,1159212.8748752405,1933056.8094981536
2006,1159296.6827141007,1920904.556802811
2006,1159311.8389977226,1911750.1181858457
2006,1159316.468383451,1920904.346353593
2006,1159336.13091328,1920903.711179357
2006,1159349.3501607906,1916804.9563097197
2006,1159349.4732172105,1916788.5582358271
2006,1159355.7523548538,1920904.9971821865
2006,1159375.3982856674,1920905.7280324728
2006,1159378.2074857792,1916352.6134786997
2006,1159379.0708952053,1916327.657008514
2006,1159384.7732464818,1920956.741000938
2006,1159397.345940906,1920924.927919465
2006,1159566.1186160438,1894862.329745482
2006,1159666.1064307431,1894864.5820310025
2006,1160356.1250356173,1921933.8883289527
2006,1160429.0325726662,1878920.150024982
2006,1160596.3105457225,1897603.4718101784
2006,1160849.1325238429,1914659.3955841367
2006,1160851.736178764,1918815.1208467153
2006,1160852.26606588,1918793.1272357043
2006,1160852.7957803064,1918771.133524436
2006,1160853.3254263652,1918749.1399952215
2006,1160853.8551359116,1918727.1462653256
2006,1161547.5385164637,1909562.4594616157
2006,1161548.147451726,1909540.996744185
2006,1161548.6997380648,1909521.4997508689
2006,1161549.2522289406,1909501.982679676
2006,1161549.791332914,1909482.469774297
2006,1161550.375607112,1909462.9491437557
2006,1161550.9702967056,1909440.4280720751
2006,1161792.3314104918,1900227.669093203
2006,1161916.7699705898,1899148.375298035
2006,1161968.6472682457,1912775.6610704616
2006,1161983.8066600394,1900348.103948174
2006,1162007.381702057,1900092.0196946335
2006,1162034.1763222995,1900092.8053960071
2006,1162176.1702590531,1900096.9763083125
2006,1162196.8201200976,1903379.620059778
2006,1162267.705284392,1900241.1210792449
2006,1162849.475947332,1931451.2104255336
2006,1162850.1820289528,1931426.1855966777
2006,1163191.5372148985,1933668.8401577985
2006,1163192.394234971,1933639.8526893617
2006,1163439.4962571654,1937905.1902635072
2006,1163644.9514336565,1921023.475172632
2006,1163647.2921846765,1920947.0120786368
2006,1163801.3019837628,1932294.774690593
2006,1163926.1997969053,1904470.1131818297
2006,1163950.219433206,1904470.911198812
2006,1164055.0075559707,1908926.454609887
2006,1164267.4327100292,1930974.8843807084
2006,1164268.1002498018,1930949.904453131
2006,1164439.9369481823,1918151.5924858644
2006,1164440.8440000005,1918124.567499999
2006,1164442.521212574,1918074.5954293956
2006,1164468.1316634044,1906988.1200148356
2006,1164533.168096718,1930168.494622934
2006,1164533.8121240076,1930143.5593198936
2006,1164548.7335552792,1919294.8296946653
2006,1164587.451757001,1919180.263087796
2006,1164638.2009854545,1919297.2496713833
2006,1164666.19100486,1919298.0064399107
2006,1164694.1811298605,1919298.7634399121
2006,1164750.161,1919300.277249999
2006,1164823.6416857946,1919323.7725474436
2006,1165194.2854091567,1826074.6077332536
2006,1165214.234868755,1826120.5354750515
2006,1165557.2684843452,1910011.5950228025
2006,1165558.54624626,1909965.264831982
2006,1165692.069999999,1926892.5649999997
2006,1165770.5547735633,1827453.3046373427
2006,1165780.18475,1827476.374625001
2006,1166064.5168936383,1828231.1714228585
2006,1166073.6055187676,1828252.8421302552
2006,1166082.1129706122,1828273.1307682064
2006,1166090.618322996,1828293.4201617264
2006,1166099.09607568,1828313.714846832
2006,1166107.630457034,1828333.998077838
2006,1166122.4913749993,1828206.5831250015
2006,1166123.7758995732,1828356.5978648467
2006,1166131.6090453644,1828228.2421649313
2006,1166140.1447953186,1828248.518737284
2006,1166148.68045577,1828268.7952918953
2006,1166157.19349569,1828289.0890112836
2006,1166165.7545088255,1828309.347687265
2006,1166174.2922933097,1828329.6232756455
2006,1166189.2612584028,1828356.0287629173
2006,1166898.4542529362,1885485.5603028515
2006,1166928.4024155247,1885438.9444683527
2006,1166939.1096368495,1919690.2534615784
2006,1166944.0602411225,1885414.5466438695
2006,1166965.3277717775,1885562.788911418
2006,1167512.8910531332,1915972.0940711305
2006,1167820.9470779907,1883007.749870796
2006,1167871.5200927393,1883065.147802069
2006,1168041.4694364914,1899718.9239065617
2006,1168145.2954824516,1882826.384296889
2006,1168223.9173790908,1895802.506262665
2006,1168314.4056666335,1895806.0302741728
2006,1168344.615529212,1895808.9480908853
2006,1168375.2454450594,1895808.8131075727
2006,1168648.0599999686,1906205.730001007
2006,1168814.0329285064,1896876.135872509
2006,1169147.827655597,1887140.5175141303
2006,1169168.7100000011,1887154.490000002
2006,1169372.3615253223,1887156.5126447536
2006,1169387.3027679552,1887133.4284030471
2006,1169450.634550467,1887035.6437126216
2006,1169453.6098623914,1887243.156103284
2006,1169467.305544826,1887009.9008499288
2006,1169485.2382746427,1887194.240379408
2006,1169524.0055465878,1887428.6739820528
2006,1169535.3292841795,1887116.7743762443
2006,1169540.70164946,1887402.8534840343
2006,1169555.6334517975,1887379.7603470455
2006,1169567.3704122333,1887060.9515271657
2006,1169603.9616622366,1887305.024828063
2006,1169618.8921924792,1887281.9309790349
2006,1169633.8231503763,1887258.8372806697
2006,1169649.6410788295,1887236.2489307108
2006,1169667.2884026845,1887215.4251764943
2006,1169682.2174865615,1887192.3306426792
2006,1169697.146550299,1887169.2357672793
2006,1169714.4565682493,1887143.4814337196
2006,1169724.4627808882,1918085.0860443313
2006,1169747.32472556,1887276.2814764683
2006,1169763.0547272123,1887252.589338752
2006,1169776.3209999993,1887209.6235000007
2006,1169804.077041717,1887228.0765174867
2006,1169858.0680018845,1887254.6937688948
2006,1169866.8368289955,1913802.9920411292
2006,1169888.2761351147,1887260.699892143
2006,1169903.1734927206,1887379.8922545312
2006,1169934.4993484842,1887332.0802881725
2006,1169950.1621940662,1887308.1747426311
2006,1170007.706266935,1856464.3100596492
2006,1170008.3781517565,1856440.250707089
2006,1170205.271519565,1898429.2918376904
2006,1170223.1735759785,1898429.8043872884
2006,1170240.9460082431,1898430.313014952
2006,1170258.7284268795,1898430.822113333
2006,1170276.4508674894,1898431.3292478372
2006,1170294.177439232,1898431.8375504292
2006,1170653.5140000002,1884414.7115
2006,1170754.7136222532,1884241.1677897735
2006,1170756.038655065,1884191.137095597
2006,1170829.4815495594,1901992.2963491092
2006,1171330.5275053105,1893014.36840831
2006,1171331.5373887806,1892988.4099530785
2006,1171397.614997172,1892839.8752333608
2006,1171408.1087646484,1912398.6449976368
2006,1171421.1293877182,1912402.9251167655
2006,1171455.6271499854,1880102.1000567563
2006,1171456.3132981674,1880076.7138092413
2006,1171456.9892477198,1880052.953386237
2006,1171457.6590016896,1880026.4100184157
2006,1171478.429232378,1893514.638995167
2006,1171479.3434043005,1893483.652131153
2006,1171481.1711432147,1893421.677860953
2006,1171482.085000001,1893390.690875001
2006,1171482.9988750005,1893359.704
2006,1171483.9128798945,1893328.7169889233
2006,1171485.755500002,1893266.2435
2006,1171486.7666503512,1893233.7445455631
2006,1171518.089117493,1880103.6799702991
2006,1171518.782525502,1880078.284181332
2006,1171519.4310353787,1880054.4930338005
2006,1171520.1562377345,1880027.965514935
2006,1171537.3036798243,1892911.07010132
2006,1171663.1005884474,1893582.8964412888
2006,1171664.175240746,1893550.4535822116
2006,1171666.1266281735,1893488.483858155
2006,1171667.098627853,1893457.4990425615
2006,1171668.072731502,1893426.5137125216
2006,1171669.0456905374,1893395.528980311
2006,1171670.020710408,1893364.543468189
2006,1171670.9992443516,1893333.5588641784
2006,1171672.945186638,1893271.588706816
2006,1171674.022493385,1893239.2740242148
2006,1171677.0783261424,1893137.71643212
2006,1171678.2867722055,1893101.24166961
2006,1171679.4070800832,1893065.8098427344
2006,1171680.5280066014,1893030.3777082292
2006,1171681.6566144775,1892994.9461748996
2006,1171682.8089598096,1892958.513614535
2006,1172040.5830791583,1915287.215027564
2006,1172106.497663449,1871805.533352906
2006,1172131.482764708,1871806.3165490655
2006,1172177.5128747222,1871945.876674028
2006,1172202.5079871786,1871946.5184899035
2006,1172206.4480003722,1871808.6385502503
2006,1172225.2552619933,1912395.71026614
2006,1172227.497647964,1871947.1633744352
2006,1172231.4327512654,1871809.4267272265
2006,1172256.4175780716,1871810.1935320313
2006,1172417.4112892365,1908035.8218116409
2006,1172417.6241862087,1908028.7772258683
2006,1172417.83708298,1908021.7326401144
2006,1172418.049980094,1908014.6880543889
2006,1172418.2628772776,1908007.6434690552
2006,1172418.475774267,1908000.5988833737
2006,1172451.718019607,1907989.1168398785
2006,1172456.9881465954,1907943.2418684224
2006,1172554.9373137292,1907950.591100093
2006,1172567.1875674147,1907950.689881874
2006,1172723.8451276957,1877337.6811909175
2006,1172724.6191185818,1877311.3426608688
2006,1172725.2948239483,1877287.642260348
2006,1172726.0311981076,1877263.9633344284
2006,1172726.7243503027,1877239.671635872
2006,1172754.805541162,1877166.8593977035
2006,1172757.3010890847,1877079.2522959395
2006,1172772.9653559362,1907955.6299812284
2006,1172890.4883018883,1907966.418463463
2006,1172891.183484412,1908032.0204506237
2006,1172891.2894530012,1908018.90203212
2006,1172891.395421512,1908005.7836137128
2006,1172891.5013899512,1907992.6651953808
2006,1172891.6073583155,1907979.5467771336
2006,1173053.3662168614,1905193.2413988956
2006,1173081.791849592,1905194.0750054205
2006,1173103.999447771,1905077.6419591452
2006,1173108.6594327572,1905194.8766547889
2006,1173135.534230149,1905195.3969757743
2006,1173212.0714155575,1883111.2801176212
2006,1173376.1908268954,1875315.160015207
2006,1173426.1760463067,1882138.6363356824
2006,1173493.2403217268,1874843.6753003811
2006,1173627.9299958518,1879820.2799347076
2006,1173653.1000040965,1879820.939940321
2006,1173983.4554010069,1876819.0356318967
2006,1174008.447669529,1876819.7545573793
2006,1174058.4282779892,1876821.2451692724
2006,1174776.1399671838,1891215.0800413752
2006,1174781.8727389206,1891230.8184554912
2006,1174787.006481932,1891244.9123883024
2006,1174792.140475433,1891259.00641508
2006,1174797.274019986,1891273.1005136364
2006,1174802.4078504338,1891287.194415077
2006,1174807.5415893586,1891301.288370565
2006,1174812.6845741267,1891315.366755652
2006,1174817.8104953908,1891329.439369174
2006,1174823.5265849847,1891345.1719986333
2006,1174996.5400341728,1891170.7158216585
2006,1175013.2855713551,1891171.1173320976
2006,1175028.2816448072,1891171.4766934991
2006,1175041.0294598874,1891256.8130476417
2006,1175043.2777665684,1891171.8368190748
2006,1175056.0255317255,1891257.1723768408
2006,1175058.273804786,1891172.1967630323
2006,1175071.021469863,1891257.5314623583
2006,1175073.2696206186,1891172.5570304445
2006,1175086.0174067237,1891257.8908768385
2006,1175088.265477909,1891172.9171162392
2006,1175101.012965617,1891258.249862264
2006,1175103.26097791,1891173.2774912384
2006,1175116.0074770793,1891258.6089915088
2006,1175118.255488956,1891173.6377456193
2006,1175132.7516295775,1891259.0102509223
2006,1175135.000053833,1891174.0399986787
2006,1176271.7055498292,1878151.0260084523
2006,1176432.7067703155,1878387.100551444
2006,1176438.2973791016,1878147.8969991864
2006,1176453.3545020916,1877708.6876474847
2006,1176517.912951528,1877569.6845396955
2006,1176541.8818519271,1878031.1862475544
2006,1176552.9857704905,1877858.8492289076
2006,1176555.4887263633,1878363.5424565128
2006,1176560.4356687171,1878169.0289240647
2006,1176616.722255895,1853974.824627797
2006,1176723.9920950816,1878202.321878954
2006,1176728.3833756032,1878049.381075111
2006,1176790.8562424846,1878051.0586140293
2006,1176844.530517041,1878251.1235036207
2006,1176848.4944233184,1878123.256371662
2006,1176849.2363457251,1878056.6923371167
2006,1178047.855458271,1859238.732052598
2006,1178048.6161807098,1859213.7474733917
2006,1178049.3789973003,1859188.7719659733
2006,1178050.1481756826,1859163.7911010168
2006,1178115.8311651975,1879012.1499854028
2006,1178116.5422588186,1878965.292791891
2006,1178118.817325899,1878915.3523632465
2006,1178416.472061197,1892029.8800098165
2006,1178521.0449841446,1892028.9717316297
2006,1178570.631323808,1892029.8561791696
2006,1178576.9950832624,1882871.1603737725
