target_year,reference_x_3435,reference_y_3435
2007,1141323.9122122556,1912005.3152287388
2007,1141324.691626018,1911979.2220686765
2007,1141326.243363157,1911927.2466037928
2007,1141327.0254446492,1911901.0489472328
2007,1152971.4985,1870700.9974999966
2007,1153050.6144999994,1870703.3214999961
2007,1155969.1279571108,1900674.3108325494
2007,1161573.8199999994,1900412.150000003
2007,1164128.5548786072,1908982.8204449732
2007,1166707.3330031636,1900312.822311199
2007,1166707.3330561172,1900312.822323252
2007,1166707.960461936,1900312.7552560777
2007,1178661.386710593,1887655.1435122036
2007,1178860.601974506,1887654.9493918861
2007,1179130.5342032202,1887428.3898951157
2007,1187197.0770162488,1861768.8508829474
2007,1187197.0770202908,1861768.8509484597
2007,1187197.0770221576,1861768.8509926447
2007,1187221.9961321403,1861769.3496995366
2007,1187221.9961364549,1861769.3480349875
2007,1187221.996177969,1861769.348135608
2007,1187246.8491695293,1861769.8386862574
2007,1187246.8492229355,1861769.8386971785
2008,1147837.0300970576,1893323.1800026703
2008,1147837.030149943,1893323.1800036877
2008,1149979.3801202222,1912460.7185305099
2008,1159830.4788672586,1894868.1680779029
2008,1162041.227581433,1880446.9624974919
2008,1162057.788071726,1880460.6729798263
2008,1162072.9618708405,1880473.2364768921
2008,1162088.1355910662,1880485.8000650627
2008,1162103.309360322,1880498.3636526435
2008,1162122.3570134568,1880521.7350254138
2008,1168811.3578423646,1896966.506238262
2008,1168811.3578985273,1896966.5063384646
2008,1168811.3579063655,1896966.5063208966
2008,1170920.028118396,1901929.3614238254
2008,1170920.0281668107,1901929.3614434379
2008,1170921.23267277,1901854.7367828023
2008,1170921.2327159168,1901854.7367788483
2008,1170921.6301625308,1901829.8820994373
2008,1170921.6302498141,1901829.88216629
2008,1178653.3437753986,1887724.714582419
2008,1178653.3438605557,1887724.7146253753
2008,1178667.35135908,1887629.2243765073
2008,1178875.5476557193,1891083.4351872902
2008,1178875.5477028626,1891083.4351350924
2008,1178898.954153957,1890951.0138684886
2008,1178899.0548584766,1890950.7731570415
2008,1189868.3912042642,1857014.173644678
2008,1189868.3912423674,1857014.1736941743
2008,1195807.2396244796,1842089.8551379892
2009,1155125.2919892545,1906245.6548832494
2009,1155125.292002757,1906245.65477237
2011,1155952.925065445,1948172.6023865982
2011,1155952.9251060383,1948172.6022954797
2011,1155952.9251356472,1948172.6022591423
2011,1156013.514134193,1948175.2184973017
2011,1156013.514405559,1948175.2203627175
2011,1156013.5144376017,1948175.2204289893
2012,1160592.9549563683,1882858.5055234202
2012,1166612.979824027,1921262.7851093276
2012,1166612.9798315887,1921262.7849953512
2012,1166612.9798826738,1921262.785141525
2012,1170499.7109790517,1884597.2063396976
2012,1170547.5315343898,1884629.1728448786
2013,1160597.5668694496,1882861.653888487
2014,1147883.7274750264,1926049.9809645808
2014,1147883.7276841213,1926049.9809664532
2014,1149276.5675847048,1931952.9793533082
2014,1149276.567679096,1931952.9793643854
2014,1152220.870537754,1911002.388860365
2014,1152244.3632263374,1911002.975694997
2014,1152267.8559012127,1911003.5625463375
2014,1152291.3501940272,1911004.1505146462
2014,1160042.6975332277,1880948.1136516025
2014,1160042.7017543912,1880948.1117623576
2014,1161782.6567956007,1911919.2859236954
2014,1161782.6568077076,1911919.285884022
2014,1162585.7197982343,1914707.1892006216
2014,1163685.655937016,1908783.2001988287
2014,1163686.3746743123,1908758.5004362278
2014,1169759.0482907246,1912771.6952610298
2014,1170290.8550738695,1880751.282290939
2014,1170292.5774299721,1880684.1036469021
2014,1170294.2262570038,1880618.1104189374
2014,1170311.3457958235,1880751.7806110417
2014,1170313.0458314025,1880684.622728795
2014,1170315.2318175058,1880618.6523751952
2014,1170330.3121223676,1880752.259087062
2014,1170331.9871150833,1880685.1048456153
2014,1170334.7103646388,1880619.1380086893
2014,1170349.790758605,1880752.7771399708
2014,1170351.4658066733,1880685.5782656455
2014,1170354.1889603268,1880619.6439044857
2014,1170369.2495042847,1880753.2541380231
2014,1170370.9645155156,1880686.1052226308
2014,1170373.6750010203,1880620.1489489353
2014,1170388.1684256692,1880753.7335612318
2014,1170389.9083472805,1880686.5600314026
2014,1170392.5836842565,1880620.619477335
2014,1170403.3880069905,1879856.035006764
2014,1170403.3880143445,1879856.035042228
2014,1170403.9101615688,1879835.1965963554
2014,1170403.9101926407,1879835.1966411653
2014,1170404.3899533828,1879816.2827544566
2014,1170404.390029259,1879816.2827489227
2014,1170404.8976464104,1879795.6089694847
2014,1170404.8977007167,1879795.608988886
2014,1170409.206546357,1880754.263529207
2014,1170410.9416250004,1880687.1016250027
2014,1170413.0892927437,1880621.1067508957
2014,1170504.7069380744,1922560.6638276568
2014,1186067.7550247519,1874596.5001617544
2014,1186081.942873645,1874580.7507769212
2014,1186094.9899500967,1874566.2890165807
2014,1186108.0010420426,1874551.8284441011
2014,1186116.9007623356,1874639.068241537
2014,1186121.5499712515,1874536.7561659827
2014,1186130.274578458,1874624.2448650294
2014,1186143.3460531929,1874609.7676175656
2014,1186156.3788010387,1874595.3233668364
2014,1186169.9069446786,1874580.2958843394
2015,1152625.6292961657,1918808.3421754236
2015,1160472.0173575005,1880643.8995013547
2015,1160499.3721254666,1880644.8163302199
2015,1160526.726969899,1880645.7331346383
2015,1160554.0548549942,1880646.6834076645
2015,1160652.0849051168,1880649.8763039187
2015,1160682.9964947563,1880650.9512766472
2015,1160713.89801299,1880652.0258344277
2015,1160744.799600218,1880653.1002938063
2015,1170332.167558771,1879824.1141946532
2015,1170404.1432546221,1879825.9006501946
2015,1170483.4589222178,1879836.4478675043
2016,1160071.6605885178,1881021.840828124
2016,1169039.9422455586,1914576.4118794925
2016,1169042.5229655714,1914496.1129649691
2016,1172918.8949587876,1907139.6327629476
2016,1175043.1358259653,1908430.3438931566
2016,1175192.8642299112,1908567.6525062611
2016,1175223.0446824436,1908480.8105359834
2017,1161692.9614778904,1887362.919519716
2017,1166881.9121288075,1895478.6533160075
2017,1167394.968765782,1918565.8267825758
2017,1168564.6669795064,1923976.4116691416
2017,1185965.8081296405,1874504.6388666555
2017,1185979.9941967581,1874488.8745351145
2017,1185993.0570276265,1874474.3797214045
2017,1186006.1042199207,1874459.924546218
2017,1186014.0898702831,1874548.15274348
2017,1186019.6301418648,1874444.8887756064
2017,1186028.2802846057,1874532.409345925
2017,1186041.3049107958,1874517.9272366476
2017,1186054.3419894055,1874503.479709148
2017,1186067.9068555345,1874488.4182859487
2018,1178637.4170358435,1875816.3019456002
2018,1178645.621889215,1875850.4462350288
2019,1156613.759901488,1829588.863511675
2019,1175121.7380278523,1910910.0643711253
2022,1158717.659962151,1905332.280909968
2022,1176022.209783768,1905538.3672206209
2022,1179869.208185815,1902065.900854228
