File: large_year_change_review.csv
Rows: 26
Columns: 10
SHA-256 (saved bytes): da8beb4c703cc2b48ae9a05b66167cf9a159f998bfef1c29a982db1eb05b5a2d
Key: project_id
Types: DuckDB inference from the complete saved CSV.
Distinct counts: exact (exact up to 100,000 rows).
Row counts, non-missing counts, and declared-key checks: exact.

          column inferred_type non_missing distinct  min  max               mean                 sd
      project_id       VARCHAR          26       26    -    -                  -                  -
         address       VARCHAR          26       26    -    -                  -                  -
    current_year        BIGINT          26       12 2007 2022 2016.3076923076924  6.058179467590796
      draft_year        BIGINT          26       21 1879 2014 1941.6923076923076  39.03513210508629
    within_500ft       BOOLEAN          26        2    -    -                  -                  -
  recommendation       VARCHAR          26        4    -    -                  -                  -
recommended_year        BIGINT          20       16 1921 2015             1976.4 31.187716880376772
          reason       VARCHAR          26       17    -    -                  -                  -
  permit_numbers       VARCHAR          11       11    -    -                  -                  -
      web_source       VARCHAR           9        9    -    -                  -                  -
