File: rent_pair_sensitivity.csv
Rows: 501
Columns: 20
SHA-256 (saved bytes): 64a76f2adbfc8c91ebfa2888428b3914b7b1cdcc376b0e14c42292a445b6cc83
Key: market, scenario, method, threshold, pair
Types: DuckDB inference from the complete saved CSV.
Distinct counts: exact (exact up to 100,000 rows).
Row counts, non-missing counts, and declared-key checks: exact.

                column inferred_type non_missing distinct                    min                   max                  mean                    sd
                market       VARCHAR         501        1                      -                     -                     -                     -
              estimate        DOUBLE         501      452 -0.0031539076191654447  0.027181353708047293   0.01749026956895776 0.0017899806991332184
             std_error        DOUBLE         501      462    0.01271879650652552  0.019197488313270245   0.01572861006532237 0.0004021215271534887
               p_value        DOUBLE         501      462    0.04211792671515676    0.8959208221753805    0.2701313693018498     0.051807306997244
                ci_low        DOUBLE         501      462   -0.03909356283466098 0.0009424513217735249 -0.013610099544158639  0.002074565354176249
               ci_high        DOUBLE         501      462   0.032785747596330087  0.061998020285588984   0.04859063868207415 0.0018475119632818207
                     n        BIGINT         501      199                 138619                240713    239381.34331337325     8501.097748285209
               input_n        BIGINT         501      199                 138619                240713    239381.34331337325     8501.097748285209
        alderman_pairs        BIGINT         501        7                     97                   244     242.2874251497006    11.977529860404701
            ward_pairs        BIGINT         501        7                     74                   140    139.40518962075848    5.0236931647914025
              scenario       VARCHAR         501        5                      -                     -                     -                     -
                method       VARCHAR         501        5                      -                     -                     -                     -
             threshold        DOUBLE         501        3                    0.0                  0.95   0.02035928143712575   0.13101400939854735
                  pair       VARCHAR         501      245                      -                     -                     -                     -
        selected_pairs        BIGINT         501        7                      0                   147    3.4251497005988023    16.764393404699877
      selected_records        BIGINT         501      199                      0                102094     2663.313373253493    11873.652073039735
        percent_effect        DOUBLE         501      452    -0.3148939277133436    2.7554136619706133    1.7645743842453985   0.18162807100379372
           percent_low        DOUBLE         501      462     -3.833927076676471   0.09428955685698466   -1.3515786521559674   0.20405032286579758
          percent_high        DOUBLE         501      462     3.3329122274364376     6.396023838853202     4.979230666981388     0.193869553927957
change_log_coefficient        DOUBLE         501      452  -0.020638813102136312  0.009696448225076426 5.364085986913253e-06 0.0017899806991332184
