File: sales_pairs.csv
Rows: 367
Columns: 11
SHA-256 (saved bytes): 3b47ef327687a0aeef1ed8161547528ae9261d4c334f1a1096713ec7392c6c3a
Key: market, pair
Types: DuckDB inference from the complete saved CSV.
Distinct counts: exact (exact up to 100,000 rows).
Row counts, non-missing counts, and declared-key checks: exact.

            column inferred_type non_missing distinct                 min               max               mean                  sd
              pair       VARCHAR         367      367                   -                 -                  -                   -
        alderman_a       VARCHAR         367       88                   -                 -                  -                   -
        alderman_b       VARCHAR         367       94                   -                 -                  -                   -
           records        BIGINT         367      228                   1              1441 159.31335149863762  191.20963065190338
             wards       VARCHAR         367      141                   -                 -                  -                   -
            market       VARCHAR         367        1                   -                 -                  -                   -
      baseline_gap        DOUBLE         367      367  -4.616253377138877 4.508636335552829 0.0558658988855582  1.3278802924374047
 baseline_stricter       VARCHAR         367       97                   -                 -                  -                   -
property_retention        DOUBLE         367      141  0.3887775551102205               1.0 0.8702145435284736 0.14348962813206878
 quarter_retention        DOUBLE         367      161  0.4909819639278557               1.0 0.8612046982247874 0.14628157421475607
    year_retention        DOUBLE         367      154 0.49298597194388777               1.0  0.867910207335652  0.1426503825113826
