File: current_county_sales.csv
Rows: 119
Columns: 12
SHA-256 (saved bytes): 7a93d80b33b77528f4048e5ecb24b1866194521f43446e3b80a62ae8bb512f0b
Key: row_id
Types: DuckDB inference from the complete saved CSV.
Distinct counts: exact (exact up to 100,000 rows).
Row counts, non-missing counts, and declared-key checks: exact.

          column inferred_type non_missing distinct            min            max               mean                 sd
             pin        BIGINT         119      112 11311030280000 25281140210000 16733159095042.018  3418217938892.705
            year        DOUBLE         119       17         2006.0         2022.0 2012.4117647058824  5.091388150603052
          row_id        BIGINT         119      119        7164863       98458530   87407290.2605042 28173618.666847795
          doc_no        BIGINT         119      119      602045043     2232613277 1265258593.7563026   510044978.640363
      sale_price        DOUBLE         119      108        23500.0    225000001.0  6835017.638655462 31259262.715697993
       sale_date     TIMESTAMP         119       63              -              -                  -                  -
   is_mydec_date       BOOLEAN         119        2              -              -                  -                  -
       deed_type       VARCHAR         119        2              -              -                  -                  -
 mydec_deed_type       VARCHAR          40        2              -              -                  -                  -
num_parcels_sale        DOUBLE         119        1            1.0            1.0                1.0                0.0
    is_multisale       BOOLEAN         119        1              -              -                  -                  -
  fetched_at_utc     TIMESTAMP         119        1              -              -                  -                  -
