File: property_improvement_history.csv
Rows: 93104
Columns: 19
SHA-256 (saved bytes): 40bcc3af29441110646d0899431be7512c36a49d112e49bd8aa32c895df897f5
Key: not declared in this report
Types: DuckDB inference from the complete saved CSV.
Distinct counts: exact (exact up to 100,000 rows).
Row counts, non-missing counts, and declared-key checks: exact.

                column inferred_type non_missing distinct                 min                 max                  mean                    sd
                   pin        BIGINT       93104     5618      10314100040000      26314050180000     18414322438981.89     3247908767482.996
                  year        BIGINT       93104       17                2006                2022     2013.917490118577     4.900805634688397
                  card        DOUBLE       93104        2                 1.0                 2.0    1.0013533253136278  0.036762866323750476
                 class       VARCHAR       93104       16                   -                   -                     -                     -
         pin_num_cards        DOUBLE       93104        2                 1.0                 2.0    1.0026422065647018    0.0513347213256232
      pin_is_multicard       BOOLEAN       93104        2                   -                   -                     -                     -
tieback_proration_rate        DOUBLE       93104        1                 1.0                 1.0                   1.0                   0.0
          char_bldg_sf        DOUBLE       93104     1776                 0.0              8910.0     2334.907243512631     697.8777042636614
          char_land_sf        DOUBLE       93104     1026               700.0             16211.0      3743.00302887094     986.4082620470481
            char_rooms        DOUBLE       93102       30                 2.0                34.0     8.666741853021417     3.170651104400388
             char_beds        DOUBLE       93102       16                 1.0                42.0     4.608021309961118    1.4062739276565226
            char_fbath        DOUBLE       93102        8                 1.0                 8.0     2.232873622478572    0.6760567567354362
            char_hbath        DOUBLE       93100        7                 0.0                 8.0   0.09370569280343717      0.35704719047545
             char_apts       VARCHAR       33973        6                   -                   -                     -                     -
            char_yrblt        DOUBLE       93104      133              1843.0              2022.0    1912.2388082144698    19.093599132601838
        char_type_resd       VARCHAR       93104        5                   -                   -                     -                     -
        char_cnst_qlty       VARCHAR       93104        3                   -                   -                     -                     -
       char_repair_cnd       VARCHAR       93101        3                   -                   -                     -                     -
                row_id        BIGINT       93104    93104 1031410004000012006 2631405018000012022 1.841432243898201e+18 3.247908767482909e+17
