File: permit_results.csv
Rows: 33
Columns: 22
SHA-256 (saved bytes): 78c5266b2cbdb176ddda0a49354a015a4ecad3755bea3410e67db499a0b54484
Key: analysis, outcome, scenario, specification, term
Types: DuckDB inference from the complete saved CSV.
Distinct counts: exact (exact up to 100,000 rows).
Row counts, non-missing counts, and declared-key checks: exact.

                    column inferred_type non_missing distinct                   min                  max                 mean                   sd
                  analysis       VARCHAR          33        1                     -                    -                    -                    -
                   outcome       VARCHAR          33        1                     -                    -                    -                    -
             specification       VARCHAR          33        2                     -                    -                    -                    -
                      term       VARCHAR          33       11                     -                    -                    -                    -
                  estimate        DOUBLE          33       33  -0.28790130208865833  0.08100705577930917  -0.0827312845030467  0.10420471761915613
                 std_error        DOUBLE          33       33   0.04878576795601037  0.11966681693436232  0.09044929913581555 0.019479735455493252
                   p_value        DOUBLE          33       33 0.0007152178259272913   0.9657658778182927  0.32424646985556954  0.30199517014789834
                    ci_low        DOUBLE          33       33  -0.45491141655895667 -0.07713902247427984 -0.26237493328841494  0.10605389126284037
                   ci_high        DOUBLE          33       33  -0.12371905607710476  0.24313306083399128  0.09691236428232149  0.11603675318610536
                   input_n        BIGINT          33        3                 34386                37169   36128.333333333336   1258.9868860185431
                         n        BIGINT          33        2                 34386                36830   36015.333333333336    1169.975925678245
                    blocks        BIGINT          33        2                  3153                 3379   3303.6666666666665   108.18926317646611
                ward_pairs        BIGINT          33        2                    89                   95                 93.0    2.872281323269013
         reassigned_blocks        BIGINT          33        2                   630                  687                668.0   27.286672571055654
          pretrend_p_value        DOUBLE          33        3    0.4001424687774613  0.48349727614848936   0.4396574442652801  0.03469634068966648
                  scenario       VARCHAR          33        3                     -                    -                    -                    -
            selected_pairs        BIGINT          33        2                     0                    6                  4.0    2.872281323269014
           selected_blocks        BIGINT          33        2                     0                  226   150.66666666666666    108.1892631764662
selected_reassigned_blocks        BIGINT          33        2                     0                   57                 38.0    27.28667257105564
            percent_effect        DOUBLE          33       33    -25.01644042058624    8.437854767548805   -7.455410700524956    9.620278437758145
               percent_low        DOUBLE          33       33   -36.549582797826965   -7.423885694482664  -22.654754095646187    8.283859042776127
              percent_high        DOUBLE          33       33   -11.637194405372073   27.523829710114484   10.890616320491034   12.680105831404418
