File: all_dupac_pairs.csv
Rows: 256
Columns: 12
SHA-256 (saved bytes): 40b74e37d843ddce705ea48de96cd869bdc36a60e87ba6e8a4b1a2d565109d81
Key: sample, pair
Types: DuckDB inference from the complete saved CSV.
Distinct counts: exact (exact up to 100,000 rows).
Row counts, non-missing counts, and declared-key checks: exact.

            column inferred_type non_missing distinct                   min                  max                   mean                    sd
          estimate        DOUBLE         256      256  -0.17930312077586774 -0.11302320087981899   -0.13721267669104845 0.0050244927735894765
         std_error        DOUBLE         256      256    0.0608511018595616  0.07321773941633135    0.06885116385460292 0.0008950262704551879
           p_value        DOUBLE         256      256 0.0038555082245811845   0.1013923853731449    0.04906525097100853  0.007354419057923281
    percent_effect        DOUBLE         256      256    -16.41475032641514    -10.6870061524729    -12.820428772181115    0.4352483276183305
           input_n        BIGINT         256       58                  3790                 4015              4000.3125    25.766751642302065
                 n        BIGINT         256       58                  3790                 4015              4000.3125    25.766751642302065
              pair       VARCHAR         256      256                     -                    -                      -                     -
  removed_projects        BIGINT         256       58                     1                  226                15.6875    25.766751642302104
            sample       VARCHAR         256        1                     -                    -                      -                     -
    current_effect        DOUBLE         256        1   -12.816013982373159  -12.816013982373159    -12.816013982373107                   0.0
         change_pp        DOUBLE         256      256    -3.598736344041983   2.1290078299002584 -0.0044147898079611725   0.43524832761833054
additional_omitted        BIGINT         256        1                     0                    0                    0.0                   0.0
